class,age,male,female
0,0 to 1,1370.21,1267.8
1,1 to 5,5471.23,5053.52
10,10 to 15,6167.68,5603.94
15,15 to 20,5907.34,5149.58
20,20 to 25,5254.5,5400.43
25,25 to 30,5448.83,5123.61
30,30 to 35,4674.96,4263.93
35,35 to 40,4169.09,3864.1
40,40 to 45,3426.67,3302.39
45,45 to 50,3104.16,2920.38
5,5 to 10,6545.85,6088.95
50,50 to 55,2522.01,2342.14
55,55 to 60,1975.32,1718.97
60,60 to 65,1295.82,1354.87
65,65 to 70,896.13,966.46
70,70 to 75,553.28,707.71
75,75 to 80,405.01,473.41
80,80 and over,349.1,466.52
