class,age,male,female
0,0 to 1,1320.7,1206.52
1,1 to 5,5273.55,4809.27
10,10 to 15,6836.75,6310.44
15,15 to 20,6281.78,5900.6
20,20 to 25,5760.39,5908.73
25,25 to 30,6222.79,5969.85
30,30 to 35,5693.91,5131.45
35,35 to 40,4815.72,4267.57
40,40 to 45,3809.95,3484.64
45,45 to 50,3421.58,3010.68
5,5 to 10,7013.51,6431.11
50,50 to 55,2622.05,2498.42
55,55 to 60,2144.01,1912.02
60,60 to 65,1673.17,1553
65,65 to 70,1069.35,1072.04
70,70 to 75,742.95,721.12
75,75 to 80,529.38,458.61
80,80 and over,390.67,423.2
