class,age,male,female
0,0 to 1,439.45,409.03
1,1 to 5,1754.72,1630.43
10,10 to 15,2479.14,2312.4
15,15 to 20,2476.61,2303.4
20,20 to 25,2298.65,2274.61
25,25 to 30,2442.33,2397.69
30,30 to 35,2221.77,2114.02
35,35 to 40,2095.86,1919.87
40,40 to 45,1724.13,1564.78
45,45 to 50,1539.07,1372.95
5,5 to 10,2378.89,2204.17
50,50 to 55,1221.29,1154.08
55,55 to 60,989.25,879.08
60,60 to 65,714.99,751.98
65,65 to 70,510.9,537.58
70,70 to 75,334.02,373.37
75,75 to 80,216.59,224.11
80,80 and over,167.91,204.87
