class,age,male,female
0,0 to 1,1865.26,1728.53
1,1 to 5,7447.95,6890.02
10,10 to 15,10798.4,9785.96
15,15 to 20,10947.83,10606.22
20,20 to 25,10797.35,11036.69
25,25 to 30,11785.36,11567.43
30,30 to 35,11323.83,10589.98
35,35 to 40,10315.68,9549.36
40,40 to 45,8726.27,7917.23
45,45 to 50,7994.31,7188.21
5,5 to 10,9896.18,9227
50,50 to 55,6453.65,6069.42
55,55 to 60,5227.06,4761.95
60,60 to 65,4154.46,3947.91
65,65 to 70,2839.97,2651.54
70,70 to 75,1783.26,1643.16
75,75 to 80,1191.04,1045.42
80,80 and over,916.39,968.65
