class,age,male,female
0,0 to 1,242.31,225.09
1,1 to 5,967.54,897.24
10,10 to 15,1305.21,1195.68
15,15 to 20,1302.02,1148.68
20,20 to 25,1250.53,1224.85
25,25 to 30,1323.39,1263.87
30,30 to 35,1175.42,1105.04
35,35 to 40,1104.12,996.31
40,40 to 45,917.11,809.16
45,45 to 50,829.9,724.78
5,5 to 10,1271.27,1185.05
50,50 to 55,656.37,606.85
55,55 to 60,546.06,447.03
60,60 to 65,392.67,394.35
65,65 to 70,262.47,274.89
70,70 to 75,166.61,190.81
75,75 to 80,108.34,117.77
80,80 and over,90.21,114.99
