class,age,male,female
0,0 to 1,3836.68,3573.63
1,1 to 5,15319.8,14244.74
10,10 to 15,22134.34,20408.38
15,15 to 20,21582.9,21093.22
20,20 to 25,20551.77,21486.44
25,25 to 30,22302.86,21607.64
30,30 to 35,20412.11,18801.44
35,35 to 40,18318.96,16879.97
40,40 to 45,15105.95,13618.18
45,45 to 50,13815.7,12507.3
5,5 to 10,20397.11,19024.84
50,50 to 55,11092.16,10537.16
55,55 to 60,9195.85,7866.53
60,60 to 65,6815.98,6395.1
65,65 to 70,4642.32,4231.94
70,70 to 75,2818.84,2669.31
75,75 to 80,1875.39,1653.09
80,80 and over,1470.08,1542.72
