class,age,male,female
0,0 to 1,2566.78,2389.49
1,1 to 5,10249.15,9524.67
10,10 to 15,12184.39,11401.65
15,15 to 20,10860.62,9974.53
20,20 to 25,10098,10131.32
25,25 to 30,10478.45,9970.3
30,30 to 35,9318.5,8663.03
35,35 to 40,8303.33,7664.05
40,40 to 45,6947.83,6423.82
45,45 to 50,6086.87,5692.37
5,5 to 10,12893.01,11972.8
50,50 to 55,5220.15,4873.23
55,55 to 60,4101.8,3462.16
60,60 to 65,3170.08,3024.99
65,65 to 70,2066.99,1956.7
70,70 to 75,1401.43,1493.21
75,75 to 80,972.66,953.25
80,80 and over,888.81,1084.47
