class,age,male,female
0,0 to 1,1977.77,1826.28
1,1 to 5,7897.21,7279.67
10,10 to 15,10796.31,9859.37
15,15 to 20,10787.7,10403.83
20,20 to 25,10664.95,10881.15
25,25 to 30,11352.37,11012.8
30,30 to 35,10684.78,9887.72
35,35 to 40,10084.8,9300.49
40,40 to 45,8634.26,7902.94
45,45 to 50,8216.85,7162.87
5,5 to 10,10438.04,9651.76
50,50 to 55,6409.95,5770.18
55,55 to 60,5156.44,4449.98
60,60 to 65,3756.66,3543.08
65,65 to 70,2558.94,2323.34
70,70 to 75,1645.8,1517.11
75,75 to 80,1111.63,930.22
80,80 and over,842.45,859.95
