class,age,male,female
0,0 to 1,4839.9,4511.64
1,1 to 5,19325.67,17983.72
10,10 to 15,24111.38,22522.49
15,15 to 20,22471.47,21696.87
20,20 to 25,21458.13,22156.55
25,25 to 30,23467.76,22291.72
30,30 to 35,21312.35,19322.91
35,35 to 40,18939.22,17120.16
40,40 to 45,15944.15,14553.51
45,45 to 50,14711.61,13146.88
5,5 to 10,25249.34,23511.82
50,50 to 55,12170.32,10996.12
55,55 to 60,9549.9,8110.45
60,60 to 65,7399.82,6578.73
65,65 to 70,4693.95,4258.51
70,70 to 75,3143.55,2966.2
75,75 to 80,1997.21,1798.98
80,80 and over,1652.13,1856.88
