class,age,male,female
0,0 to 1,2089.03,1931.04
1,1 to 5,8341.47,7697.25
10,10 to 15,11548.96,10499.11
15,15 to 20,11688.92,11325.82
20,20 to 25,11589.44,11983.39
25,25 to 30,12612.88,12008.14
30,30 to 35,11583.05,10487.15
35,35 to 40,10321.1,9465.06
40,40 to 45,8582.87,8123.35
45,45 to 50,8098.86,7471.75
5,5 to 10,11114.09,10266.04
50,50 to 55,6590.37,6010.89
55,55 to 60,5318,4574.52
60,60 to 65,3735.83,3564.51
65,65 to 70,2327.85,2216.35
70,70 to 75,1467.31,1471.38
75,75 to 80,1016.1,926.46
80,80 and over,767.76,900.77
