class,age,male,female
0,0 to 1,1443.64,1319.49
1,1 to 5,5764.44,5259.57
10,10 to 15,7515.04,6932.86
15,15 to 20,6947.14,6535.19
20,20 to 25,6401.65,6566.11
25,25 to 30,6924.26,6629.03
30,30 to 35,6326.46,5693.23
35,35 to 40,5361.64,4760.31
40,40 to 45,4254.04,3901.26
45,45 to 50,3835.6,3384.84
5,5 to 10,7677.62,7036.53
50,50 to 55,2952.25,2804.39
55,55 to 60,2412.02,2146.39
60,60 to 65,1866.92,1734.23
65,65 to 70,1190.62,1187.9
70,70 to 75,821.33,798.31
75,75 to 80,585.84,507.38
80,80 and over,430.53,469.27
