class,age,male,female
0,0 to 1,681.36,625.21
1,1 to 5,2720.64,2492.14
10,10 to 15,3387.76,3098.84
15,15 to 20,3112.75,2970.59
20,20 to 25,2883.18,3003.94
25,25 to 30,3051.36,3045.65
30,30 to 35,2915.9,2745.43
35,35 to 40,2575.76,2325.27
40,40 to 45,2087.48,1911.51
45,45 to 50,1874.89,1689.34
5,5 to 10,3502.84,3285.82
50,50 to 55,1460.92,1368.31
55,55 to 60,1182.85,1031.75
60,60 to 65,915.61,876.38
65,65 to 70,588.28,602.1
70,70 to 75,408.34,404.05
75,75 to 80,270.86,256.98
80,80 and over,228,244.5
