class,age,male,female
0,0 to 1,817.29,750.01
1,1 to 5,3263.42,2989.6
10,10 to 15,4061.36,3714.29
15,15 to 20,3732.17,3562.83
20,20 to 25,3457.91,3603.67
25,25 to 30,3658.42,3654.17
30,30 to 35,3498.89,3296.87
35,35 to 40,3093.31,2793.5
40,40 to 45,2508.14,2296.72
45,45 to 50,2252.81,2030.67
5,5 to 10,4199.3,3940.76
50,50 to 55,1756.01,1644.25
55,55 to 60,1421.55,1239.61
60,60 to 65,1100.31,1053.69
65,65 to 70,707.1,723.83
70,70 to 75,490.71,485.65
75,75 to 80,325.09,308.87
80,80 and over,274.22,294.01
