class,age,male,female
0,0 to 1,1139.33,1061.9
1,1 to 5,4549.31,4232.82
10,10 to 15,5727.6,5356.81
15,15 to 20,5366.92,5208.72
20,20 to 25,5132.4,5304.32
25,25 to 30,5605.95,5329.66
30,30 to 35,5089.61,4614.74
35,35 to 40,4521.51,4088.66
40,40 to 45,3808.02,3469.36
45,45 to 50,3510.2,3129.68
5,5 to 10,5952.2,5546.45
50,50 to 55,2894.37,2609.98
55,55 to 60,2272.45,1925.26
60,60 to 65,1752.74,1557.82
65,65 to 70,1112.68,1008.32
70,70 to 75,740.88,696.74
75,75 to 80,470.38,422.67
80,80 and over,388.07,434.75
