class,age,male,female
0,0 to 1,770.44,716.37
1,1 to 5,3076.34,2855.49
10,10 to 15,4309.39,4007.61
15,15 to 20,4313.85,3958.46
20,20 to 25,4302.55,4127.98
25,25 to 30,4455.95,4333.32
30,30 to 35,4167.39,3822.71
35,35 to 40,3846,3443.42
40,40 to 45,3220.09,2784.74
45,45 to 50,2899.78,2478.87
5,5 to 10,4093.81,3784.5
50,50 to 55,2386.88,2158.8
55,55 to 60,1910.96,1565.85
60,60 to 65,1410.2,1457.35
65,65 to 70,1079.69,1134.63
70,70 to 75,710.67,803.14
75,75 to 80,444.27,453.28
80,80 and over,319.65,386.49
