class,age,male,female
0,0 to 1,1763.49,1625.18
1,1 to 5,7041.61,6478.08
10,10 to 15,8004.9,7385.91
15,15 to 20,7071.07,6383.62
20,20 to 25,6376.61,6529.32
25,25 to 30,6743,6450.8
30,30 to 35,5982.71,5608.79
35,35 to 40,5253.33,4846.07
40,40 to 45,4290.1,4038.12
45,45 to 50,3786.68,3564.68
5,5 to 10,8886.64,8280.65
50,50 to 55,3177.13,3079.44
55,55 to 60,2447.1,2121.57
60,60 to 65,1909.27,1954.09
65,65 to 70,1213.5,1220.77
70,70 to 75,897.08,968.26
75,75 to 80,551.67,577.21
80,80 and over,559.9,723.34
