class,age,male,female
0,0 to 1,1986.38,1816.38
1,1 to 5,7931.59,7240.22
10,10 to 15,8937.8,8402.42
15,15 to 20,8433.77,7926.19
20,20 to 25,7640.11,7088.12
25,25 to 30,7230.5,6935.51
30,30 to 35,6655.23,6198.41
35,35 to 40,6147.65,5600.63
40,40 to 45,5202.68,4744.85
45,45 to 50,4300.01,3831.7
5,5 to 10,9719,9209.07
50,50 to 55,3758.03,3527.76
55,55 to 60,2932.78,2407.69
60,60 to 65,2442.74,2232.79
65,65 to 70,1577.19,1399.14
70,70 to 75,1048.2,1048.16
75,75 to 80,598.43,553.35
80,80 and over,534.54,644.14
