class,age,male,female
0,0 to 1,3258.22,2978.81
1,1 to 5,13010.05,11873.73
10,10 to 15,18301.32,16861.8
15,15 to 20,19948.68,18761.11
20,20 to 25,22683.66,21756.02
25,25 to 30,24124.72,23882.25
30,30 to 35,23553.5,22184.63
35,35 to 40,21954.5,20339.87
40,40 to 45,18944.03,16874.39
45,45 to 50,16888.96,14955.48
5,5 to 10,16952.47,15380.51
50,50 to 55,14138.85,12139.21
55,55 to 60,11395.57,8674.71
60,60 to 65,7716.12,6174.43
65,65 to 70,4754.76,3914.43
70,70 to 75,2843.42,2599.92
75,75 to 80,1985.64,1942.79
80,80 and over,1414.22,1769.05
