class,age,male,female
0,0 to 1,794.81,740.04
1,1 to 5,3173.65,2949.83
10,10 to 15,4498.61,4200.33
15,15 to 20,4492.37,4196.98
20,20 to 25,4074.69,4073.08
25,25 to 30,4366.61,4300.15
30,30 to 35,3936.08,3790.83
35,35 to 40,3740.74,3451.98
40,40 to 45,3059.3,2820.19
45,45 to 50,2722.97,2463.1
5,5 to 10,4328.03,4012.84
50,50 to 55,2133.03,2046.39
55,55 to 60,1734.89,1583.99
60,60 to 65,1244.78,1317.56
65,65 to 70,866.71,912.45
70,70 to 75,565.07,628.68
75,75 to 80,371.6,386.38
80,80 and over,295.86,361.92
