object_id,Crop_Area
18-301-00110,60.0
18-303-00121,45.0
18-799-00124,15.0
18-323-00224,0.0
18-320-00205,202.8
18-300-00102,2.8
18-304-00126,85.0
18-307-00142,81.0
18-320-00207,646.49
18-313-00172,110.0
18-310-00160,109.5
18-306-00138,196.33
18-313-00174,21.0
18-308-00150,42.0
18-310-00159,0.0
18-310-00158,93.0
18-300-00103,0.0
18-308-00153,550.0
18-756-00251,93.0
18-300-00101,17.76
18-321-00211,988.0
18-756-00250,765.0
18-324-00233,100.0
18-308-00152,932.18
18-312-00277,28.1
18-312-00276,6.6
18-307-00144,137.0
18-321-00210,33.03
18-313-00173,32.0
18-300-00104,0.0
18-760-00281,1249.0
18-319-00202,277.69000000000005
18-304-00271,269.0
18-326-00247,0.0
18-310-00162,24.0
18-310-00164,10.0
18-307-00141,134.0
18-311-00168,172.93000000000004
18-307-00145,1205.0
18-321-00272,0.0
18-317-00192,0.0
18-309-00154,0.0
18-305-00131,59.0
18-799-00265,8.0
18-320-00206,66.78999999999999
18-325-00239,19.0
18-308-00151,489.8
18-311-00166,150.0
18-755-00279,2.9000000000000004
18-319-00200,135.5
18-307-00147,510.5
18-816-00261,0.0
18-310-00161,1.68
18-312-00169,76.39999999999999
18-306-00139,6.5
18-323-00222,0.0
18-309-00156,267.0
18-760-00280,137.0
