object_id,Crop_Area
18-320-00205,0.0
18-300-00102,0.0
18-307-00142,393.0
18-756-00249,0.0
18-319-00199,0.0
18-319-00198,0.0
18-306-00138,0.0
18-325-00270,0.0
18-311-00165,616.86
18-313-00174,65.0
18-307-00146,0.0
18-306-00137,34.5
18-308-00150,9.0
18-308-00153,0.0
18-756-00251,17.0
18-321-00213,0.0
18-300-00101,0.0
18-756-00250,93.5
18-308-00152,103.3
18-312-00276,52.0
18-307-00144,165.0
18-326-00268,0.0
18-755-00248,1153.6
18-325-00269,0.0
18-310-00162,1535.65
18-306-00140,4.0
18-307-00141,255.5
18-311-00168,28.0
18-308-00151,0.0
18-311-00166,284.5
18-755-00279,257.0
18-319-00200,0.0
18-306-00139,4.0
18-310-00163,0.0
18-312-00170,22.66
