object_id,Crop_Area
18-318-00194,717.0
18-311-00167,72.4
18-302-00116,536.0
18-304-00126,300.5
18-307-00142,181.0
18-756-00249,389.0
18-319-00199,105.0
18-313-00172,727.91
18-321-00216,140.5
18-310-00160,38.0
18-321-00214,818.0
18-306-00138,2.0
18-321-00212,204.0
18-303-00266,0.0
18-325-00270,860.0
18-311-00165,2.2
18-313-00174,140.7
18-306-00137,39.5
18-308-00150,2.0
18-310-00159,6.5
18-310-00158,1402.13
18-757-00253,219.0
18-309-00155,18.0
18-756-00251,172.0
18-313-00175,0.3
18-321-00213,521.0
18-318-00195,409.0
18-321-00211,616.0
18-756-00250,615.0
18-757-00252,486.0
18-312-00277,103.59
18-312-00276,559.5999999999999
18-307-00144,0.0
18-326-00268,0.0
18-305-00130,440.0
18-321-00210,0.0
18-305-00136,1180.0
18-316-00184,290.5
18-318-00197,516.0
18-313-00173,690.0
18-304-00127,10.0
18-316-00188,194.5
18-302-00115,2035.0
18-318-00196,577.0
18-757-00254,82.5
18-760-00281,191.8
18-325-00269,1020.33
18-309-00157,234.5
18-304-00271,606.0
18-310-00162,12.0
18-304-00128,295.5
18-313-00176,2.0
18-305-00134,1562.9
18-321-00215,189.0
18-310-00164,163.5
18-307-00141,77.0
18-311-00168,77.6
18-307-00145,80.0
18-321-00272,476.0
18-314-00275,7.73
18-305-00135,745.0
18-305-00132,131.0
18-309-00154,127.17
18-305-00131,113.0
18-316-00185,396.0
18-314-00179,0.0
18-325-00239,467.0
18-308-00151,0.0
18-311-00166,91.0
18-316-00187,430.0
18-319-00200,0.0
18-310-00161,456.0
18-312-00169,60.099999999999994
18-306-00139,95.0
18-310-00163,0.0
18-309-00156,44.300000000000004
18-312-00170,5.0
18-316-00186,82.0
18-760-00280,27.0
