object_id,Crop_Area
18-303-00121,189.6
18-302-00116,1347.3400000000001
18-323-00224,1165.5
18-303-00122,0.0
18-304-00126,1186.0
18-307-00142,1621.5
18-320-00207,0.0
18-319-00199,21.5
18-313-00172,355.0
18-310-00160,84.0
18-321-00214,925.0
18-306-00138,4.27
18-303-00266,0.0
18-325-00270,6558.0
18-311-00165,202.0
18-313-00174,146.0
18-307-00146,91.0
18-306-00137,550.93
18-308-00150,930.0
18-305-00133,299.5
18-301-00112,109.0
18-310-00158,315.0
18-757-00253,88.81
18-756-00251,215.0
18-321-00213,484.0
18-321-00211,740.0
18-756-00250,367.5
18-757-00252,70.5
18-308-00152,1390.16
18-312-00277,276.92
18-312-00276,1500.0
18-307-00144,140.96
18-303-00120,1158.2000000000003
18-305-00130,1163.0
18-316-00184,196.0
18-313-00173,48.0
18-304-00127,376.0
18-302-00115,837.0
18-760-00281,3145.0
18-325-00269,1033.0
18-302-00117,443.0
18-304-00271,3353.0
18-304-00128,956.1900000000002
18-321-00215,377.0
18-307-00141,792.0
18-307-00145,4200.0
18-321-00272,49.5
18-302-00119,1290.0
18-305-00132,11.5
18-305-00131,172.0
18-303-00123,0.0
18-316-00185,377.0
18-325-00239,10.5
18-308-00151,0.0
18-311-00166,70.0
18-319-00200,188.0
18-312-00169,647.14
18-306-00139,1537.44
18-309-00156,271.2
18-760-00280,745.0
