object_id,Crop_Area
18-311-00167,10.0
18-303-00121,454.6999999999999
18-302-00116,1248.2599999999998
18-323-00224,796.5
18-303-00264,63.0
18-303-00122,0.0
18-320-00205,48.8
18-300-00102,0.0
18-304-00126,1126.0
18-307-00142,1599.5
18-320-00207,479.5
18-756-00249,11.0
18-313-00172,355.0
18-310-00160,496.5
18-321-00214,576.7
18-306-00138,91.0
18-321-00212,46.0
18-303-00266,822.0
18-325-00270,4791.0
18-311-00165,420.0
18-313-00174,146.0
18-307-00146,4.0
18-306-00137,520.64
18-308-00150,9762.0
18-305-00133,299.5
18-310-00158,656.0
18-300-00103,20.0
18-308-00153,1490.0
18-756-00251,355.0
18-321-00213,268.0
18-321-00211,512.5
18-756-00250,488.5
18-324-00233,0.0
18-308-00152,1394.41
18-312-00277,872.6
18-312-00276,1500.0
18-307-00144,829.5
18-303-00120,1292.1
18-305-00130,1125.0
18-316-00184,206.0
18-313-00173,40.0
18-300-00104,0.0
18-304-00127,80.0
18-302-00115,419.2000000000001
18-760-00281,3577.0
18-325-00269,896.0
18-319-00202,579.0
18-309-00157,0.0
18-302-00117,406.0
18-304-00271,2806.0
18-304-00128,287.5
18-306-00140,66.5
18-321-00215,114.0
18-307-00141,771.0
18-311-00168,68.0
18-307-00145,5322.0
18-321-00272,145.49999999999994
18-305-00135,0.0
18-321-00208,18.0
18-302-00119,781.0
18-305-00132,15.02
18-309-00154,457.0
18-305-00131,176.0
18-320-00206,67.2
18-316-00185,95.0
18-325-00239,0.0
18-308-00151,549.0
18-311-00166,90.5
18-319-00200,812.18
18-307-00147,25.0
18-312-00169,1136.55
18-306-00139,1537.44
18-309-00156,271.3
18-760-00280,745.0
