object_id,Crop_Area
18-799-00124,36.5
18-323-00227,2.0
18-324-00262,0.0
18-320-00205,79.0
18-300-00102,0.0
18-307-00142,16.7
18-320-00207,71.6
18-319-00199,0.0
18-319-00198,0.0
18-310-00160,0.0
18-307-00146,0.0
18-308-00150,185.0
18-310-00159,0.026
18-300-00103,0.0
18-308-00153,1655.1513
18-756-00251,53.8
18-300-00101,0.0
18-756-00250,2.8
18-308-00152,1500.0
18-755-00248,3.0
18-319-00202,187.6
18-310-00162,1.819
18-310-00164,5.6
18-307-00141,5.08
18-755-00278,15.0
18-320-00206,0.0
18-316-00185,0.0
18-308-00151,1386.43
18-755-00279,171.9
18-319-00200,24.4
18-307-00147,1288.0
18-323-00222,3.07
18-316-00186,0.0
