object_id,Crop_Area
18-307-00142,0.0
18-313-00172,468.0
18-306-00138,0.0
18-313-00174,4.0
18-308-00150,2.0
18-314-00178,0.0
18-757-00253,310.0
18-308-00153,0.0
18-756-00251,14.7
18-313-00175,156.0
18-756-00250,21.0
18-757-00252,349.0
18-308-00152,760.0
18-312-00276,0.0
18-305-00136,462.0
18-313-00173,255.1
18-313-00176,616.0
18-305-00134,610.0
18-307-00141,87.0
18-311-00168,17.0
18-307-00145,0.0
18-314-00275,245.0
18-305-00135,56.0
18-313-00177,451.7
18-314-00179,0.0
18-308-00151,0.0
18-307-00147,0.0
18-312-00169,0.0
18-312-00170,72.29
18-326-00246,0.0
