object_id,Crop_Area
18-318-00194,20.0
18-317-00190,562.75
18-300-00105,110.3
18-799-00124,71.0
18-302-00116,24.1
18-323-00227,19.0
18-323-00225,37.8
18-303-00264,0.0
18-303-00122,0.0
18-324-00262,48.0
18-300-00102,18.24
18-307-00142,25.0
18-320-00207,0.0
18-319-00199,148.0
18-313-00172,54.0
18-321-00216,126.0
18-319-00198,9.5
18-310-00160,90.5
18-301-00114,0.0
18-306-00138,0.0
18-321-00212,0.0
18-325-00270,12.0
18-311-00165,20.0
18-313-00174,4.0
18-307-00146,0.0
18-306-00137,0.0
18-308-00150,291.3
18-310-00159,0.0
18-310-00158,658.0
18-757-00253,1259.0
18-309-00155,0.0
18-300-00103,0.0
18-302-00118,17.0
18-323-00228,46.1
18-308-00153,0.0
18-756-00251,19.5
18-313-00175,2.67
18-816-00259,469.41
18-300-00101,11.03
18-318-00195,97.0
18-321-00211,300.0
18-756-00250,109.0
18-326-00245,0.0
18-757-00252,929.0
18-324-00233,18.0
18-308-00152,2056.74
18-312-00277,0.0
18-312-00276,0.0
18-307-00144,44.0
18-326-00268,140.0
18-321-00210,799.48
18-305-00136,2142.0
18-317-00189,0.0
18-316-00184,0.0
18-318-00197,0.0
18-313-00173,0.0
18-300-00104,10.0
18-316-00188,0.0
18-302-00115,0.0
18-318-00196,0.0
18-757-00254,302.0
18-760-00281,234.0
18-325-00269,603.26
18-319-00202,446.0
18-309-00157,0.0
18-302-00117,183.0
18-304-00271,243.5
18-326-00247,0.0
18-304-00128,1105.0
18-305-00134,1752.0
18-323-00226,120.5
18-307-00141,69.0
18-317-00191,359.0
18-307-00145,87.0
18-323-00223,0.0
18-317-00192,862.5
18-305-00135,2105.0
18-321-00208,219.96
18-302-00119,0.0
18-309-00154,2376.0
18-303-00123,79.75
18-799-00265,137.7
18-320-00206,0.0
18-316-00185,3.1
18-314-00179,0.0
18-325-00239,117.8
18-308-00151,312.0
18-311-00166,40.0
18-316-00187,0.0
18-319-00200,334.0
18-307-00147,86.47
18-816-00261,85.0
18-310-00161,0.0
18-312-00169,0.0
18-323-00222,0.0
18-309-00156,26.0
18-312-00170,0.0
18-326-00246,0.0
18-316-00186,0.0
18-760-00280,0.0
