object_id,Crop_Area
18-303-00122,0.0
18-313-00172,134.0
18-319-00198,0.0
18-311-00165,1752.5
18-313-00174,123.2
18-308-00150,0.0
18-308-00153,0.0
18-313-00175,611.7
18-816-00259,11.43
18-318-00195,75.0
18-326-00245,10.03
18-308-00152,2.0
18-312-00276,0.0
18-326-00268,0.0
18-305-00130,925.0
18-305-00136,119.0
18-317-00189,370.0
18-313-00173,252.5
18-302-00115,0.0
18-318-00196,30.0
18-755-00248,4291.0
18-325-00269,20.0
18-302-00117,16.5
18-326-00247,0.0
18-310-00162,30.0
18-313-00176,617.5
18-310-00164,1616.5
18-311-00168,35.0
18-317-00191,1749.0
18-317-00192,0.0
18-314-00275,220.0
18-305-00131,759.0
18-755-00278,470.0
18-313-00177,271.5
18-308-00151,4.0
18-311-00166,200.0
18-755-00279,649.0
18-310-00161,144.0
18-310-00163,514.0
18-312-00170,20.0
