object_id,Crop_Area
18-301-00110,128.5
18-324-00260,159.0
18-303-00121,19.0
18-300-00105,32.86
18-799-00124,185.4
18-323-00227,118.0
18-324-00234,37.0
18-323-00225,71.6
18-323-00224,245.1
18-303-00264,2.0
18-303-00122,278.0
18-324-00262,43.6
18-320-00205,26.47
18-300-00102,59.36
18-307-00142,2.0
18-320-00207,126.35
18-301-00113,37.5
18-319-00199,347.5
18-313-00172,200.0
18-319-00198,27.5
18-310-00160,136.0
18-301-00114,5.5
18-306-00138,16.0
18-303-00266,26.0
18-325-00270,206.0
18-313-00174,9.7
18-306-00137,20.07
18-308-00150,18.0
18-301-00112,72.5
18-310-00158,68.0
18-757-00253,64.0
18-300-00103,110.2
18-323-00228,356.0
18-756-00251,399.0
18-313-00175,0.0
18-816-00259,296.03
18-300-00101,203.4
18-321-00211,1001.0
18-756-00250,30.5
18-326-00245,0.0
18-757-00252,279.6
18-324-00233,3895.0
18-308-00152,97.0
18-312-00277,21.4
18-312-00276,47.709999999999994
18-307-00144,4.07
18-326-00268,69.80000000000001
18-321-00210,226.73
18-305-00136,106.0
18-300-00104,172.12
18-302-00115,0.0
18-757-00254,26.66
18-760-00281,10.9
18-325-00269,1182.3
18-319-00202,655.71
18-326-00247,0.0
18-310-00162,1.0
18-310-00164,2.66
18-323-00226,93.9
18-307-00141,467.0
18-307-00145,0.0
18-323-00223,272.0
18-305-00135,1492.58
18-321-00208,311.54
18-302-00119,4.0
18-303-00123,140.0
18-799-00265,264.3
18-320-00206,79.43999999999997
18-316-00185,0.0
18-325-00239,1486.5
18-308-00151,20.0
18-319-00200,754.0
18-816-00261,120.86
18-312-00169,6.5
18-306-00139,15.2
18-323-00222,312.0
18-310-00163,2.0
18-309-00156,238.0
18-312-00170,5.35
