object_id,Crop_Area
18-301-00110,893.5
18-318-00194,59.0
18-317-00190,275.2
18-324-00260,219.5
18-303-00121,18983.0
18-300-00105,284.49
18-799-00124,1216.0
18-302-00116,762.5
18-323-00227,165.0
18-324-00234,68.0
18-323-00225,200.0
18-323-00224,5019.5
18-303-00264,1757.5
18-303-00122,6230.0
18-324-00262,35.07
18-320-00205,253.0
18-300-00102,122.49999999999999
18-304-00126,832.0
18-307-00142,383.34999999999997
18-320-00207,2922.5
18-301-00113,2919.4
18-756-00249,250.0
18-319-00199,0.0
18-313-00172,108.5
18-321-00216,10.450000000000001
18-319-00198,196.5
18-310-00160,7.6
18-321-00214,117.5
18-301-00114,1018.2
18-306-00138,435.0
18-321-00212,144.0
18-303-00266,3348.5
18-325-00270,3795.5
18-311-00165,68.5
18-313-00174,0.0
18-307-00146,387.0
18-306-00137,2876.6
18-308-00150,66.0
18-305-00133,328.0
18-301-00112,711.0
18-310-00159,0.0
18-310-00158,0.0
18-757-00253,446.0
18-309-00155,370.23
18-300-00103,697.75
18-302-00118,0.5
18-323-00228,718.0
18-308-00153,510.0
18-756-00251,785.0
18-816-00259,1310.0
18-321-00213,700.0
18-300-00101,221.8
18-318-00195,37.0
18-321-00211,2099.0
18-756-00250,1310.0
18-326-00245,146.0
18-757-00252,3026.0
18-324-00233,220.0
18-308-00152,8794.5
18-312-00277,0.0
18-307-00144,71.85
18-326-00268,791.0
18-303-00120,1823.5
18-305-00130,55.0
18-321-00210,1045.0
18-305-00136,8320.0
18-317-00189,0.0
18-316-00184,2718.74
18-318-00197,19.0
18-313-00173,26.0
18-300-00104,460.4
18-304-00127,101.0
18-316-00188,2025.0
18-302-00115,2227.0
18-318-00196,42.0
18-757-00254,815.0
18-760-00281,589.36
18-325-00269,3418.0
18-319-00202,2712.0
18-302-00117,614.0
18-304-00271,14000.0
18-326-00247,475.43999999999994
18-304-00129,826.5
18-310-00162,30.0
18-304-00128,4200.0
18-306-00140,66.0
18-305-00134,728.0
18-321-00215,245.0
18-310-00164,14.03
18-323-00226,381.5
18-307-00141,704.0
18-317-00191,914.0
18-307-00145,165.0
18-321-00272,305.5
18-323-00223,554.0
18-317-00192,348.5
18-305-00135,9999.7
18-321-00208,798.5
18-302-00119,27.0
18-305-00132,160.0
18-309-00154,16.0
18-305-00131,252.0
18-303-00123,2289.0
18-799-00265,857.0
18-320-00206,368.5
18-316-00185,1922.0
18-325-00239,1654.0
18-308-00151,1738.62
18-311-00166,80.0
18-316-00187,2915.0
18-319-00200,2445.0
18-307-00147,955.0
18-816-00261,800.0
18-310-00161,22.0
18-312-00169,0.0
18-306-00139,732.5999999999999
18-323-00222,465.0
18-310-00163,4.2
18-309-00156,1268.33
18-326-00246,5103.0
18-316-00186,1049.26
18-760-00280,236.14
