object_id,Crop_Area
18-318-00194,154.0
18-317-00190,11.2
18-303-00121,2816.8
18-300-00105,1793.0000000000002
18-799-00124,194.0
18-302-00116,2570.0
18-323-00227,38.5
18-324-00234,0.0
18-323-00225,270.0
18-323-00224,3295.0
18-303-00122,4620.0
18-324-00262,2.5
18-300-00102,52.63
18-307-00142,479.0
18-301-00113,1647.7
18-756-00249,1250.0
18-319-00199,638.0
18-313-00172,25.0
18-321-00216,69.0
18-319-00198,197.0
18-310-00160,3.5
18-321-00214,1829.5
18-301-00114,451.0
18-306-00138,151.0
18-321-00212,82.0
18-303-00266,1471.0
18-325-00270,7441.5
18-311-00165,0.0
18-306-00137,1123.0
18-308-00150,12.0
18-301-00112,1413.0
18-757-00253,1248.0
18-309-00155,19.0
18-302-00118,86.0
18-323-00228,100.5
18-308-00153,0.0
18-756-00251,769.1
18-816-00259,68.09
18-321-00213,559.0
18-300-00101,92.88
18-321-00211,1385.5700000000002
18-756-00250,811.0
18-326-00245,0.0
18-757-00252,5377.0
18-308-00152,372.2
18-312-00277,35.0
18-312-00276,136.0
18-326-00268,2450.0
18-303-00120,1457.0
18-321-00210,52.1
18-305-00136,7691.0
18-317-00189,0.0
18-316-00184,4224.1
18-313-00173,26.0
18-300-00104,267.0
18-316-00188,375.0
18-302-00115,10060.0
18-757-00254,650.0
18-755-00248,1.6
18-760-00281,255.08
18-325-00269,11963.0
18-319-00202,544.0
18-302-00117,2522.0
18-304-00271,10252.0
18-326-00247,0.0
18-304-00128,4317.83
18-306-00140,151.0
18-305-00134,4244.5
18-321-00215,1583.0
18-310-00164,0.0
18-323-00226,168.60000000000002
18-307-00141,628.4
18-311-00168,0.0
18-307-00145,12.0
18-321-00272,10.0
18-323-00223,161.0
18-305-00135,6933.14
18-321-00208,277.0
18-302-00119,860.0
18-755-00278,0.0
18-303-00123,4449.0
18-313-00177,12.14
18-316-00185,1385.0
18-325-00239,494.0
18-308-00151,116.25
18-316-00187,1838.3
18-755-00279,1.6
18-319-00200,1663.0
18-307-00147,227.9
18-816-00261,60.0
18-306-00139,222.0
18-323-00222,292.0
18-326-00246,3209.0
18-316-00186,507.5
18-760-00280,38.25
