object_id,Crop_Area
18-301-00110,0.0
18-318-00194,249.0
18-311-00167,9.0
18-317-00190,196.66
18-303-00121,2712.0
18-300-00105,0.0
18-799-00124,0.0
18-302-00116,39.0
18-323-00227,0.0
18-323-00225,139.0
18-303-00122,8825.5
18-320-00205,0.0
18-304-00126,925.0
18-307-00142,0.0
18-320-00207,0.0
18-301-00113,0.0
18-756-00249,3.0
18-313-00172,70.0
18-310-00160,41.0
18-321-00214,25.7
18-301-00114,0.0
18-306-00138,47.3
18-303-00266,3348.0
18-325-00270,0.0
18-311-00165,41.800000000000004
18-307-00146,539.0
18-306-00137,260.0
18-308-00150,181.0
18-310-00159,39.5
18-310-00158,189.0
18-757-00253,75.0
18-309-00155,135.00000000000003
18-308-00153,200.0
18-756-00251,366.0
18-816-00259,853.0
18-318-00195,112.0
18-321-00211,100.0
18-756-00250,366.0
18-326-00245,0.0
18-757-00252,38.0
18-324-00233,614.0
18-308-00152,6319.4
18-312-00276,0.0
18-307-00144,51.0
18-326-00268,0.0
18-303-00120,1301.5
18-305-00130,12.0
18-305-00136,7191.0
18-317-00189,894.0
18-316-00184,1959.0
18-318-00197,0.0
18-313-00173,22.0
18-304-00127,46.15
18-316-00188,2025.0
18-302-00115,0.0
18-757-00254,158.0
18-760-00281,55.0
18-325-00269,3418.0
18-319-00202,0.0
18-309-00157,0.0
18-304-00271,3324.0
18-326-00247,0.0
18-304-00129,1886.5
18-310-00162,127.59
18-304-00128,3400.0
18-305-00134,404.0
18-321-00215,185.0
18-310-00164,262.36999999999995
18-307-00141,704.0
18-317-00191,248.8
18-307-00145,0.0
18-323-00223,0.0
18-317-00192,0.0
18-305-00135,9999.7
18-305-00132,138.0
18-309-00154,0.0
18-305-00131,129.0
18-755-00278,18.0
18-303-00123,432.0
18-799-00265,35.0
18-316-00185,1922.0
18-325-00239,1593.0
18-308-00151,1254.0
18-311-00166,5.0
18-316-00187,2915.0
18-755-00279,86.0
18-307-00147,658.8
18-816-00261,0.0
18-310-00161,57.0
18-312-00169,78.7
18-306-00139,12.0
18-310-00163,28.13
18-309-00156,253.5
18-312-00170,20.0
18-326-00246,0.0
18-316-00186,1049.26
18-760-00280,19.799999999999997
