object_id,Crop_Area
18-301-00110,0.0
18-311-00167,124.5
18-303-00121,78.0
18-300-00105,22.1
18-302-00116,83.0
18-323-00227,95.0
18-323-00225,400.5
18-323-00224,30.5
18-320-00205,1.8
18-300-00102,19.0
18-304-00126,143.1
18-307-00142,535.0
18-320-00207,0.0
18-301-00113,0.0
18-756-00249,7.0
18-319-00199,0.0
18-313-00172,255.5
18-310-00160,316.0
18-301-00114,0.0
18-306-00138,414.55
18-303-00266,0.0
18-325-00270,387.5
18-311-00165,368.0
18-313-00174,142.5
18-307-00146,13.86
18-306-00137,0.0
18-308-00150,140.0
18-305-00133,211.0
18-310-00159,707.6
18-310-00158,1369.0
18-300-00103,39.67
18-323-00228,199.0
18-308-00153,990.0
18-756-00251,219.0
18-313-00175,50.0
18-816-00259,38.0
18-300-00101,9.73
18-318-00195,0.0
18-321-00211,2777.5
18-756-00250,859.0
18-326-00245,14.33
18-308-00152,2221.25
18-312-00276,0.0
18-307-00144,10.0
18-326-00268,86.0
18-305-00130,785.0
18-321-00210,246.33
18-313-00173,888.0
18-300-00104,25.0
18-302-00115,439.0
18-318-00196,0.0
18-760-00281,4247.5
18-325-00269,786.0
18-302-00117,151.0
18-304-00271,3000.0
18-310-00162,125.0
18-306-00140,37.0
18-310-00164,555.4
18-323-00226,59.0
18-307-00141,456.03
18-311-00168,380.0
18-307-00145,150.0
18-321-00208,53.33
18-302-00119,130.0
18-305-00131,24.0
18-313-00177,15.0
18-320-00206,0.0
18-325-00239,5611.0
18-308-00151,115.0
18-311-00166,2000.0
18-755-00279,41.2
18-307-00147,265.0
18-816-00261,133.3
18-310-00161,0.0
18-312-00169,94.97
18-306-00139,865.0
18-323-00222,174.0
18-310-00163,23.1
18-760-00280,443.0
