object_id,Crop_Area
18-300-00105,259.63
18-323-00227,0.0
18-323-00225,0.0
18-323-00224,0.0
18-320-00205,0.0
18-307-00142,1381.5
18-301-00113,237.0
18-313-00172,663.5
18-310-00160,25.0
18-301-00114,624.0
18-313-00174,69.0
18-307-00146,400.0
18-308-00150,120.0
18-305-00133,462.0
18-301-00112,0.0
18-310-00159,0.0
18-310-00158,40.0
18-323-00228,0.0
18-308-00153,200.0
18-321-00211,0.0
18-326-00245,0.0
18-308-00152,2119.4
18-312-00276,103.0
18-305-00136,318.0
18-313-00173,20.59
18-760-00281,452.0
18-304-00271,733.0
18-305-00134,174.0
18-323-00226,0.0
18-307-00141,293.0
18-307-00145,158.0
18-323-00223,0.0
18-314-00275,96.31
18-305-00132,92.0
18-325-00239,116.0
18-308-00151,1433.0
18-307-00147,35.0
18-312-00169,32.5
18-323-00222,0.0
18-309-00156,238.0
18-760-00280,272.69
