object_id,Crop_Area
18-311-00167,3.0
18-303-00122,0.0
18-307-00142,46.5
18-756-00249,150.0
18-310-00160,443.0
18-303-00266,0.0
18-308-00150,420.0
18-756-00251,8.5
18-756-00250,35.5
18-308-00152,811.7
18-307-00144,0.0
18-303-00120,1.73
18-755-00248,39.0
18-760-00281,30.0
18-325-00269,74.0
18-319-00202,133.0
18-307-00141,0.0
18-311-00168,55.0
18-307-00145,144.8
18-755-00278,18.0
18-325-00239,2.0
18-308-00151,245.5
18-755-00279,51.7
18-319-00200,106.5
18-312-00169,8.0
18-309-00156,147.0
