object_id,Crop_Area
18-301-00110,128.0
18-318-00194,527.0
18-311-00167,147.0
18-317-00190,0.0
18-303-00121,1496.46
18-300-00105,303.98
18-799-00124,0.0
18-302-00116,1250.3
18-323-00227,59.45
18-323-00225,163.5
18-323-00224,141.0
18-303-00122,44.5
18-324-00262,0.0
18-320-00205,0.0
18-300-00102,10.0
18-304-00126,566.5
18-307-00142,452.0
18-320-00207,0.0
18-301-00113,165.5
18-756-00249,171.0
18-319-00199,408.4
18-313-00172,188.0
18-319-00198,0.0
18-310-00160,84.0
18-321-00214,1039.5
18-301-00114,198.5
18-306-00138,329.0
18-303-00266,433.0
18-325-00270,35.0
18-311-00165,872.0
18-313-00174,262.5
18-307-00146,516.0
18-306-00137,5.5
18-308-00150,1616.0
18-305-00133,1041.0
18-301-00112,179.2
18-310-00159,171.0
18-310-00158,2227.0
18-757-00253,136.0
18-309-00155,5686.0
18-300-00103,81.0
18-302-00118,7.0
18-308-00153,598.0
18-756-00251,408.3
18-313-00175,611.7
18-816-00259,0.0
18-321-00213,1011.5
18-300-00101,8.0
18-318-00195,348.46
18-321-00211,2200.0
18-756-00250,200.9
18-326-00245,0.0
18-757-00252,240.0
18-308-00152,2288.39
18-312-00277,219.0
18-312-00276,239.0
18-307-00144,198.0
18-326-00268,410.0
18-303-00120,73.7
18-305-00130,14279.8
18-321-00210,99.3
18-305-00136,889.0
18-317-00189,367.55
18-316-00184,742.0
18-318-00197,19.2
18-313-00173,171.5
18-300-00104,3.5
18-304-00127,156.0
18-316-00188,0.0
18-302-00115,1139.0
18-318-00196,279.28
18-757-00254,41.0
18-755-00248,366.1
18-760-00281,18073.2
18-325-00269,920.5
18-319-00202,291.0
18-309-00157,8556.0
18-302-00117,178.0
18-304-00271,12654.0
18-326-00247,0.0
18-310-00162,488.0
18-304-00128,460.0
18-313-00176,0.0
18-306-00140,59.2
18-305-00134,1227.0
18-321-00215,325.0
18-310-00164,388.1
18-307-00141,258.0
18-311-00168,126.0
18-317-00191,72.0
18-307-00145,2130.0
18-321-00272,357.0
18-323-00223,167.0
18-317-00192,0.0
18-314-00275,632.0
18-305-00135,1125.0
18-321-00208,68.0
18-302-00119,213.0
18-309-00154,1618.0
18-305-00131,1406.5
18-755-00278,518.0
18-303-00123,0.0
18-313-00177,271.8
18-799-00265,0.0
18-320-00206,0.0
18-316-00185,138.0
18-325-00239,188.0
18-308-00151,700.0
18-311-00166,800.0
18-316-00187,80.0
18-755-00279,516.81
18-319-00200,780.07
18-307-00147,693.0
18-816-00261,0.0
18-310-00161,373.0
18-312-00169,284.0
18-306-00139,260.0
18-323-00222,210.0
18-310-00163,175.52
18-309-00156,181.0
18-312-00170,11.0
18-326-00246,0.0
18-316-00186,0.0
18-760-00280,2123.0
