Relief_Distribution_Oil_In_Q,object_id,timeperiod
0.0,18-326-00247,2022_08
0.0,18-755-00248,2022_08
0.0,18-756-00249,2022_08
0.0,18-756-00250,2022_08
0.0,18-756-00251,2022_08
0.0,18-757-00252,2022_08
0.0,18-757-00253,2022_08
0.0,18-757-00254,2022_08
0.0,18-759-00255,2022_08
0.0,18-758-00256,2022_08
0.0,18-758-00257,2022_08
0.0,18-816-00259,2022_08
0.0,18-324-00260,2022_08
0.0,18-816-00261,2022_08
0.0,18-324-00262,2022_08
0.0,18-303-00264,2022_08
36.5,18-799-00265,2022_08
0.0,18-303-00266,2022_08
0.0,18-326-00268,2022_08
0.0,18-325-00269,2022_08
0.0,18-325-00270,2022_08
0.0,18-304-00271,2022_08
0.0,18-321-00272,2022_08
0.0,18-321-00273,2022_08
0.0,18-314-00275,2022_08
0.0,18-312-00276,2022_08
0.0,18-312-00277,2022_08
0.0,18-755-00278,2022_08
0.0,18-755-00279,2022_08
0.0,18-760-00280,2022_08
0.0,18-760-00281,2022_08
0.0,18-300-00101,2022_09
0.0,18-300-00102,2022_09
0.0,18-300-00103,2022_09
0.0,18-300-00104,2022_09
0.0,18-300-00105,2022_09
0.0,18-301-00109,2022_09
0.0,18-301-00110,2022_09
0.0,18-301-00111,2022_09
0.0,18-301-00112,2022_09
0.0,18-301-00113,2022_09
0.0,18-301-00114,2022_09
0.0,18-302-00115,2022_09
0.0,18-302-00116,2022_09
0.0,18-302-00117,2022_09
0.0,18-302-00118,2022_09
0.0,18-302-00119,2022_09
0.0,18-303-00120,2022_09
0.0,18-303-00121,2022_09
0.0,18-303-00122,2022_09
0.0,18-303-00123,2022_09
0.0,18-799-00124,2022_09
0.0,18-304-00126,2022_09
0.0,18-304-00127,2022_09
0.0,18-304-00128,2022_09
0.0,18-304-00129,2022_09
0.0,18-305-00130,2022_09
0.0,18-305-00131,2022_09
0.0,18-305-00132,2022_09
0.0,18-305-00133,2022_09
0.0,18-305-00134,2022_09
0.0,18-305-00135,2022_09
0.0,18-305-00136,2022_09
0.0,18-306-00137,2022_09
0.0,18-306-00138,2022_09
0.0,18-306-00139,2022_09
0.0,18-306-00140,2022_09
0.0,18-307-00141,2022_09
0.0,18-307-00142,2022_09
0.0,18-307-00143,2022_09
0.0,18-307-00144,2022_09
0.0,18-307-00145,2022_09
0.0,18-307-00146,2022_09
0.0,18-307-00147,2022_09
0.0,18-308-00150,2022_09
0.0,18-308-00151,2022_09
0.0,18-308-00152,2022_09
0.0,18-308-00153,2022_09
0.0,18-309-00154,2022_09
0.0,18-309-00155,2022_09
0.0,18-309-00156,2022_09
0.0,18-309-00157,2022_09
0.0,18-310-00158,2022_09
0.0,18-310-00159,2022_09
0.0,18-310-00160,2022_09
0.0,18-310-00161,2022_09
0.0,18-310-00162,2022_09
0.0,18-310-00163,2022_09
0.0,18-310-00164,2022_09
0.0,18-311-00165,2022_09
0.0,18-311-00166,2022_09
0.0,18-311-00167,2022_09
0.0,18-311-00168,2022_09
0.0,18-312-00169,2022_09
0.0,18-312-00170,2022_09
0.0,18-312-00171,2022_09
0.0,18-313-00172,2022_09
0.0,18-313-00173,2022_09
0.0,18-313-00174,2022_09
0.0,18-313-00175,2022_09
0.0,18-313-00176,2022_09
0.0,18-313-00177,2022_09
0.0,18-314-00178,2022_09
0.0,18-314-00179,2022_09
0.0,18-315-00181,2022_09
0.0,18-316-00184,2022_09
0.0,18-316-00185,2022_09
0.0,18-316-00186,2022_09
0.0,18-316-00187,2022_09
0.0,18-316-00188,2022_09
0.0,18-317-00189,2022_09
0.0,18-317-00190,2022_09
0.0,18-317-00191,2022_09
0.0,18-317-00192,2022_09
0.0,18-317-00193,2022_09
0.0,18-318-00194,2022_09
0.0,18-318-00195,2022_09
0.0,18-318-00196,2022_09
0.0,18-318-00197,2022_09
0.0,18-319-00198,2022_09
0.0,18-319-00199,2022_09
0.0,18-319-00200,2022_09
0.0,18-319-00201,2022_09
0.0,18-319-00202,2022_09
0.0,18-320-00205,2022_09
0.0,18-320-00206,2022_09
0.0,18-320-00207,2022_09
0.0,18-321-00208,2022_09
0.0,18-321-00209,2022_09
0.0,18-321-00210,2022_09
0.0,18-321-00211,2022_09
0.0,18-321-00212,2022_09
0.0,18-321-00213,2022_09
0.0,18-321-00214,2022_09
0.0,18-321-00215,2022_09
0.0,18-321-00216,2022_09
0.0,18-321-00217,2022_09
0.0,18-322-00219,2022_09
0.0,18-322-00220,2022_09
0.0,18-322-00221,2022_09
0.0,18-323-00222,2022_09
0.0,18-323-00223,2022_09
0.0,18-323-00224,2022_09
0.0,18-323-00225,2022_09
0.0,18-323-00226,2022_09
0.0,18-323-00227,2022_09
0.0,18-323-00228,2022_09
0.0,18-323-00230,2022_09
0.0,18-324-00231,2022_09
0.0,18-324-00233,2022_09
0.0,18-324-00234,2022_09
0.0,18-325-00238,2022_09
0.0,18-325-00239,2022_09
0.0,18-326-00241,2022_09
0.0,18-326-00245,2022_09
0.0,18-326-00246,2022_09
0.0,18-326-00247,2022_09
0.0,18-755-00248,2022_09
0.0,18-756-00249,2022_09
0.0,18-756-00250,2022_09
0.0,18-756-00251,2022_09
0.0,18-757-00252,2022_09
0.0,18-757-00253,2022_09
0.0,18-757-00254,2022_09
0.0,18-759-00255,2022_09
0.0,18-758-00256,2022_09
0.0,18-758-00257,2022_09
0.0,18-816-00259,2022_09
0.0,18-324-00260,2022_09
0.0,18-816-00261,2022_09
0.0,18-324-00262,2022_09
0.0,18-303-00264,2022_09
0.0,18-799-00265,2022_09
0.0,18-303-00266,2022_09
0.0,18-326-00268,2022_09
0.0,18-325-00269,2022_09
0.0,18-325-00270,2022_09
0.0,18-304-00271,2022_09
0.0,18-321-00272,2022_09
0.0,18-321-00273,2022_09
0.0,18-314-00275,2022_09
0.0,18-312-00276,2022_09
0.0,18-312-00277,2022_09
0.0,18-755-00278,2022_09
0.0,18-755-00279,2022_09
0.0,18-760-00280,2022_09
0.0,18-760-00281,2022_09
0.0,18-300-00101,2023_05
0.0,18-300-00102,2023_05
0.0,18-300-00103,2023_05
0.0,18-300-00104,2023_05
0.0,18-300-00105,2023_05
0.0,18-301-00109,2023_05
0.0,18-301-00110,2023_05
0.0,18-301-00111,2023_05
0.0,18-301-00112,2023_05
0.0,18-301-00113,2023_05
0.0,18-301-00114,2023_05
0.0,18-302-00115,2023_05
0.0,18-302-00116,2023_05
0.0,18-302-00117,2023_05
0.0,18-302-00118,2023_05
0.0,18-302-00119,2023_05
0.0,18-303-00120,2023_05
0.0,18-303-00121,2023_05
0.0,18-303-00122,2023_05
0.0,18-303-00123,2023_05
0.0,18-799-00124,2023_05
0.0,18-304-00126,2023_05
0.0,18-304-00127,2023_05
0.0,18-304-00128,2023_05
0.0,18-304-00129,2023_05
0.0,18-305-00130,2023_05
0.0,18-305-00131,2023_05
0.0,18-305-00132,2023_05
0.0,18-305-00133,2023_05
0.0,18-305-00134,2023_05
0.0,18-305-00135,2023_05
0.0,18-305-00136,2023_05
0.0,18-306-00137,2023_05
0.0,18-306-00138,2023_05
0.0,18-306-00139,2023_05
0.0,18-306-00140,2023_05
0.0,18-307-00141,2023_05
0.0,18-307-00142,2023_05
0.0,18-307-00143,2023_05
0.0,18-307-00144,2023_05
0.0,18-307-00145,2023_05
0.0,18-307-00146,2023_05
0.0,18-307-00147,2023_05
0.0,18-308-00150,2023_05
0.0,18-308-00151,2023_05
0.0,18-308-00152,2023_05
0.0,18-308-00153,2023_05
0.0,18-309-00154,2023_05
0.0,18-309-00155,2023_05
0.0,18-309-00156,2023_05
0.0,18-309-00157,2023_05
0.0,18-310-00158,2023_05
0.0,18-310-00159,2023_05
0.0,18-310-00160,2023_05
0.0,18-310-00161,2023_05
0.0,18-310-00162,2023_05
0.0,18-310-00163,2023_05
0.0,18-310-00164,2023_05
0.0,18-311-00165,2023_05
0.0,18-311-00166,2023_05
0.0,18-311-00167,2023_05
0.0,18-311-00168,2023_05
0.0,18-312-00169,2023_05
0.0,18-312-00170,2023_05
0.0,18-312-00171,2023_05
0.0,18-313-00172,2023_05
0.0,18-313-00173,2023_05
0.0,18-313-00174,2023_05
0.0,18-313-00175,2023_05
0.0,18-313-00176,2023_05
0.0,18-313-00177,2023_05
0.0,18-314-00178,2023_05
0.0,18-314-00179,2023_05
0.0,18-315-00181,2023_05
0.0,18-316-00184,2023_05
0.0,18-316-00185,2023_05
0.0,18-316-00186,2023_05
0.0,18-316-00187,2023_05
0.0,18-316-00188,2023_05
0.0,18-317-00189,2023_05
0.0,18-317-00190,2023_05
0.0,18-317-00191,2023_05
0.0,18-317-00192,2023_05
0.0,18-317-00193,2023_05
0.0,18-318-00194,2023_05
0.0,18-318-00195,2023_05
0.0,18-318-00196,2023_05
0.0,18-318-00197,2023_05
0.0,18-319-00198,2023_05
0.0,18-319-00199,2023_05
0.0,18-319-00200,2023_05
0.0,18-319-00201,2023_05
0.0,18-319-00202,2023_05
0.0,18-320-00205,2023_05
0.0,18-320-00206,2023_05
0.0,18-320-00207,2023_05
0.0,18-321-00208,2023_05
0.0,18-321-00209,2023_05
0.0,18-321-00210,2023_05
0.0,18-321-00211,2023_05
0.0,18-321-00212,2023_05
0.0,18-321-00213,2023_05
0.0,18-321-00214,2023_05
0.0,18-321-00215,2023_05
0.0,18-321-00216,2023_05
0.0,18-321-00217,2023_05
0.0,18-322-00219,2023_05
0.0,18-322-00220,2023_05
0.0,18-322-00221,2023_05
0.0,18-323-00222,2023_05
0.0,18-323-00223,2023_05
0.0,18-323-00224,2023_05
0.0,18-323-00225,2023_05
0.0,18-323-00226,2023_05
0.0,18-323-00227,2023_05
0.0,18-323-00228,2023_05
0.0,18-323-00230,2023_05
0.0,18-324-00231,2023_05
0.0,18-324-00233,2023_05
0.0,18-324-00234,2023_05
0.0,18-325-00238,2023_05
0.0,18-325-00239,2023_05
0.0,18-326-00241,2023_05
0.0,18-326-00245,2023_05
0.0,18-326-00246,2023_05
0.0,18-326-00247,2023_05
0.0,18-755-00248,2023_05
0.0,18-756-00249,2023_05
0.0,18-756-00250,2023_05
0.0,18-756-00251,2023_05
0.0,18-757-00252,2023_05
0.0,18-757-00253,2023_05
0.0,18-757-00254,2023_05
0.0,18-759-00255,2023_05
0.0,18-758-00256,2023_05
0.0,18-758-00257,2023_05
0.0,18-816-00259,2023_05
0.0,18-324-00260,2023_05
0.0,18-816-00261,2023_05
0.0,18-324-00262,2023_05
0.0,18-303-00264,2023_05
0.0,18-799-00265,2023_05
0.0,18-303-00266,2023_05
0.0,18-326-00268,2023_05
0.0,18-325-00269,2023_05
0.0,18-325-00270,2023_05
0.0,18-304-00271,2023_05
0.0,18-321-00272,2023_05
0.0,18-321-00273,2023_05
0.0,18-314-00275,2023_05
0.0,18-312-00276,2023_05
0.0,18-312-00277,2023_05
0.0,18-755-00278,2023_05
0.0,18-755-00279,2023_05
0.0,18-760-00280,2023_05
0.0,18-760-00281,2023_05
16.68,18-300-00101,2023_06
0.0,18-300-00102,2023_06
3.24,18-300-00103,2023_06
351.06,18-300-00104,2023_06
0.0,18-300-00105,2023_06
2.28,18-301-00109,2023_06
0.19,18-301-00110,2023_06
0.0,18-301-00111,2023_06
0.0,18-301-00112,2023_06
77.4,18-301-00113,2023_06
0.0,18-301-00114,2023_06
12.24,18-302-00115,2023_06
0.0,18-302-00116,2023_06
0.0,18-302-00117,2023_06
0.0,18-302-00118,2023_06
0.0,18-302-00119,2023_06
0.0,18-303-00120,2023_06
25.74,18-303-00121,2023_06
1339.0,18-303-00122,2023_06
7380.0,18-303-00123,2023_06
2208.45,18-799-00124,2023_06
0.0,18-304-00126,2023_06
0.0,18-304-00127,2023_06
0.0,18-304-00128,2023_06
0.0,18-304-00129,2023_06
0.0,18-305-00130,2023_06
0.0,18-305-00131,2023_06
0.0,18-305-00132,2023_06
0.0,18-305-00133,2023_06
0.0,18-305-00134,2023_06
0.0,18-305-00135,2023_06
0.0,18-305-00136,2023_06
0.0,18-306-00137,2023_06
0.0,18-306-00138,2023_06
0.0,18-306-00139,2023_06
0.0,18-306-00140,2023_06
16.0,18-307-00141,2023_06
44.0,18-307-00142,2023_06
9598.0,18-307-00143,2023_06
0.0,18-307-00144,2023_06
95.0,18-307-00145,2023_06
0.0,18-307-00146,2023_06
0.0,18-307-00147,2023_06
17.91,18-308-00150,2023_06
0.0,18-308-00151,2023_06
0.0,18-308-00152,2023_06
0.0,18-308-00153,2023_06
0.0,18-309-00154,2023_06
0.0,18-309-00155,2023_06
239.94,18-309-00156,2023_06
0.0,18-309-00157,2023_06
3.8,18-310-00158,2023_06
0.0,18-310-00159,2023_06
186.0,18-310-00160,2023_06
0.0,18-310-00161,2023_06
0.0,18-310-00162,2023_06
0.0,18-310-00163,2023_06
0.0,18-310-00164,2023_06
0.0,18-311-00165,2023_06
0.0,18-311-00166,2023_06
0.0,18-311-00167,2023_06
0.0,18-311-00168,2023_06
0.0,18-312-00169,2023_06
0.0,18-312-00170,2023_06
0.0,18-312-00171,2023_06
0.0,18-313-00172,2023_06
0.0,18-313-00173,2023_06
0.0,18-313-00174,2023_06
0.0,18-313-00175,2023_06
0.0,18-313-00176,2023_06
0.0,18-313-00177,2023_06
0.0,18-314-00178,2023_06
0.0,18-314-00179,2023_06
0.0,18-315-00181,2023_06
0.0,18-316-00184,2023_06
0.0,18-316-00185,2023_06
0.0,18-316-00186,2023_06
0.0,18-316-00187,2023_06
0.0,18-316-00188,2023_06
0.0,18-317-00189,2023_06
0.0,18-317-00190,2023_06
0.0,18-317-00191,2023_06
0.0,18-317-00192,2023_06
0.0,18-317-00193,2023_06
0.0,18-318-00194,2023_06
0.0,18-318-00195,2023_06
0.0,18-318-00196,2023_06
0.0,18-318-00197,2023_06
0.0,18-319-00198,2023_06
0.0,18-319-00199,2023_06
0.0,18-319-00200,2023_06
0.0,18-319-00201,2023_06
0.0,18-319-00202,2023_06
0.0,18-320-00205,2023_06
57.69,18-320-00206,2023_06
16.0,18-320-00207,2023_06
25.02,18-321-00208,2023_06
0.0,18-321-00209,2023_06
0.0,18-321-00210,2023_06
0.0,18-321-00211,2023_06
0.0,18-321-00212,2023_06
0.0,18-321-00213,2023_06
0.0,18-321-00214,2023_06
0.0,18-321-00215,2023_06
0.0,18-321-00216,2023_06
0.96,18-321-00217,2023_06
0.0,18-322-00219,2023_06
0.0,18-322-00220,2023_06
0.0,18-322-00221,2023_06
803.33,18-323-00222,2023_06
259.0,18-323-00223,2023_06
0.0,18-323-00224,2023_06
632.88,18-323-00225,2023_06
170.53,18-323-00226,2023_06
21.55,18-323-00227,2023_06
244.54,18-323-00228,2023_06
1183.03,18-323-00230,2023_06
0.0,18-324-00231,2023_06
501.7,18-324-00233,2023_06
85.92,18-324-00234,2023_06
12.5,18-325-00238,2023_06
0.0,18-325-00239,2023_06
0.0,18-326-00241,2023_06
0.0,18-326-00243,2023_06
19.35,18-326-00245,2023_06
0.0,18-326-00246,2023_06
5.13,18-326-00247,2023_06
0.0,18-755-00248,2023_06
0.0,18-756-00249,2023_06
21.0,18-756-00250,2023_06
0.0,18-756-00251,2023_06
0.0,18-757-00252,2023_06
0.0,18-757-00253,2023_06
0.0,18-757-00254,2023_06
0.0,18-759-00255,2023_06
0.0,18-758-00256,2023_06
0.0,18-758-00257,2023_06
1711.88,18-816-00259,2023_06
1183.03,18-324-00260,2023_06
3392.23,18-816-00261,2023_06
120.13,18-324-00262,2023_06
0.0,18-303-00264,2023_06
478.0,18-799-00265,2023_06
106.0,18-303-00266,2023_06
59.2,18-326-00268,2023_06
452.6,18-325-00269,2023_06
0.0,18-325-00270,2023_06
0.0,18-304-00271,2023_06
0.0,18-321-00272,2023_06
0.0,18-321-00273,2023_06
0.0,18-314-00275,2023_06
0.0,18-312-00276,2023_06
0.0,18-312-00277,2023_06
0.0,18-755-00278,2023_06
0.0,18-755-00279,2023_06
0.0,18-760-00280,2023_06
0.0,18-760-00281,2023_06
49.86,18-300-00101,2023_07
0.0,18-300-00102,2023_07
37.44,18-300-00103,2023_07
6.78,18-300-00104,2023_07
0.0,18-300-00105,2023_07
0.0,18-301-00109,2023_07
33.78,18-301-00110,2023_07
0.0,18-301-00111,2023_07
0.0,18-301-00112,2023_07
0.0,18-301-00113,2023_07
0.0,18-301-00114,2023_07
0.0,18-302-00115,2023_07
0.0,18-302-00116,2023_07
0.0,18-302-00117,2023_07
0.0,18-302-00118,2023_07
0.0,18-302-00119,2023_07
0.0,18-303-00120,2023_07
450.0,18-303-00121,2023_07
0.0,18-303-00122,2023_07
0.0,18-303-00123,2023_07
263.91,18-799-00124,2023_07
0.0,18-304-00126,2023_07
0.0,18-304-00127,2023_07
0.0,18-304-00128,2023_07
0.0,18-304-00129,2023_07
0.0,18-305-00130,2023_07
0.0,18-305-00131,2023_07
0.0,18-305-00132,2023_07
0.0,18-305-00133,2023_07
0.0,18-305-00134,2023_07
0.0,18-305-00135,2023_07
0.0,18-305-00136,2023_07
0.0,18-306-00137,2023_07
0.0,18-306-00138,2023_07
0.0,18-306-00139,2023_07
0.0,18-306-00140,2023_07
29.0,18-307-00141,2023_07
2199.0,18-307-00142,2023_07
1405.0,18-307-00143,2023_07
282.5,18-307-00144,2023_07
123.0,18-307-00145,2023_07
0.0,18-307-00146,2023_07
0.0,18-307-00147,2023_07
937.43,18-308-00150,2023_07
889.83,18-308-00151,2023_07
0.0,18-308-00152,2023_07
907.92,18-308-00153,2023_07
16.0,18-309-00154,2023_07
0.0,18-309-00155,2023_07
278.0,18-309-00156,2023_07
0.0,18-309-00157,2023_07
106.8,18-310-00158,2023_07
158.8,18-310-00159,2023_07
186.0,18-310-00160,2023_07
0.0,18-310-00161,2023_07
108.8,18-310-00162,2023_07
0.0,18-310-00163,2023_07
0.0,18-310-00164,2023_07
0.0,18-311-00165,2023_07
0.0,18-311-00166,2023_07
0.0,18-311-00167,2023_07
0.0,18-311-00168,2023_07
0.0,18-312-00169,2023_07
0.0,18-312-00170,2023_07
0.0,18-312-00171,2023_07
1681.19,18-313-00172,2023_07
0.0,18-313-00173,2023_07
18.09,18-313-00174,2023_07
0.0,18-313-00175,2023_07
0.0,18-313-00176,2023_07
0.0,18-313-00177,2023_07
0.0,18-314-00178,2023_07
0.0,18-314-00179,2023_07
0.0,18-315-00181,2023_07
0.0,18-316-00184,2023_07
0.0,18-316-00185,2023_07
0.0,18-316-00186,2023_07
0.0,18-316-00187,2023_07
0.0,18-316-00188,2023_07
0.0,18-317-00189,2023_07
0.0,18-317-00190,2023_07
0.0,18-317-00191,2023_07
12.0,18-317-00192,2023_07
0.0,18-317-00193,2023_07
0.0,18-318-00194,2023_07
0.0,18-318-00195,2023_07
0.0,18-318-00196,2023_07
0.0,18-318-00197,2023_07
0.0,18-319-00198,2023_07
0.0,18-319-00199,2023_07
0.0,18-319-00200,2023_07
0.0,18-319-00201,2023_07
0.0,18-319-00202,2023_07
786.9300000000001,18-320-00205,2023_07
365.43,18-320-00206,2023_07
1107.65,18-320-00207,2023_07
0.0,18-321-00208,2023_07
0.0,18-321-00209,2023_07
0.0,18-321-00210,2023_07
0.0,18-321-00211,2023_07
0.0,18-321-00212,2023_07
0.0,18-321-00213,2023_07
0.0,18-321-00214,2023_07
0.0,18-321-00215,2023_07
0.0,18-321-00216,2023_07
0.6,18-321-00217,2023_07
0.0,18-322-00219,2023_07
0.0,18-322-00220,2023_07
0.0,18-322-00221,2023_07
0.0,18-323-00222,2023_07
0.0,18-323-00223,2023_07
0.0,18-323-00224,2023_07
0.0,18-323-00225,2023_07
0.0,18-323-00226,2023_07
0.0,18-323-00227,2023_07
0.0,18-323-00228,2023_07
0.0,18-323-00230,2023_07
0.0,18-324-00231,2023_07
36.0,18-324-00233,2023_07
0.0,18-324-00234,2023_07
0.0,18-325-00238,2023_07
215.0,18-325-00239,2023_07
0.0,18-326-00241,2023_07
0.0,18-326-00243,2023_07
0.0,18-326-00245,2023_07
0.0,18-326-00246,2023_07
11.25,18-326-00247,2023_07
0.0,18-755-00248,2023_07
0.0,18-756-00249,2023_07
0.0,18-756-00250,2023_07
0.0,18-756-00251,2023_07
0.0,18-757-00252,2023_07
0.0,18-757-00253,2023_07
0.0,18-757-00254,2023_07
0.0,18-759-00255,2023_07
0.0,18-758-00256,2023_07
0.0,18-758-00257,2023_07
0.0,18-816-00259,2023_07
0.0,18-324-00260,2023_07
9.9,18-816-00261,2023_07
0.0,18-324-00262,2023_07
0.0,18-303-00264,2023_07
0.0,18-799-00265,2023_07
0.0,18-303-00266,2023_07
0.0,18-326-00268,2023_07
0.0,18-325-00269,2023_07
0.0,18-325-00270,2023_07
0.0,18-304-00271,2023_07
0.0,18-321-00272,2023_07
0.0,18-321-00273,2023_07
0.0,18-314-00275,2023_07
0.0,18-312-00276,2023_07
22.59,18-312-00277,2023_07
0.0,18-755-00278,2023_07
19.63,18-755-00279,2023_07
0.0,18-760-00280,2023_07
109.98,18-760-00281,2023_07
0.0,18-300-00101,2021_06
0.0,18-300-00102,2021_06
0.0,18-300-00103,2021_06
0.0,18-300-00104,2021_06
0.0,18-300-00105,2021_06
0.0,18-301-00109,2021_06
0.0,18-301-00110,2021_06
0.0,18-301-00111,2021_06
0.0,18-301-00112,2021_06
0.0,18-301-00113,2021_06
0.0,18-301-00114,2021_06
0.0,18-302-00115,2021_06
0.0,18-302-00116,2021_06
0.0,18-302-00117,2021_06
0.0,18-302-00118,2021_06
0.0,18-302-00119,2021_06
0.0,18-303-00120,2021_06
0.0,18-303-00121,2021_06
0.0,18-303-00122,2021_06
0.0,18-303-00123,2021_06
0.0,18-799-00124,2021_06
0.0,18-304-00126,2021_06
0.0,18-304-00127,2021_06
0.0,18-304-00128,2021_06
0.0,18-304-00129,2021_06
0.0,18-305-00130,2021_06
0.0,18-305-00131,2021_06
0.0,18-305-00132,2021_06
0.0,18-305-00133,2021_06
0.0,18-305-00134,2021_06
0.0,18-305-00135,2021_06
0.0,18-305-00136,2021_06
0.0,18-306-00137,2021_06
0.0,18-306-00138,2021_06
0.0,18-306-00139,2021_06
0.0,18-306-00140,2021_06
0.0,18-307-00141,2021_06
2604.0,18-307-00142,2021_06
299.53,18-307-00143,2021_06
0.0,18-307-00144,2021_06
201.6,18-307-00145,2021_06
0.0,18-307-00146,2021_06
0.0,18-307-00147,2021_06
0.0,18-308-00150,2021_06
0.0,18-308-00151,2021_06
0.0,18-308-00152,2021_06
0.0,18-308-00153,2021_06
0.0,18-309-00154,2021_06
0.0,18-309-00155,2021_06
0.76,18-309-00156,2021_06
0.0,18-309-00157,2021_06
0.0,18-310-00158,2021_06
0.0,18-310-00159,2021_06
0.0,18-310-00160,2021_06
0.0,18-310-00161,2021_06
0.0,18-310-00162,2021_06
0.0,18-310-00163,2021_06
0.0,18-310-00164,2021_06
0.0,18-311-00165,2021_06
0.0,18-311-00166,2021_06
0.0,18-311-00167,2021_06
0.0,18-311-00168,2021_06
0.0,18-312-00169,2021_06
0.0,18-312-00170,2021_06
0.0,18-312-00171,2021_06
0.0,18-313-00172,2021_06
0.0,18-313-00173,2021_06
0.0,18-313-00174,2021_06
0.0,18-313-00175,2021_06
0.0,18-313-00176,2021_06
0.0,18-313-00177,2021_06
0.0,18-314-00178,2021_06
0.0,18-314-00179,2021_06
0.0,18-315-00181,2021_06
0.0,18-316-00184,2021_06
0.0,18-316-00185,2021_06
0.0,18-316-00186,2021_06
0.0,18-316-00187,2021_06
0.0,18-316-00188,2021_06
0.0,18-317-00189,2021_06
0.0,18-317-00190,2021_06
0.0,18-317-00191,2021_06
0.0,18-317-00192,2021_06
0.0,18-317-00193,2021_06
0.0,18-318-00194,2021_06
0.0,18-318-00195,2021_06
0.0,18-318-00196,2021_06
0.0,18-318-00197,2021_06
