revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,0.0006139364660177,9454,18-307-00144,2021_03
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.0201620611184784,11105,18-307-00145,2021_03
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.0131084795325998,8349,18-307-00146,2021_03
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0397228102813304,5053,18-307-00147,2021_03
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0412362296626252,159,18-308-00148,2021_03
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1632809936045412,2809,18-308-00149,2021_03
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0398029046399252,7168,18-308-00150,2021_03
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0412239747141641,13513,18-308-00151,2021_03
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0291668952790055,15476,18-308-00152,2021_03
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.03430968124577,5864,18-308-00153,2021_03
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.0417228780639632,15462,18-309-00154,2021_03
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.0118456759950655,16963,18-309-00155,2021_03
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0174872175095573,16128,18-309-00156,2021_03
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.0788428404429359,20477,18-309-00157,2021_03
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0482916182683338,13065,18-310-00158,2021_03
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0850943332152787,7103,18-310-00159,2021_03
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0679579692057401,11914,18-310-00160,2021_03
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0587755554351047,6432,18-310-00161,2021_03
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0781824292341645,7126,18-310-00162,2021_03
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0707316287979272,7068,18-310-00163,2021_03
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0173261493216944,8384,18-310-00164,2021_03
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0562573064188896,8641,18-311-00165,2021_03
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.054997947674308,6987,18-311-00166,2021_03
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.0389660101229965,5662,18-311-00167,2021_03
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.0362993111370278,6950,18-311-00168,2021_03
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.0393161525974026,8085,18-312-00169,2021_03
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0852249342042474,7531,18-312-00170,2021_03
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.058950919988323,7848,18-312-00171,2021_03
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.0116273171932309,15268,18-313-00172,2021_03
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0758151654263398,8518,18-313-00173,2021_03
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0644717740470526,5806,18-313-00174,2021_03
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0687562433145068,11788,18-313-00175,2021_03
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.0180996789614916,5710,18-313-00176,2021_03
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0748180538582402,16110,18-313-00177,2021_03
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0652129063634945,44055,18-314-00178,2021_03
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1574160003906667,28077,18-314-00179,2021_03
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0914221503684602,25995,18-315-00180,2021_03
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2009937945342146,18183,18-315-00181,2021_03
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.2066254862969571,10089,18-315-00182,2021_03
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1142766328906585,32586,18-315-00183,2021_03
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1284061444336901,13173,18-316-00184,2021_03
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.0247830417751662,14827,18-316-00185,2021_03
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1212511102343454,7923,18-316-00186,2021_03
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1256048585020801,17667,18-316-00187,2021_03
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.0774291480208957,13352,18-316-00188,2021_03
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.0135370024329769,3157,18-317-00189,2021_03
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0274929580624525,2386,18-317-00190,2021_03
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0158288696560934,4939,18-317-00191,2021_03
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0631483892315096,11866,18-317-00192,2021_03
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0546292216584997,10140,18-317-00193,2021_03
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.0263925747304842,2769,18-318-00194,2021_03
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.0083092300880997,2849,18-318-00195,2021_03
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0177169308614571,4784,18-318-00196,2021_03
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1085513568497112,13074,18-318-00197,2021_03
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0051232136660966,3397,18-319-00198,2021_03
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0219661325648211,5313,18-319-00199,2021_03
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0395641087949601,6226,18-319-00200,2021_03
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0319620434922284,1526,18-319-00201,2021_03
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0414684028286571,3039,18-319-00202,2021_03
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0239232852395656,226,18-320-00203,2021_03
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0092231037146015,623,18-320-00204,2021_03
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0322829124832034,12884,18-320-00205,2021_03
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,0.014245933079557,4108,18-320-00206,2021_03
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0699115428930249,16765,18-320-00207,2021_03
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0003227343385843,3327,18-321-00208,2021_03
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0331815123558044,960,18-321-00209,2021_03
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0005083939257162,4472,18-321-00210,2021_03
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.01102639896013,7392,18-321-00211,2021_03
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0264163993202315,8399,18-321-00212,2021_03
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0200105054685026,3158,18-321-00213,2021_03
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0313727384919573,2512,18-321-00214,2021_03
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0291830205289022,2049,18-321-00215,2021_03
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0066100732108329,9188,18-321-00216,2021_03
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,0.0006845146783739,1628,18-321-00217,2021_03
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.0211278636974043,1007,18-321-00218,2021_03
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.026053750765812,1806,18-322-00219,2021_03
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0458312455011417,8813,18-322-00220,2021_03
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0904049822079238,2232,18-322-00221,2021_03
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.0106357803614316,1698,18-323-00222,2021_03
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.005437319184781,2665,18-323-00223,2021_03
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.005739988443286,6628,18-323-00224,2021_03
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0353574036099092,1477,18-323-00225,2021_03
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0125014023205794,2297,18-323-00226,2021_03
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0518367214428911,1097,18-323-00227,2021_03
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0408665174119015,2350,18-323-00228,2021_03
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.0115318709384752,3805,18-324-00260,2021_03
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0440969606182665,343,18-323-00230,2021_03
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0521051231575497,8259,18-324-00231,2021_03
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.021430432041989,632,18-324-00232,2021_03
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0070767689023958,5245,18-324-00233,2021_03
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0129565515790032,1719,18-324-00234,2021_03
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0355042979830787,420,18-816-00235,2021_03
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.0148355672135949,64,18-816-00236,2021_03
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0322483556127698,951,18-325-00237,2021_03
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0292807928430202,3169,18-325-00238,2021_03
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0151882895572072,5243,18-325-00239,2021_03
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.043003588673882,742,18-326-00240,2021_03
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0308601317028908,2936,18-326-00241,2021_03
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0771610207027859,36,18-326-00242,2021_03
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0697117447853088,112,18-326-00243,2021_03
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0341600052853848,1128,18-326-00244,2021_03
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.0011960303303443,11251,18-326-00245,2021_03
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0309823659678463,10236,18-326-00246,2021_03
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0412289559627227,5851,18-326-00247,2021_03
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0798267666436066,5319,18-755-00248,2021_03
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.0291539078941672,18769,18-756-00249,2021_03
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0514793505072438,7694,18-756-00250,2021_03
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0481772941348825,5646,18-756-00251,2021_03
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0665688379278825,4718,18-757-00252,2021_03
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.000355799769012,5680,18-757-00253,2021_03
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0577061804682991,15594,18-757-00254,2021_03
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0763114030076721,54841,18-759-00255,2021_03
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.020337030682684,7772,18-758-00256,2021_03
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0427516917463836,4433,18-758-00257,2021_03
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0178928815401517,325,18-816-00258,2021_03
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0195280623351594,5086,18-816-00259,2021_03
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0183122598170751,9870,18-816-00261,2021_03
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0194258157066286,5307,18-324-00262,2021_03
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0081512288541983,2416,18-324-00263,2021_03
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0291200003407686,3704,18-303-00264,2021_03
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.029743955246462,4699,18-799-00265,2021_03
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.035827138363216,5695,18-303-00266,2021_03
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0301284344526973,2055,18-322-00267,2021_03
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0431144780698029,3450,18-326-00268,2021_03
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0198499605227987,7877,18-325-00269,2021_03
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.0025662381436074,11633,18-325-00270,2021_03
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0844081456074571,8693,18-304-00271,2021_03
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0267846839574583,7024,18-321-00272,2021_03
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0380476814782953,7556,18-321-00273,2021_03
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0301899927363267,1371,18-301-00274,2021_03
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0557967634762034,6528,18-312-00276,2021_03
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.0357080769613533,3513,18-312-00277,2021_03
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.0303791053666635,7098,18-755-00278,2021_03
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.0063018435471191,6929,18-755-00279,2021_03
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0636331787319732,5803,18-760-00280,2021_03
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0697553133122005,11687,18-760-00281,2021_03
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1285957295185811,59200,18-314-00275,2021_03
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.204784790058135,19201,18-300-00101,2021_11
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1775945359109446,2839,18-300-00102,2021_11
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.1504281825174215,5462,18-300-00103,2021_11
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.2107092550541402,17801,18-300-00104,2021_11
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2382275303275939,5031,18-300-00105,2021_11
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.2358349781491492,1844,18-300-00106,2021_11
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.227727984779034,2214,18-300-00107,2021_11
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.2613315023461253,1809,18-300-00108,2021_11
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.15748401637826,3796,18-301-00109,2021_11
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.1885038847626612,3954,18-301-00110,2021_11
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1842423954590252,3583,18-301-00111,2021_11
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1615749132556613,6381,18-301-00112,2021_11
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1340968315807568,5272,18-301-00113,2021_11
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.2036817103794642,3500,18-301-00114,2021_11
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.2529105518508291,8714,18-302-00115,2021_11
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.2355673340499974,9673,18-302-00116,2021_11
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.2095416767143107,8553,18-302-00117,2021_11
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.2377825464132103,3502,18-302-00118,2021_11
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.2393334162254518,4952,18-302-00119,2021_11
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.2151721229434384,4173,18-303-00120,2021_11
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.1823764691582237,9167,18-303-00121,2021_11
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.2055991652321681,5664,18-303-00122,2021_11
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.2354573793090248,4694,18-303-00123,2021_11
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.2163299642035735,2996,18-799-00124,2021_11
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,-0.2004568858256657,737,18-799-00125,2021_11
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.1906090529553616,3933,18-304-00126,2021_11
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.2668388465591995,4166,18-304-00127,2021_11
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.2652413479473434,6978,18-304-00128,2021_11
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.2676875622391881,3295,18-304-00129,2021_11
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.2033097411241715,10411,18-305-00130,2021_11
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.2336659905033987,6142,18-305-00131,2021_11
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.2299951171875,5500,18-305-00132,2021_11
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.2699069226894237,4451,18-305-00133,2021_11
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.2261547332114361,6674,18-305-00134,2021_11
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.2121977588707363,6098,18-305-00135,2021_11
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.2104593670268735,6712,18-305-00136,2021_11
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.1820778198710819,22141,18-306-00137,2021_11
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.1906163441667824,17995,18-306-00138,2021_11
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.1603783997883301,9803,18-306-00139,2021_11
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.1794368833348058,12026,18-306-00140,2021_11
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1549991133821704,6851,18-307-00141,2021_11
