revenue_ci,dtname,object_id,dtcode11,net_sown_area_in_hac,avg_electricity,avg_tele,rc_piped_hhds_pct,rc_nosanitation_hhds_pct,total_hhd,timeperiod
Kalgachia,BARPETA,18-303-00120,18-303,6118.96,5.947720364741642,2.0,0.5603277388661293,17.388661292454078,37835.0,
Baghbor,BARPETA,18-303-00121,18-303,14991.58,3.9392814340055233,2.0,0.1328747850554947,17.1317284143609,76764.0,
Barpeta,BARPETA,18-303-00122,18-303,33244.32,10.201593666373126,2.0,2.7659883894906936,12.880765712233783,116963.0,
Sarthebari,BARPETA,18-303-00123,18-303,9976.14,8.263521589720604,2.0,2.5922605707455553,11.658947158723045,40158.0,
Barnagar (Pt),BARPETA,18-303-00264,18-303,8921.08605,8.645922537001193,2.0,1.3818787025632002,14.477378927405322,51147.0,
Chenga,BARPETA,18-303-00266,18-303,6462.76,11.135085305838803,2.0,6.07900526159039,16.71355391357377,70511.0,
Bhuragaon,MORIGAON,18-304-00126,18-304,5449.0199999999995,3.7721604770940633,3.0,0.7138339206650403,18.357880786723292,33201.0,
Laharighat,MORIGAON,18-304-00127,18-304,10058.25,5.833076032419915,2.0,3.0112311848707063,19.05949164690963,72548.0,
Marigaon,MORIGAON,18-304-00128,18-304,25282.22,8.826467527060784,2.0,3.6256929641965026,19.00645087427144,48040.0,
Mikirbheta,MORIGAON,18-304-00129,18-304,5683.8023,8.858145505075484,2.0,5.2474151534421445,11.538189783084858,42459.0,
Mayong,MORIGAON,18-304-00271,18-304,29017.06,8.623885083181882,3.0,4.151501747518523,11.099471550398436,71530.0,
Kaliabor,NAGAON,18-305-00130,18-305,16579.104,9.057852889317676,2.0,4.578416780332014,14.21921221597525,60118.0,
Samaguri,NAGAON,18-305-00131,18-305,9857.235,10.350149858803556,2.0,7.388085791999446,21.986573344190155,57721.0,
Rupahi,NAGAON,18-305-00132,18-305,12267.17,7.2677222276576545,2.0,0.8935851025666113,29.502440509191317,91989.0,
Dhing,NAGAON,18-305-00133,18-305,8468.21,12.37875139569882,2.0,8.57088373222001,20.68481673867664,102995.0,
Nagaon,NAGAON,18-305-00134,18-305,14352.44,12.250784762874352,2.0,10.030580865925735,10.46326084292488,106083.0,
Raha,NAGAON,18-305-00135,18-305,14864.783,9.06623584441162,2.0,3.247168882323978,35.26834071885771,40620.0,
Kampur,NAGAON,18-305-00136,18-305,11035.26,8.410509418123445,2.0,0.1178185888278523,32.428093842506,67901.0,
Dhekiajuli (Pt),SONITPUR,18-306-00137,18-306,36991.857,8.874969800549406,2.0,3.1764142738262477,17.804918707552993,111757.0,
Chariduar,SONITPUR,18-306-00138,18-306,10935.87,9.030971091046291,2.0,4.811220108766361,15.754208841820406,76862.0,
Tezpur,SONITPUR,18-306-00139,18-306,5620.47,12.515799940596873,3.0,8.765670674225499,6.502633108204088,77437.0,
Na-Duar,SONITPUR,18-306-00140,18-306,17921.94,8.739520446520105,2.0,7.390743061092759,12.700763184872992,52674.0,
Narayanpur,LAKHIMPUR,18-307-00141,18-307,15390.35,8.61925413084882,3.0,2.7564729500180163,12.711689916096155,38854.0,
Bihpuria,LAKHIMPUR,18-307-00142,18-307,9048.42503,9.413843175217812,2.0,5.173441872744874,11.923277303528998,56815.0,
Naobaicha,LAKHIMPUR,18-307-00143,18-307,11977.515,7.83190560588158,2.0,1.1717211500590785,10.63410791650256,30468.0,
Kadam,LAKHIMPUR,18-307-00144,18-307,18568.191,8.583383813908409,2.0,3.4074388175430093,17.446086745820207,33016.0,
North Lakhimpur,LAKHIMPUR,18-307-00145,18-307,11189.82,8.86477015958198,3.0,3.5854496186979237,13.13639493009462,56648.0,
Dhakuakhana (Pt-I),LAKHIMPUR,18-307-00146,18-307,17938.65,8.38187631938408,2.0,2.6915435241524897,26.344219545510988,32212.0,
Subansiri (Pt-I),LAKHIMPUR,18-307-00147,18-307,6400.51,6.542400211472376,3.0,1.0362146444620672,22.03542162305049,18915.0,
Dhakuakhana (Pt-II),DHEMAJI,18-308-00148,18-308,230.76,2.957943925233645,2.0,0.0,22.429906542056074,535.0,
Dhemaji,DHEMAJI,18-308-00150,18-308,10916.8151,8.053691518699502,2.0,4.018467269824375,17.061154385795152,41338.0,
Sissibargaon,DHEMAJI,18-308-00151,18-308,36596.08,8.469356293085896,2.0,2.2488388260275167,19.14911137613078,68758.0,
Jonai,DHEMAJI,18-308-00152,18-308,10581.568,7.429793435559498,2.0,1.235694462045368,32.2753537785663,47346.0,
Gogamukh,DHEMAJI,18-308-00153,18-308,28884.14433,8.314618872813647,2.0,3.786741794428849,13.446747462751029,37048.0,
Sadiya,TINSUKIA,18-309-00154,18-309,12329.86,4.476744186046512,2.0,0.268511354844582,38.688390297182906,21973.0,
Doom Dooma,TINSUKIA,18-309-00155,18-309,27131.152,9.426295581920082,2.0,2.613855629958512,20.82184838780115,109912.0,
Tinsukia,TINSUKIA,18-309-00156,18-309,13459.6793,11.186873704215618,2.0,4.931057684001383,18.358790817208018,92608.0,
Margherita,TINSUKIA,18-309-00157,18-309,15591.31,9.349689566456169,2.0,5.848002806659438,21.683574663519806,94062.0,
Dibrugarh West,DIBRUGARH,18-310-00158,18-310,10809.98,9.333883140900683,2.0,1.4394961763382816,14.534912780526817,40014.0,
Dibrugarh East,DIBRUGARH,18-310-00159,18-310,12783.38,11.346244227509208,2.0,4.842533816566317,9.607766411410534,85535.0,
Chabua,DIBRUGARH,18-310-00160,18-310,16137.29,9.58611383709519,2.0,8.161457924435721,8.833237242394505,32608.0,
Tengakhat,DIBRUGARH,18-310-00161,18-310,3069.5,12.425858035683111,2.0,6.488490974477148,6.390478684403478,28641.0,
Moran,DIBRUGARH,18-310-00162,18-310,12660.087,9.215314230676618,2.0,2.9289975921020948,21.81058752708885,41530.0,
Tingkhong,DIBRUGARH,18-310-00163,18-310,13735.2,9.569697116902674,2.0,4.131548905783197,9.951179228097446,41171.0,
Naharkatiya,DIBRUGARH,18-310-00164,18-310,12242.01,10.054100038073482,2.0,1.3267682752712735,18.44646154578336,42024.0,
Dimow,SIVASAGAR,18-311-00165,18-311,12222.63595,9.51390511801823,3.0,0.7547430604242943,8.785336657059021,38511.0,
Sibsagar,SIVASAGAR,18-311-00166,18-311,13807.62,10.841908706021558,2.0,4.309774260940302,4.173266283347816,54089.0,
Amguri,SIVASAGAR,18-311-00167,18-311,8807.44,10.38047551148987,2.0,10.050734489504924,13.84753125310873,30157.0,
Nazira,SIVASAGAR,18-311-00168,18-311,8258.07,10.775684549747664,2.0,12.12736172196437,9.021038123999272,49339.0,
Teok,JORHAT,18-312-00169,18-312,11808.28,7.948533649492005,2.0,8.905323156976074,17.603199459895603,60729.0,
Titabor,JORHAT,18-312-00170,18-312,17791.57,8.68374592208789,2.0,14.388808050278255,17.858743523316065,41688.0,
Mariani,JORHAT,18-312-00171,18-312,2791.1,11.63672131147541,2.0,5.80015519125683,6.456123861566485,13725.0,
Jorhat West,JORHAT,18-312-00276,18-312,13947.014,12.994232741770045,3.0,19.624982388573866,8.600842832536625,103342.0,
Jorhat East,JORHAT,18-312-00277,18-312,7845.35,10.197020085301467,2.0,22.537248933731657,9.813426526125925,53223.0,
Bokakhat,GOLAGHAT,18-313-00172,18-313,3652.03,8.517309425121644,3.0,5.429807172463507,7.354478284375563,55490.0,
Khumtai,GOLAGHAT,18-313-00173,18-313,3788.95,8.183741425066346,2.0,7.5209053127034196,13.769966451354463,19971.0,
Dergaon,GOLAGHAT,18-313-00174,18-313,11232.05,9.92729823203618,3.0,17.726809683894842,16.993348973323336,41347.0,
Golaghat,GOLAGHAT,18-313-00175,18-313,49220.056604,9.5910849578042,2.0,5.47609587748389,16.058809889724714,74178.0,
Morangi,GOLAGHAT,18-313-00176,18-313,41089.642,9.372753135911031,2.0,3.683705224363119,13.311609336609337,30932.0,
Sarupathar,GOLAGHAT,18-313-00177,18-313,19931.593,7.227732136565102,2.0,3.217550952283812,22.86964746026742,53923.0,
Diphu,KARBI ANGLONG,18-314-00178,18-314,14961.19,7.670665193212605,2.0,1.0880393554826748,12.226251247682876,56104.0,
Silonijan,KARBI ANGLONG,18-314-00179,18-314,2554.76,7.850825270347182,2.0,3.562891291974957,33.40922026180991,8785.0,
Phuloni,KARBI ANGLONG,18-314-00275,18-314,17872.63,5.961560587835364,2.0,1.2133256628837403,24.76334919721772,38242.0,
Umrangso,DIMA HASAO,18-315-00180,18-315,7790.0,7.379294117647059,2.0,0.2352941176470588,20.823529411764707,4250.0,
Haflong,DIMA HASAO,18-315-00181,18-315,6332.67,8.398017110418166,2.0,7.452228352122812,18.570096745822337,12507.0,
Mahur,DIMA HASAO,18-315-00182,18-315,1604.3,10.796453692848768,3.0,16.88072098475967,19.014126611957796,3412.0,
Maibong,DIMA HASAO,18-315-00183,18-315,12161.2,6.016080402010051,3.0,0.8844221105527639,34.5929648241206,9950.0,
Katigora,CACHAR,18-316-00184,18-316,5177.8,9.64478642596429,2.0,10.630364013021603,13.18930650093716,50685.0,
Silchar,CACHAR,18-316-00185,18-316,20596.63,10.138569340980508,3.0,8.527036829498758,10.348587030566726,182028.0,
Udarbond,CACHAR,18-316-00186,18-316,8280.25,11.475855130784709,2.0,17.466564090424903,24.905314238371403,33796.0,
Sonai,CACHAR,18-316-00187,18-316,13611.22,7.029768027202652,2.0,1.763090066433524,9.741163373225715,82639.0,
Lakhipur,CACHAR,18-316-00188,18-316,19055.47,10.568346451988708,2.0,4.285179454244022,21.17070482278613,66953.0,
Karimganj,KARIMGANJ,18-317-00189,18-317,19088.92,12.672539817264964,3.0,12.702058415297817,10.864929851715017,100145.0,
Badarpur,KARIMGANJ,18-317-00190,18-317,9260.16,12.155445942602672,2.0,6.8337404131618005,10.62306098466106,32336.0,
Nilambazar,KARIMGANJ,18-317-00191,18-317,2406.05595,8.879485406003596,2.0,2.9451888227970677,13.4318301286485,36145.0,
Patharkandi,KARIMGANJ,18-317-00192,18-317,2598.57,7.611702889897301,3.0,3.10007165034631,17.0121805588727,41870.0,
RamkrishnaNagar,KARIMGANJ,18-317-00193,18-317,9473.47,7.530012044235191,2.0,2.2533669112011387,19.303624219862037,45665.0,
Algapur,HAILAKANDI,18-318-00194,18-318,7136.27,9.869985833581866,2.0,6.620936474798688,13.87936176558306,26824.0,
Hailakandi,HAILAKANDI,18-318-00195,18-318,8114.92,10.76488741182854,2.0,2.652156809549647,17.696735395189002,44232.0,
Lala,HAILAKANDI,18-318-00196,18-318,9511.68,9.910639768226885,2.0,2.2282680806953192,27.38697870983175,37623.0,
Katlichara,HAILAKANDI,18-318-00197,18-318,10524.34,7.395735925050346,2.0,4.537255932054986,18.084230802906927,57105.0,
Bongaigaon(Pt),BONGAIGAON,18-319-00198,18-319,6749.55,10.414518978858222,3.0,3.16274873575824,10.081060744531772,32826.0,
Boitamari,BONGAIGAON,18-319-00199,18-319,7960.97,8.033605332004484,2.0,0.5499651177276691,19.084552136539177,32108.0,
Srijangram,BONGAIGAON,18-319-00200,18-319,17523.555,7.891179753752853,2.0,2.3627818596824444,22.309263424468103,60021.0,
Sidli (Pt-II),BONGAIGAON,18-319-00201,18-319,2402.62,11.587693852504742,2.0,4.100176838112239,7.181116813566886,17926.0,
Manikpur,BONGAIGAON,18-319-00202,18-319,7758.7,7.662579644041098,2.0,0.0141066936261255,5.652081912867656,42533.0,
Kokrajhar (Pt),CHIRANG,18-320-00203,18-320,316.2,9.42749882684186,2.0,0.3754106053496011,6.616611919286719,2131.0,
Barnagar (Pt),CHIRANG,18-320-00204,18-320,47.0,6.0,2.0,0.0,69.38775510204081,294.0,
Bengtal,CHIRANG,18-320-00205,18-320,6694.71,7.445025623649993,2.0,0.605649908940748,19.118207615094654,23611.0,
Sidli (Pt),CHIRANG,18-320-00206,18-320,5331.33,9.28129999686294,3.0,2.6233685729522853,12.654490698622832,31877.0,
Bijni (Pt),CHIRANG,18-320-00207,18-320,15461.42,9.052901203399816,2.0,1.5347121938904311,18.965358074560296,47532.0,
Rangia(Pt),KAMRUP,18-321-00208,18-321,2626.79,11.29005784159521,2.0,4.2598016134760766,4.489994418793445,39418.0,
Koya,KAMRUP,18-321-00209,18-321,3690.0,10.75661514278229,2.0,0.0,10.47943411055803,7634.0,
Kamalpur,KAMRUP,18-321-00210,18-321,7857.5,11.273177828188183,3.0,7.219374034257158,6.636979320774567,60834.0,
Hajo,KAMRUP,18-321-00211,18-321,17980.7,9.389575033200533,2.0,5.108897742363878,12.209827357237716,75300.0,
Chhaygaon,KAMRUP,18-321-00212,18-321,2928.02,9.227140227063517,3.0,0.816201288738877,4.050322184719239,32590.0,
Goroimari,KAMRUP,18-321-00213,18-321,10777.7,8.831572132653914,3.0,4.722514618661766,18.317097569125387,47884.0,
Chamaria,KAMRUP,18-321-00214,18-321,1176.93111,8.87807853427243,2.0,0.0092068314689499,17.28582608295355,21723.0,
Nagarbera,KAMRUP,18-321-00215,18-321,585.1600000000001,9.155390026898408,3.0,0.0206910821435961,2.3174012000827644,9666.0,
Boko,KAMRUP,18-321-00216,18-321,12355.8865,9.161667748437129,2.0,3.764561199740375,18.36846240562976,29273.0,
NorthGuwahati,KAMRUP,18-321-00217,18-321,795.0,11.543307086614174,3.0,4.308423711187045,0.1634229683553706,6731.0,
Jalah (Pt),KAMRUP,18-321-00218,18-321,637.28,11.903068679980516,2.0,2.8329201169020943,6.273916220165611,8212.0,
Palasbari,KAMRUP,18-321-00272,18-321,8712.597,9.172672587731704,2.0,9.248722633931097,14.5027078501254,53031.0,
Azara,KAMRUP,18-321-00273,18-321,3878.281,10.22972972972973,2.0,0.9071305885324576,8.142788582975498,15836.0,
Guwahati,KAMRUP METRO,18-322-00219,18-322,1981.63,19.464597924143952,3.0,18.008785566010282,6.484122999320981,257725.0,
Sonapur,KAMRUP METRO,18-322-00220,18-322,1812.38,8.77042009730539,3.0,8.446708458083833,10.007503742514972,42752.0,
Chandrapur,KAMRUP METRO,18-322-00221,18-322,496.61,10.23603060514723,2.0,10.71180153025736,21.400417342916764,8626.0,
North Guwahati (Pt),KAMRUP METRO,18-322-00267,18-322,1748.76,9.823186885969754,2.0,8.67406722596313,8.549094822828128,18118.0,
Tihu(Pt),NALBARI,18-323-00222,18-323,2537.0,10.29011786038078,2.0,1.728968547318502,19.41005648929493,14339.0,
PachimNalbari,NALBARI,18-323-00223,18-323,5785.0,10.107390210370678,2.0,11.763637778527146,9.940079375372882,38551.0,
Barkhetri,NALBARI,18-323-00224,18-323,21469.83,8.7668710139912,2.0,7.538039089665628,24.5065588899326,60681.0,
Barbhag,NALBARI,18-323-00225,18-323,2233.77,14.340836885980394,3.0,12.8735539142477,9.567836098514675,36827.0,
Nalbari,NALBARI,18-323-00226,18-323,6510.464,12.204614983280765,2.0,21.366913463134683,15.93612066307776,42167.0,
Banekuchi,NALBARI,18-323-00227,18-323,2902.5,9.391899000526038,2.0,12.62493424513414,14.431001227424163,5703.0,
Ghograpar (Pt),NALBARI,18-323-00228,18-323,2477.42,12.64855767853562,2.0,9.386142255578791,20.795794780715575,34909.0,
Baganpara (Pt),NALBARI,18-323-00230,18-323,106.0,6.0,2.0,0.0,55.445544554455445,101.0,
Barnagar (Pt),BAKSA,18-324-00231,18-324,5425.35,7.770237592599701,3.0,2.3528960196522473,16.642996967719647,26053.0,
Ghograpar (Pt),BAKSA,18-324-00232,18-324,1465.0,13.911290322580646,2.0,7.325846774193548,9.11733870967742,3968.0,
Jalah (Pt),BAKSA,18-324-00233,18-324,10554.42,7.205551532705769,2.0,0.1641322713009896,7.916968380400676,20715.0,
Barama,BAKSA,18-324-00234,18-324,4856.2,8.45694966190834,2.0,0.0,17.97145003756574,13310.0,
Baganpara (Pt),BAKSA,18-324-00260,18-324,8978.4,7.96390433324508,2.0,0.8825346394845998,26.07007325037508,11331.0,
Baksa,BAKSA,18-324-00262,18-324,22426.08587,11.414625321897546,3.0,6.956622044395258,15.522335965266988,46987.0,
Sarupeta (Pt),BAKSA,18-324-00263,18-324,4461.92,6.167801605854254,2.0,1.931090557983535,14.98119727614595,9839.0,
Khoirabari (Pt),DARRANG,18-325-00237,18-325,5537.0019999999995,8.193068254305762,2.0,1.1482032745056348,5.156283223474378,9406.0,
Pathorighat (Pt),DARRANG,18-325-00238,18-325,8739.31,8.794089776436318,2.0,2.5378643877443583,8.94692380584705,28493.0,
Sipajhar,DARRANG,18-325-00239,18-325,9887.81,8.718305526401506,2.0,5.9462198255582495,11.910535268358004,27631.0,
Mangaldoi (Pt),DARRANG,18-325-00269,18-325,16953.77123,10.136166380086792,2.0,10.265881164878952,15.576358525068914,36639.0,
Dalgaon (Pt),DARRANG,18-325-00270,18-325,35078.56247,10.09762896136942,2.0,5.613587709152594,23.406730665432956,129690.0,
Dhekiajuli (Pt),UDALGURI,18-326-00240,18-326,547.69,10.525857376156775,2.0,0.0,7.022318998366902,1837.0,
Khoirabari (Pt),UDALGURI,18-326-00241,18-326,7047.19,7.645069144108068,2.0,0.106786267286027,10.39030380693043,18729.0,
Dalgaon (Pt),UDALGURI,18-326-00244,18-326,1357.68,8.696490673411319,2.0,4.568447676256718,30.271893771735694,6326.0,
Harisinga,UDALGURI,18-326-00245,18-326,13363.1917,8.60542923835048,2.0,10.80021569983574,14.81278205239042,46268.0,
Udalguri,UDALGURI,18-326-00246,18-326,21173.19713,7.365098985997103,2.0,3.5130138097537422,17.152098503138582,51775.0,
Mazbat,UDALGURI,18-326-00247,18-326,13979.211,7.190589828759393,3.0,0.4547066980554032,23.48027991873327,31009.0,
Kalaigaon (Pt),UDALGURI,18-326-00268,18-326,14891.864,8.320355764389998,3.0,2.0775297868769926,8.5786205739218,29795.0,
Mahmora,CHARAIDEO,18-755-00248,18-755,13418.18,8.43121083827265,2.0,1.0431837425910246,18.15749364944962,29525.0,
Sapekhati,CHARAIDEO,18-755-00278,18-755,6195.96,8.264611365120835,2.0,3.3886348791639453,32.44154147615937,38275.0,
Sonari,CHARAIDEO,18-755-00279,18-755,4235.76,9.176653888957588,2.0,6.975765302337084,8.541404723630519,40435.0,
Biswanath,BISWANATH,18-756-00249,18-756,22775.07,9.43528364177923,2.0,2.962213416094731,14.833717285120652,96019.0,
Helem,BISWANATH,18-756-00250,18-756,12593.094,8.524031669897171,3.0,4.2905483097342225,33.84145339860048,30439.0,
Gohpur,BISWANATH,18-756-00251,18-756,35920.237,8.72749183006536,2.0,5.359477124183006,36.70343137254902,24480.0,
Hojai,HOJAI,18-757-00252,18-757,16564.98,9.454913964262078,3.0,8.858223398779321,20.90034561364806,54396.0,
Doboka,HOJAI,18-757-00253,18-757,20867.23,6.687779139574981,2.0,4.601867716404579,32.31031180539687,48139.0,
Lanka,HOJAI,18-757-00254,18-757,41189.06,7.861142516313396,2.0,2.363865896324256,29.759195591599827,112331.0,
South Salmara,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,8779.96,2.9293416402084707,2.0,0.6070408754168414,31.494239102218497,50079.0,
Mankachar,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,8639.65,10.400629021573014,2.0,6.531072550652962,24.67840468584997,152459.0,
Donka,WEST KARBI ANGLONG,18-759-00255,18-759,48488.349,5.848965398651101,2.0,0.2426488851525631,28.835094289153403,52339.0,
Ujani Majuli,MAJULI,18-760-00280,18-760,5732.95,9.266321725481076,3.0,2.092901575489797,28.35881634788675,17201.0,
Majuli,MAJULI,18-760-00281,18-760,10909.71,9.435180143388692,2.0,7.813776204737272,6.2029222252473,22038.0,
Bajali (Pt),BAJALI,18-799-00124,18-799,11266.12,7.632616199727061,2.0,2.931309036418613,7.54447298707554,37371.0,
Jalah (Pt),BAJALI,18-799-00125,18-799,677.67,5.882934443288241,2.0,14.464099895941729,7.67429760665973,3844.0,
Sarupeta (Pt),BAJALI,18-799-00265,18-799,11615.97,7.445256270447111,3.0,0.7006543075245365,14.040348964013086,36680.0,
Rangia (Pt),TAMULPUR,18-816-00235,18-816,1436.95,9.199794848415774,2.0,0.0,3.875085479826761,4387.0,
Pathorighat (Pt),TAMULPUR,18-816-00236,18-816,,20.0,3.0,18.73,6.3,6799.0,
Goreswar (Pt),TAMULPUR,18-816-00259,18-816,18340.9,7.480381789094064,2.0,1.0005694297567722,22.41112828438949,36879.0,
Tamulpur,TAMULPUR,18-816-00261,18-816,22831.496664,9.527172147001934,2.0,3.4053284332688585,16.015450676982592,64625.0,
