object_id,Repair and Restoration_tenders_awarded_value,timeperiod
18-324-00262,4439984.0,2017_06
18-326-00246,3288000.0,2018_01
18-326-00246,18959400.0,2018_02
18-316-00185,5294019.0,2018_03
18-317-00189,18652200.0,2018_03
18-756-00249,6415740.0,2018_03
18-300-00104,28292098.71,2018_06
18-310-00161,3024285.0,2018_06
18-310-00162,2633978.0,2018_06
18-310-00163,3021386.0,2018_06
18-303-00122,27542204.0,2018_07
18-307-00146,30433068.0,2018_07
18-308-00150,8993065.76,2018_07
18-318-00195,20666346.23,2018_07
18-322-00219,82322030.0,2018_07
18-324-00262,3340803.76,2018_07
18-326-00246,12842176.01,2018_07
18-324-00262,2324939.0,2018_08
18-755-00279,14644690.0,2018_09
18-306-00139,42450000.0,2018_11
18-322-00219,0.0,2018_12
18-320-00205,4098873.0,2019_02
18-300-00101,5992012.0,2019_03
18-300-00104,11994180.0,2019_03
18-324-00262,3999792.0,2019_03
18-300-00104,95285579.86,2019_09
18-302-00116,3617907.19,2019_09
18-303-00122,53108642.62,2019_09
18-305-00134,17999816.99,2019_09
18-306-00139,53078848.85,2019_09
18-307-00145,2999368.0,2019_09
18-308-00150,7258479.22,2019_09
18-310-00161,7014179.0,2019_09
18-312-00169,0.0,2019_09
18-312-00276,2545678.36,2019_09
18-316-00185,30148338.39,2019_09
18-317-00189,150865515.65,2019_09
18-317-00190,15272537.44,2019_09
18-318-00195,17603118.01,2019_09
18-320-00207,13499355.0,2019_09
18-321-00214,3155248.51,2019_09
18-322-00219,53348662.34,2019_09
18-323-00226,18462287.25,2019_09
18-760-00281,7837945.83,2019_09
18-308-00150,848179.0,2019_10
18-322-00219,10474524.0,2019_10
18-324-00262,5539952.0,2019_10
18-326-00246,10911220.0,2019_10
18-307-00146,1340867.1,2019_12
18-310-00164,14993649.0,2019_12
18-316-00185,75522989.32,2019_12
18-300-00101,7242724.0,2020_01
18-321-00212,12528302.0,2020_01
18-326-00246,604337.0,2020_01
18-300-00104,5354718.0,2020_02
18-303-00122,184802526.48,2020_02
18-305-00134,297145354.78,2020_02
18-309-00156,24999985.0,2020_02
18-310-00163,63234893.74,2020_02
18-312-00276,154683183.74,2020_02
18-317-00189,33038351.47,2020_02
18-322-00219,375350501.45,2020_02
18-323-00226,213959215.41,2020_02
18-324-00262,112688153.61,2020_02
18-325-00239,132483521.05,2020_02
18-303-00122,79398008.04,2020_03
18-304-00128,120031712.19,2020_03
18-305-00134,123313698.19,2020_03
18-308-00152,12336514.8,2020_03
18-310-00163,44244486.82,2020_03
18-316-00185,185775717.56,2020_03
18-317-00189,48149789.6,2020_03
18-321-00214,0.0,2020_03
18-322-00219,159864698.4,2020_03
18-325-00238,66430391.83,2020_03
18-325-00239,63368862.83,2020_03
18-325-00269,89532221.95,2020_03
18-308-00150,0.0,2020_04
18-301-00112,0.0,2020_05
18-308-00150,11773059.11,2020_05
18-317-00189,38690736.49,2020_05
18-301-00112,63580973.84,2020_06
18-302-00116,34170859.54,2020_06
18-303-00122,260810605.65,2020_06
18-305-00130,10961711.0,2020_06
18-305-00134,52300745.98,2020_06
18-306-00139,25961023.91,2020_06
18-307-00145,3405385.99,2020_06
18-312-00276,246923252.96,2020_06
18-317-00189,542720311.2,2020_06
18-318-00195,74710241.99,2020_06
18-322-00219,22218776.55,2020_06
18-323-00226,90358155.96,2020_06
18-325-00238,26784679.17,2020_06
18-301-00112,51905906.41,2020_07
18-303-00122,32982300.0,2020_07
18-305-00134,49916171.54,2020_07
18-308-00152,7038707.53,2020_07
18-312-00170,9423600.0,2020_07
18-316-00185,21827278.06,2020_07
18-318-00195,107526773.02,2020_07
18-323-00226,46784700.0,2020_07
18-325-00270,15433750.09,2020_07
18-326-00246,51751650.0,2020_07
18-300-00104,27602100.0,2020_08
18-301-00111,12834956.0,2020_08
18-301-00112,152438012.0,2020_08
18-301-00114,19395317.0,2020_08
18-303-00122,53457600.03,2020_08
18-304-00128,12414971.0,2020_08
18-305-00132,2907192.5,2020_08
18-306-00139,9339319.66,2020_08
18-307-00145,9536685.45,2020_08
18-308-00150,46552604.6,2020_08
18-310-00163,11616068.99,2020_08
18-312-00276,11599181.0,2020_08
18-313-00175,23163651.0,2020_08
18-316-00184,28107000.0,2020_08
18-316-00188,33561488.0,2020_08
18-322-00219,17070767.41,2020_08
18-323-00226,123678166.0,2020_08
18-325-00270,13157578.28,2020_08
18-326-00246,7384700.0,2020_08
18-755-00279,16252000.0,2020_08
18-758-00256,27713207.32,2020_08
18-758-00257,29566076.1,2020_08
18-760-00281,8197200.0,2020_08
18-301-00112,8426340.95,2020_09
18-306-00139,6075902.0,2020_09
18-316-00185,14134122.98,2020_09
18-321-00216,2347198.0,2020_09
18-301-00112,23503690.97,2020_10
18-305-00134,50324973.72,2020_10
18-305-00135,6979500.0,2020_10
18-306-00138,39702160.9,2020_10
18-306-00139,21998118.57,2020_10
18-307-00145,46499697.0,2020_10
18-308-00150,121399657.09,2020_10
18-310-00161,65522816.72,2020_10
18-316-00185,183237751.1,2020_10
18-317-00190,10493090.7,2020_10
18-322-00219,32328385.020000003,2020_10
18-323-00226,11916752.4,2020_10
18-760-00281,44211088.82,2020_10
18-306-00139,15599128.74,2020_11
18-316-00185,11566675.69,2020_11
18-318-00195,54180121.42,2020_11
18-323-00226,11045088.6,2020_11
18-306-00139,15999947.15,2020_12
18-307-00145,23900168.14,2020_12
18-316-00185,15275054.61,2020_12
18-317-00189,19308910.06,2020_12
18-318-00195,16006500.0,2020_12
18-323-00226,15949823.49,2020_12
18-300-00104,6920676.54,2021_01
18-306-00139,35630908.32,2021_01
18-323-00226,15756376.0,2021_01
18-300-00104,23694617.0,2021_02
18-302-00116,22666051.55,2021_02
18-305-00130,21500000.0,2021_02
18-306-00139,167158080.0,2021_02
18-309-00156,181731565.43,2021_02
18-316-00187,25309752.27,2021_02
18-300-00104,25982273.2,2021_03
18-306-00139,11499435.0,2021_03
18-309-00156,107649776.36,2021_03
18-313-00173,14498538.1,2021_03
18-316-00185,15971623.0,2021_03
18-317-00189,13517094.03,2021_03
18-317-00190,19797266.43,2021_03
18-321-00272,7895813.0,2021_03
18-323-00226,9604566.0,2021_03
18-760-00281,27799104.0,2021_03
18-317-00189,145026209.0,2021_04
18-321-00211,5759824.0,2021_04
18-300-00104,75359582.82,2021_05
18-301-00112,50310757.85,2021_05
18-303-00122,17998645.02,2021_05
18-304-00128,38924717.45,2021_05
18-305-00134,71995846.9,2021_05
18-306-00139,23757718.34,2021_05
18-307-00145,13499233.0,2021_05
18-310-00164,17931256.48,2021_05
18-322-00219,35001454.5,2021_05
18-323-00226,46641329.11,2021_05
18-324-00262,4856993.0,2021_05
18-326-00246,18925952.59,2021_05
18-300-00101,8544502.0,2021_06
18-303-00122,22498324.8,2021_06
18-305-00134,71995868.43,2021_06
18-306-00139,8999139.0,2021_06
18-308-00150,34921598.85,2021_06
18-317-00190,10344693.35,2021_06
18-323-00226,44701129.32,2021_06
18-324-00262,86007110.45,2021_06
18-760-00281,14848827.0,2021_06
18-300-00104,123100000.0,2021_07
18-304-00127,18869776.0,2021_07
18-303-00122,25096615.0,2021_08
18-309-00156,5558319.75,2021_08
18-317-00189,10576828.82,2021_08
18-318-00196,9917247.19,2021_08
18-326-00246,36677995.0,2021_08
18-300-00104,10900961.35,2021_09
18-322-00219,13499158.48,2021_09
18-756-00251,19851602.0,2021_09
18-760-00281,35907795.59,2021_09
18-306-00139,6749989.68,2021_10
18-308-00150,44907486.84,2021_10
18-310-00160,139585405.27,2021_10
18-760-00281,22498407.94,2021_10
18-300-00104,15084883.0,2021_11
18-756-00251,10385711.0,2021_11
18-306-00139,119440825.0,2021_12
18-310-00160,133730855.0,2022_01
18-317-00191,0.0,2022_01
18-300-00104,7420215.01,2022_02
18-303-00122,3979000.0,2022_02
18-308-00150,43867369.0,2022_02
18-317-00189,3599848.0,2022_02
18-317-00190,3599984.0,2022_02
18-321-00273,8060280.0,2022_02
18-322-00219,31689779.0,2022_02
18-323-00226,5631676.0,2022_02
18-307-00145,0.0,2022_03
18-308-00153,6998176.83,2022_03
18-310-00163,59148310.0,2022_03
18-316-00185,3600000.0,2022_03
18-322-00219,15769601.0,2022_03
18-325-00269,98826773.0,2022_03
18-307-00147,84910058.0,2022_04
18-323-00226,5745600.0,2022_04
18-303-00122,5491376.0,2022_05
18-305-00134,9630000.0,2022_05
18-307-00145,23654895.0,2022_05
18-308-00150,8310636.0,2022_05
18-316-00187,17888464.0,2022_05
18-317-00189,29932629.0,2022_05
18-322-00219,17987080.0,2022_05
18-760-00281,0.0,2022_05
18-302-00116,22499828.0,2022_06
18-303-00122,13499727.0,2022_06
18-306-00139,58499774.0,2022_06
18-308-00150,238328795.75,2022_06
18-310-00160,74119369.0,2022_06
18-310-00163,23399870.0,2022_06
18-322-00219,16199956.0,2022_06
18-325-00269,5507523.0,2022_06
18-758-00257,21478500.0,2022_06
18-301-00112,0.0,2022_07
18-303-00122,20699989.0,2022_07
18-305-00133,345329100.0,2022_07
18-305-00134,17994600.0,2022_07
18-308-00150,14606746.87,2022_07
18-308-00152,18443472.36,2022_07
18-316-00185,4662549.0,2022_07
18-317-00189,22925566.0,2022_07
18-317-00190,84982163.0,2022_07
18-321-00213,4984985.18,2022_07
18-322-00219,22876058.0,2022_07
18-323-00226,44501118.0,2022_07
18-758-00256,12819459.15,2022_07
18-305-00134,9090000.0,2022_08
18-306-00139,18003755.0,2022_08
18-310-00162,2502300.0,2022_08
18-313-00172,0.0,2022_08
18-317-00190,17999778.0,2022_08
18-319-00202,9986507.0,2022_08
18-300-00104,11955526.55,2022_09
18-306-00139,0.0,2022_09
18-308-00152,7829698.25,2022_09
18-313-00175,19970965.0,2022_09
18-316-00184,7998029.0,2022_09
18-316-00185,17999965.0,2022_09
18-316-00187,0.0,2022_09
18-317-00189,22370859.0,2022_09
18-325-00269,3728700.0,2022_09
18-755-00279,4518122.03,2022_09
18-758-00256,7870615.07,2022_09
18-758-00257,0.0,2022_09
18-300-00104,2763395.99,2022_10
18-303-00122,19799983.0,2022_10
18-317-00190,18841982.0,2022_10
18-300-00104,3029379.3,2022_11
18-301-00112,49008496.08,2022_11
18-305-00134,71640273.65,2022_11
18-306-00139,17999997.0,2022_11
18-307-00145,44999683.0,2022_11
18-308-00151,3861147.0,2022_11
18-300-00104,12297021.14,2022_12
18-303-00122,20154153.1,2022_12
18-305-00134,18413193.0,2022_12
18-306-00139,13499869.0,2022_12
18-312-00276,482450.37,2022_12
18-313-00175,33751069.0,2022_12
18-301-00112,89999836.0,2023_01
18-306-00139,12599978.0,2023_01
18-317-00190,40499644.0,2023_01
18-300-00104,0.0,2023_02
18-322-00219,17500653.0,2023_02
18-300-00104,2999864.0,2023_03
18-301-00112,156123495.0,2023_03
18-303-00120,9589199.0,2023_03
18-303-00122,331493801.0,2023_03
18-305-00134,184563969.25,2023_03
18-308-00150,295530888.55,2023_03
18-317-00190,158635215.0,2023_03
18-318-00195,318042804.0,2023_03
18-322-00219,567966496.0,2023_03
18-323-00226,90681897.0,2023_03
18-324-00262,48097550.0,2023_03
18-325-00269,82558245.0,2023_03
18-326-00246,362486950.0,2023_03
18-816-00261,329334807.0,2023_03
18-303-00122,150853372.0,2023_04
18-307-00145,13499973.0,2023_04
18-317-00190,107857466.0,2023_04
18-325-00269,276689411.0,2023_04
18-326-00246,152417097.0,2023_04
18-816-00261,80572874.0,2023_04
18-303-00120,3844987.0,2023_05
18-303-00122,3948156.0,2023_05
18-305-00134,135530704.69,2023_05
18-306-00139,316056329.0,2023_05
18-310-00161,73629000.0,2023_05
18-316-00185,503913611.0,2023_05
18-317-00190,151823986.0,2023_05
18-322-00219,124860550.0,2023_05
18-325-00269,517423806.0,2023_05
18-757-00252,772926.0,2023_05
18-816-00261,81297382.0,2023_05
18-301-00112,22498239.0,2023_06
18-304-00128,49935482.16,2023_06
18-306-00139,110496082.0,2023_06
18-310-00160,137751201.0,2023_06
18-318-00195,245493412.0,2023_06
18-320-00206,3499500.0,2023_06
18-322-00219,16826150.0,2023_06
18-323-00226,119458549.0,2023_06
18-325-00269,113707254.0,2023_06
18-816-00261,315754101.0,2023_06
18-313-00172,54000000.0,2023_07
18-317-00189,14695222.0,2023_07
18-317-00190,4319462.0,2023_07
18-322-00219,33594937.0,2023_07
18-325-00270,0.0,2023_07
18-302-00116,6451000.0,2023_08
18-305-00135,5430600.0,2023_08
