,mean_ndvi,timeperiod,object_id
0,0.662532558864311,2023_06,18-300-00101
1,0.595867333004029,2023_06,18-300-00102
2,0.552636566832334,2023_06,18-300-00103
3,0.658169115633601,2023_06,18-300-00104
4,0.657239422222843,2023_06,18-300-00105
5,0.681832865882592,2023_06,18-300-00106
6,0.59673190095345,2023_06,18-300-00107
7,0.653134474113806,2023_06,18-300-00108
8,0.354262595112717,2023_06,18-301-00109
9,0.468250051852876,2023_06,18-301-00110
10,0.520947885686314,2023_06,18-301-00111
11,0.415884452953673,2023_06,18-301-00112
12,0.508605968610676,2023_06,18-301-00113
13,0.489845528738839,2023_06,18-301-00114
14,0.319660356202657,2023_06,18-302-00115
15,0.478309339547369,2023_06,18-302-00116
16,0.480031614412848,2023_06,18-302-00117
17,0.594576397192676,2023_06,18-302-00118
18,0.605858921426949,2023_06,18-302-00119
19,0.360203165017299,2023_06,18-303-00120
20,0.325842086873501,2023_06,18-303-00121
21,0.487511248138239,2023_06,18-303-00122
22,0.524463681195409,2023_06,18-303-00123
23,0.533643816755674,2023_06,18-799-00124
24,0.509812291635749,2023_06,18-799-00125
25,0.293355135283578,2023_06,18-304-00126
26,0.336683400594095,2023_06,18-304-00127
27,0.485980562235777,2023_06,18-304-00128
28,0.507125905431999,2023_06,18-304-00129
29,0.529089021567654,2023_06,18-305-00130
30,0.542197691738237,2023_06,18-305-00131
31,0.503698508522727,2023_06,18-305-00132
32,0.431576504489862,2023_06,18-305-00133
33,0.485254184264497,2023_06,18-305-00134
34,0.466962945074205,2023_06,18-305-00135
35,0.451023783144645,2023_06,18-305-00136
36,0.486991370573422,2023_06,18-306-00137
37,0.58006217270669,2023_06,18-306-00138
38,0.314727571534896,2023_06,18-306-00139
39,0.449642058531031,2023_06,18-306-00140
40,,2023_06,18-307-00141
41,0.491257780591043,2023_06,18-307-00142
42,0.519047616717811,2023_06,18-307-00143
43,0.56363896145635,2023_06,18-307-00144
44,0.522272714867482,2023_06,18-307-00145
45,0.521054016507811,2023_06,18-307-00146
46,0.623829825385833,2023_06,18-307-00147
47,0.617217826843262,2023_06,18-308-00148
48,0.645213522661534,2023_06,18-308-00149
49,0.570862676056338,2023_06,18-308-00150
50,0.522936500457859,2023_06,18-308-00151
51,0.415902515134321,2023_06,18-308-00152
52,0.560716628703112,2023_06,18-308-00153
53,0.502357036908303,2023_06,18-309-00154
54,0.60097306305991,2023_06,18-309-00155
55,0.606252965699566,2023_06,18-309-00156
56,0.666882748028468,2023_06,18-309-00157
57,0.324403443466387,2023_06,18-310-00158
58,0.35432564675271,2023_06,18-310-00159
59,0.283332338542104,2023_06,18-310-00160
60,0.602487456772614,2023_06,18-310-00161
61,0.568720396193612,2023_06,18-310-00162
62,0.5989252014419,2023_06,18-310-00163
63,0.629054614394594,2023_06,18-310-00164
64,0.524760700351897,2023_06,18-311-00165
65,0.423743689903846,2023_06,18-311-00166
66,,2023_06,18-311-00167
67,,2023_06,18-311-00168
68,,2023_06,18-312-00169
69,,2023_06,18-312-00170
70,,2023_06,18-312-00171
71,,2023_06,18-313-00172
72,,2023_06,18-313-00173
73,,2023_06,18-313-00174
74,0.479875982763933,2023_06,18-313-00175
75,,2023_06,18-313-00176
