object_id,sum_young_population,timeperiod
18-300-00101,35079.25,2016
18-321-00216,3982.150000000001,2016
18-321-00217,1047.85,2016
18-321-00218,2425.52,2016
18-322-00219,32481.99,2016
18-322-00220,4728.62,2016
18-322-00221,1946.01,2016
18-323-00222,4265.54,2016
18-323-00223,2552.89,2016
18-321-00215,9392.41,2016
18-323-00224,16547.0,2016
18-323-00226,7625.93,2016
18-323-00227,1347.58,2016
18-323-00228,9472.22,2016
18-324-00260,2700.09,2016
18-323-00230,488.51,2016
18-324-00231,7765.84,2016
18-324-00232,4336.54,2016
18-324-00233,5034.360000000001,2016
18-323-00225,7255.01,2016
18-321-00214,16882.89,2016
18-321-00213,10277.73,2016
18-321-00212,6964.65,2016
18-317-00193,35853.43,2016
18-318-00194,7567.73,2016
18-318-00195,11125.75,2016
18-318-00196,18596.97,2016
18-318-00197,19686.73,2016
18-319-00198,6050.960000000001,2016
18-319-00199,10165.52,2016
18-319-00200,35439.68,2016
18-319-00201,8231.43,2016
18-319-00202,6304.41,2016
18-320-00203,1080.94,2016
18-320-00204,1433.85,2016
18-320-00205,13091.37,2016
18-320-00206,10964.96,2016
18-320-00207,35986.990000000005,2016
18-321-00208,8964.02,2016
18-321-00209,3101.82,2016
18-321-00210,11081.929999999998,2016
18-321-00211,3915.22,2016
18-324-00234,4511.299999999999,2016
18-816-00236,373.02,2016
18-325-00237,1648.77,2016
18-325-00238,5137.62,2016
18-324-00263,3608.67,2016
18-303-00264,15893.89,2016
18-799-00265,12347.5,2016
18-303-00266,17390.56,2016
18-322-00267,25486.5,2016
18-326-00268,3332.4,2016
18-325-00269,21421.84,2016
18-325-00270,58173.86,2016
18-304-00271,29368.74,2016
18-321-00272,12870.14,2016
18-321-00273,15740.29,2016
18-301-00274,1048.84,2016
18-312-00276,18737.51,2016
18-312-00277,6699.33,2016
18-755-00278,7616.48,2016
18-755-00279,6142.29,2016
18-760-00280,3944.58,2016
18-760-00281,4770.389999999999,2016
18-314-00275,29822.91,2016
18-324-00262,11078.94,2016
18-317-00192,40725.05,2016
18-816-00261,20644.13,2016
18-816-00258,1117.35,2016
18-325-00239,19527.7,2016
18-326-00240,1675.42,2016
18-326-00241,7651.23,2016
18-326-00242,0.92,2016
18-326-00243,250.31,2016
18-326-00244,3604.99,2016
18-326-00245,19260.59,2016
18-326-00246,23257.74,2016
18-326-00247,9960.15,2016
18-755-00248,8634.39,2016
18-756-00249,36409.44,2016
18-756-00250,7333.549999999999,2016
18-756-00251,11258.91,2016
18-757-00252,15694.96,2016
18-757-00253,21888.06,2016
18-757-00254,48515.42,2016
18-759-00255,52425.93,2016
18-758-00256,4033.42,2016
18-758-00257,51488.36,2016
18-816-00259,9038.18,2016
18-317-00191,26726.230000000003,2016
18-816-00235,339.56000000000006,2016
18-317-00189,35897.81,2016
18-799-00125,1672.64,2016
18-304-00126,11873.59,2016
18-304-00127,9505.45,2016
18-304-00128,16936.17,2016
18-304-00129,16883.17,2016
18-305-00130,25377.63,2016
18-305-00131,32938.93,2016
18-305-00132,29886.57,2016
18-305-00133,28575.38,2016
18-305-00134,21293.09,2016
18-305-00135,12858.43,2016
18-305-00136,29295.99,2016
18-306-00137,47468.2,2016
18-306-00138,28528.33,2016
18-306-00139,17766.510000000002,2016
18-306-00140,21046.81,2016
18-307-00141,7842.49,2016
18-307-00142,27150.4,2016
18-307-00143,16449.25,2016
18-303-00123,13854.86,2016
18-307-00144,6582.1,2016
18-303-00122,32487.36,2016
18-303-00120,17682.89,2016
18-317-00190,16641.27,2016
18-300-00102,2591.8500000000004,2016
18-300-00103,15324.85,2016
18-300-00104,39072.01,2016
18-300-00105,8708.08,2016
18-300-00106,5844.51,2016
18-300-00107,2585.44,2016
18-300-00108,13119.65,2016
18-301-00109,14692.53,2016
18-301-00110,9392.52,2016
18-301-00111,20508.27,2016
18-301-00112,35128.16,2016
18-301-00113,17701.480000000003,2016
18-301-00114,1979.83,2016
18-302-00115,28538.95,2016
18-302-00116,21129.160000000003,2016
18-302-00117,38791.37,2016
18-302-00118,5377.59,2016
18-302-00119,13410.93,2016
18-303-00121,36374.12,2016
18-307-00145,28786.95,2016
18-799-00124,10092.6,2016
18-316-00188,34219.97,2016
18-312-00169,10107.56,2016
18-312-00170,14008.83,2016
18-312-00171,11732.4,2016
18-313-00172,17983.8,2016
18-313-00173,12816.98,2016
18-313-00174,12564.03,2016
18-313-00175,37764.64,2016
18-313-00177,19384.29,2016
18-314-00178,39793.53,2016
18-314-00179,10245.54,2016
18-315-00180,8125.74,2016
18-315-00181,6243.41,2016
