object_id,Relief Centers,timeperiod
18-306-00139,2.0,2021_08
18-309-00156,9.0,2021_08
18-760-00280,0.0,2021_08
18-303-00121,0.0,2021_09
18-302-00116,0.0,2021_09
18-323-00224,0.0,2021_09
18-303-00122,13.0,2021_09
18-304-00126,27.0,2021_09
18-307-00142,16.0,2021_09
18-320-00207,0.0,2021_09
18-319-00199,2.0,2021_09
18-313-00172,76.0,2021_09
18-310-00160,0.0,2021_09
18-321-00214,0.0,2021_09
18-306-00138,0.0,2021_09
18-303-00266,6.0,2021_09
18-325-00270,0.0,2021_09
18-311-00165,0.0,2021_09
18-313-00174,3.0,2021_09
18-307-00146,0.0,2021_09
18-306-00137,10.0,2021_09
18-308-00150,6.0,2021_09
18-305-00133,0.0,2021_09
18-301-00112,0.0,2021_09
18-310-00158,0.0,2021_09
18-757-00253,0.0,2021_09
18-756-00251,0.0,2021_09
18-321-00213,0.0,2021_09
18-321-00211,0.0,2021_09
18-756-00250,0.0,2021_09
18-757-00252,0.0,2021_09
18-308-00152,0.0,2021_09
18-312-00277,0.0,2021_09
18-312-00276,1.0,2021_09
18-307-00144,0.0,2021_09
18-303-00120,0.0,2021_09
18-305-00130,1.0,2021_09
18-316-00184,0.0,2021_09
18-313-00173,1.0,2021_09
18-304-00127,0.0,2021_09
18-302-00115,0.0,2021_09
18-760-00281,11.0,2021_09
18-325-00269,1.0,2021_09
18-302-00117,0.0,2021_09
18-304-00271,8.0,2021_09
18-304-00128,0.0,2021_09
18-321-00215,0.0,2021_09
18-307-00141,1.0,2021_09
18-307-00145,13.0,2021_09
18-321-00272,10.0,2021_09
18-302-00119,0.0,2021_09
18-305-00132,0.0,2021_09
18-305-00131,3.0,2021_09
18-303-00123,0.0,2021_09
18-316-00185,0.0,2021_09
18-325-00239,0.0,2021_09
18-308-00151,2.0,2021_09
18-311-00166,0.0,2021_09
18-319-00200,3.0,2021_09
18-312-00169,0.0,2021_09
18-306-00139,0.0,2021_09
18-309-00156,0.0,2021_09
18-760-00280,0.0,2021_09
18-760-00281,0.0,2021_10
18-300-00105,0.0,2022_04
18-310-00160,1.0,2022_04
18-301-00114,0.0,2022_04
18-300-00103,0.0,2022_04
18-300-00101,0.0,2022_04
18-756-00250,0.0,2022_04
18-300-00104,0.0,2022_04
18-307-00141,0.0,2022_04
18-317-00192,0.0,2022_04
18-319-00200,0.0,2022_04
18-318-00194,9.0,2022_05
18-317-00190,7.0,2022_05
18-303-00121,0.0,2022_05
18-300-00105,0.0,2022_05
18-799-00124,6.0,2022_05
18-302-00116,1.0,2022_05
18-323-00227,0.0,2022_05
18-324-00234,0.0,2022_05
18-323-00225,0.0,2022_05
18-323-00224,0.0,2022_05
18-303-00122,0.0,2022_05
18-324-00262,0.0,2022_05
18-300-00102,0.0,2022_05
18-307-00142,4.0,2022_05
18-301-00113,0.0,2022_05
18-756-00249,20.0,2022_05
18-319-00199,0.0,2022_05
18-313-00172,0.0,2022_05
18-321-00216,0.0,2022_05
18-319-00198,0.0,2022_05
18-310-00160,3.0,2022_05
18-321-00214,0.0,2022_05
18-301-00114,0.0,2022_05
18-306-00138,0.0,2022_05
18-321-00212,0.0,2022_05
18-303-00266,0.0,2022_05
18-325-00270,17.0,2022_05
18-306-00137,7.0,2022_05
18-308-00150,2.0,2022_05
18-301-00112,0.0,2022_05
18-757-00253,40.0,2022_05
18-309-00155,0.0,2022_05
18-302-00118,0.0,2022_05
18-323-00228,0.0,2022_05
18-308-00153,0.0,2022_05
18-756-00251,0.0,2022_05
18-816-00259,0.0,2022_05
18-321-00213,0.0,2022_05
18-300-00101,0.0,2022_05
18-321-00211,0.0,2022_05
18-756-00250,21.0,2022_05
18-326-00245,1.0,2022_05
18-757-00252,17.0,2022_05
18-308-00152,0.0,2022_05
18-312-00277,0.0,2022_05
18-312-00276,0.0,2022_05
18-326-00268,15.0,2022_05
18-303-00120,0.0,2022_05
18-321-00210,1.0,2022_05
18-305-00136,104.0,2022_05
18-317-00189,29.0,2022_05
18-316-00184,129.0,2022_05
18-313-00173,0.0,2022_05
18-300-00104,0.0,2022_05
18-316-00188,70.0,2022_05
18-302-00115,1.0,2022_05
18-757-00254,7.0,2022_05
18-755-00248,0.0,2022_05
18-760-00281,0.0,2022_05
18-325-00269,27.0,2022_05
18-319-00202,0.0,2022_05
18-302-00117,0.0,2022_05
18-304-00271,0.0,2022_05
18-326-00247,9.0,2022_05
18-304-00128,52.0,2022_05
18-306-00140,3.0,2022_05
18-305-00134,94.0,2022_05
18-321-00215,0.0,2022_05
18-310-00164,0.0,2022_05
18-323-00226,0.0,2022_05
18-307-00141,3.0,2022_05
18-307-00145,3.0,2022_05
18-321-00272,0.0,2022_05
18-323-00223,0.0,2022_05
18-305-00135,131.0,2022_05
18-321-00208,2.0,2022_05
18-302-00119,0.0,2022_05
18-755-00278,2.0,2022_05
18-303-00123,9.0,2022_05
18-313-00177,0.0,2022_05
18-316-00185,29.0,2022_05
18-325-00239,0.0,2022_05
18-308-00151,0.0,2022_05
18-316-00187,41.0,2022_05
18-755-00279,0.0,2022_05
18-319-00200,0.0,2022_05
18-307-00147,0.0,2022_05
18-816-00261,0.0,2022_05
18-306-00139,17.0,2022_05
18-323-00222,2.0,2022_05
18-326-00246,16.0,2022_05
18-316-00186,16.0,2022_05
18-760-00280,0.0,2022_05
18-301-00110,0.0,2022_06
18-318-00194,27.0,2022_06
18-317-00190,56.0,2022_06
18-324-00260,7.0,2022_06
18-303-00121,2.0,2022_06
18-300-00105,4.0,2022_06
18-799-00124,160.0,2022_06
18-302-00116,44.0,2022_06
18-323-00227,0.0,2022_06
18-324-00234,4.0,2022_06
18-323-00225,0.0,2022_06
18-323-00224,10.0,2022_06
18-303-00264,19.0,2022_06
18-303-00122,0.0,2022_06
18-324-00262,2.0,2022_06
18-320-00205,3.0,2022_06
18-300-00102,24.0,2022_06
18-304-00126,16.0,2022_06
18-307-00142,35.0,2022_06
18-320-00207,15.0,2022_06
18-301-00113,42.0,2022_06
18-756-00249,8.0,2022_06
18-319-00199,12.0,2022_06
18-313-00172,31.0,2022_06
18-321-00216,0.0,2022_06
18-319-00198,2.0,2022_06
18-310-00160,11.0,2022_06
18-321-00214,5.0,2022_06
18-301-00114,0.0,2022_06
18-306-00138,36.0,2022_06
18-321-00212,0.0,2022_06
18-303-00266,68.0,2022_06
18-325-00270,54.0,2022_06
18-311-00165,0.0,2022_06
18-313-00174,0.0,2022_06
18-307-00146,11.0,2022_06
18-306-00137,35.0,2022_06
18-308-00150,17.0,2022_06
18-305-00133,0.0,2022_06
18-301-00112,12.0,2022_06
18-310-00159,2.0,2022_06
18-310-00158,1.0,2022_06
18-757-00253,48.0,2022_06
18-309-00155,13.0,2022_06
18-300-00103,46.0,2022_06
18-302-00118,0.0,2022_06
18-323-00228,33.0,2022_06
18-308-00153,29.0,2022_06
18-756-00251,0.0,2022_06
18-816-00259,54.0,2022_06
18-321-00213,0.0,2022_06
18-300-00101,1.0,2022_06
18-318-00195,52.0,2022_06
18-321-00211,59.0,2022_06
18-756-00250,23.0,2022_06
18-326-00245,16.0,2022_06
18-757-00252,62.0,2022_06
18-324-00233,6.0,2022_06
18-308-00152,41.0,2022_06
18-312-00277,0.0,2022_06
18-307-00144,5.0,2022_06
18-326-00268,43.0,2022_06
18-303-00120,72.0,2022_06
18-305-00130,2.0,2022_06
18-321-00210,46.0,2022_06
18-305-00136,297.0,2022_06
18-317-00189,26.0,2022_06
18-316-00184,17.0,2022_06
18-318-00197,7.0,2022_06
18-313-00173,0.0,2022_06
18-300-00104,27.0,2022_06
18-304-00127,0.0,2022_06
18-316-00188,4.0,2022_06
18-302-00115,84.0,2022_06
18-318-00196,29.0,2022_06
18-757-00254,19.0,2022_06
18-760-00281,24.0,2022_06
18-325-00269,182.0,2022_06
18-319-00202,48.0,2022_06
18-302-00117,4.0,2022_06
18-304-00271,37.0,2022_06
18-326-00247,1.0,2022_06
18-304-00129,39.0,2022_06
18-310-00162,1.0,2022_06
18-304-00128,92.0,2022_06
18-306-00140,0.0,2022_06
18-305-00134,182.0,2022_06
18-321-00215,0.0,2022_06
18-310-00164,0.0,2022_06
18-323-00226,8.0,2022_06
18-307-00141,26.0,2022_06
18-317-00191,56.0,2022_06
18-307-00145,17.0,2022_06
18-321-00272,3.0,2022_06
18-323-00223,26.0,2022_06
18-317-00192,42.0,2022_06
18-305-00135,137.0,2022_06
18-321-00208,6.0,2022_06
18-302-00119,0.0,2022_06
18-305-00132,0.0,2022_06
18-309-00154,2.0,2022_06
18-305-00131,5.0,2022_06
18-303-00123,36.0,2022_06
18-799-00265,5.0,2022_06
18-320-00206,20.0,2022_06
18-316-00185,122.0,2022_06
18-325-00239,105.0,2022_06
18-308-00151,27.0,2022_06
18-311-00166,7.0,2022_06
18-316-00187,102.0,2022_06
18-319-00200,115.0,2022_06
18-307-00147,49.0,2022_06
18-816-00261,52.0,2022_06
18-310-00161,2.0,2022_06
18-312-00169,0.0,2022_06
18-306-00139,34.0,2022_06
18-323-00222,23.0,2022_06
18-310-00163,0.0,2022_06
18-309-00156,48.0,2022_06
18-326-00246,66.0,2022_06
18-316-00186,0.0,2022_06
18-760-00280,3.0,2022_06
18-301-00110,0.0,2022_07
18-318-00194,2.0,2022_07
18-311-00167,0.0,2022_07
18-317-00190,0.0,2022_07
18-303-00121,1.0,2022_07
18-300-00105,0.0,2022_07
18-799-00124,0.0,2022_07
18-302-00116,0.0,2022_07
18-323-00227,0.0,2022_07
18-323-00225,0.0,2022_07
18-303-00122,0.0,2022_07
18-320-00205,0.0,2022_07
18-304-00126,15.0,2022_07
18-307-00142,13.0,2022_07
18-320-00207,0.0,2022_07
18-301-00113,0.0,2022_07
18-756-00249,0.0,2022_07
18-313-00172,0.0,2022_07
18-310-00160,11.0,2022_07
18-321-00214,0.0,2022_07
18-301-00114,0.0,2022_07
18-306-00138,2.0,2022_07
18-303-00266,0.0,2022_07
18-325-00270,0.0,2022_07
18-311-00165,28.0,2022_07
18-307-00146,1.0,2022_07
18-306-00137,2.0,2022_07
18-308-00150,5.0,2022_07
18-310-00159,11.0,2022_07
18-310-00158,19.0,2022_07
18-757-00253,0.0,2022_07
18-309-00155,4.0,2022_07
18-308-00153,4.0,2022_07
18-756-00251,6.0,2022_07
18-816-00259,5.0,2022_07
18-318-00195,10.0,2022_07
18-321-00211,3.0,2022_07
18-756-00250,10.0,2022_07
18-326-00245,0.0,2022_07
18-757-00252,9.0,2022_07
18-324-00233,0.0,2022_07
18-308-00152,31.0,2022_07
18-312-00276,0.0,2022_07
18-307-00144,0.0,2022_07
18-326-00268,0.0,2022_07
18-303-00120,0.0,2022_07
18-305-00130,0.0,2022_07
18-305-00136,0.0,2022_07
18-317-00189,20.0,2022_07
18-316-00184,77.0,2022_07
18-318-00197,0.0,2022_07
18-313-00173,0.0,2022_07
18-304-00127,0.0,2022_07
18-316-00188,0.0,2022_07
18-302-00115,3.0,2022_07
18-757-00254,0.0,2022_07
18-760-00281,4.0,2022_07
18-325-00269,22.0,2022_07
18-319-00202,0.0,2022_07
18-309-00157,0.0,2022_07
18-304-00271,0.0,2022_07
18-326-00247,1.0,2022_07
18-304-00129,14.0,2022_07
18-310-00162,17.0,2022_07
18-304-00128,56.0,2022_07
18-305-00134,14.0,2022_07
18-321-00215,0.0,2022_07
18-310-00164,6.0,2022_07
18-307-00141,8.0,2022_07
18-317-00191,11.0,2022_07
18-307-00145,1.0,2022_07
18-323-00223,0.0,2022_07
18-317-00192,22.0,2022_07
18-305-00135,106.0,2022_07
18-305-00132,0.0,2022_07
18-309-00154,2.0,2022_07
18-305-00131,0.0,2022_07
18-755-00278,9.0,2022_07
18-303-00123,0.0,2022_07
18-799-00265,1.0,2022_07
18-316-00185,68.0,2022_07
18-325-00239,14.0,2022_07
18-308-00151,6.0,2022_07
18-311-00166,3.0,2022_07
18-316-00187,0.0,2022_07
18-755-00279,18.0,2022_07
18-307-00147,32.0,2022_07
18-816-00261,0.0,2022_07
18-310-00161,5.0,2022_07
18-312-00169,0.0,2022_07
18-306-00139,5.0,2022_07
18-310-00163,1.0,2022_07
18-309-00156,7.0,2022_07
18-312-00170,0.0,2022_07
18-326-00246,0.0,2022_07
18-316-00186,0.0,2022_07
18-760-00280,8.0,2022_07
18-301-00110,0.0,2022_08
18-799-00124,0.0,2022_08
18-324-00262,0.0,2022_08
18-320-00205,0.0,2022_08
18-320-00207,0.0,2022_08
18-308-00150,5.0,2022_08
18-757-00253,0.0,2022_08
18-308-00153,18.0,2022_08
18-816-00259,0.0,2022_08
18-326-00245,0.0,2022_08
18-326-00268,0.0,2022_08
18-325-00269,0.0,2022_08
18-309-00157,0.0,2022_08
18-321-00272,0.0,2022_08
18-305-00135,0.0,2022_08
18-799-00265,1.0,2022_08
18-320-00206,2.0,2022_08
18-325-00239,0.0,2022_08
18-308-00151,0.0,2022_08
18-307-00147,12.0,2022_08
18-816-00261,0.0,2022_08
18-312-00169,0.0,2022_08
18-323-00222,0.0,2022_08
18-312-00170,0.0,2022_08
18-320-00205,0.0,2022_09
18-308-00150,0.0,2022_09
18-313-00175,2.0,2022_09
18-308-00152,3.0,2022_09
18-304-00271,0.0,2022_09
18-305-00131,0.0,2022_09
18-308-00151,0.0,2022_09
18-300-00105,0.0,2022_10
18-307-00142,4.0,2022_10
18-301-00113,0.0,2022_10
18-313-00172,0.0,2022_10
18-310-00160,2.0,2022_10
18-301-00114,0.0,2022_10
18-313-00174,0.0,2022_10
18-307-00146,0.0,2022_10
18-308-00150,8.0,2022_10
18-305-00133,0.0,2022_10
18-310-00158,0.0,2022_10
18-308-00153,6.0,2022_10
18-308-00152,2.0,2022_10
18-312-00276,0.0,2022_10
18-305-00136,0.0,2022_10
18-313-00173,0.0,2022_10
18-760-00281,0.0,2022_10
18-304-00271,0.0,2022_10
18-305-00134,0.0,2022_10
18-307-00141,0.0,2022_10
18-307-00145,8.0,2022_10
18-314-00275,0.0,2022_10
18-305-00132,0.0,2022_10
18-325-00239,0.0,2022_10
18-308-00151,4.0,2022_10
18-307-00147,4.0,2022_10
18-312-00169,0.0,2022_10
18-309-00156,1.0,2022_10
18-760-00280,0.0,2022_10
18-316-00188,0.0,2022_12
18-308-00150,0.0,2023_05
18-301-00110,0.0,2023_06
18-324-00260,7.0,2023_06
18-303-00121,1.0,2023_06
18-300-00105,0.0,2023_06
18-799-00124,119.0,2023_06
18-323-00227,0.0,2023_06
18-324-00234,7.0,2023_06
18-323-00225,0.0,2023_06
18-323-00224,28.0,2023_06
18-303-00264,0.0,2023_06
18-303-00122,50.0,2023_06
18-324-00262,11.0,2023_06
18-320-00205,0.0,2023_06
18-300-00102,0.0,2023_06
18-307-00142,4.0,2023_06
18-320-00207,2.0,2023_06
18-301-00113,0.0,2023_06
18-319-00199,0.0,2023_06
18-313-00172,0.0,2023_06
18-319-00198,0.0,2023_06
18-310-00160,7.0,2023_06
18-301-00114,0.0,2023_06
18-306-00138,3.0,2023_06
18-303-00266,26.0,2023_06
18-325-00270,0.0,2023_06
18-313-00174,0.0,2023_06
18-306-00137,1.0,2023_06
18-308-00150,1.0,2023_06
18-301-00112,0.0,2023_06
18-310-00158,1.0,2023_06
18-757-00253,0.0,2023_06
18-300-00103,0.0,2023_06
18-323-00228,0.0,2023_06
18-756-00251,12.0,2023_06
18-313-00175,0.0,2023_06
18-816-00259,26.0,2023_06
18-300-00101,0.0,2023_06
18-321-00211,0.0,2023_06
18-756-00250,19.0,2023_06
18-326-00245,1.0,2023_06
18-757-00252,0.0,2023_06
18-324-00233,15.0,2023_06
18-308-00152,0.0,2023_06
18-312-00277,0.0,2023_06
18-312-00276,0.0,2023_06
18-307-00144,0.0,2023_06
18-326-00268,4.0,2023_06
18-321-00210,0.0,2023_06
18-305-00136,0.0,2023_06
18-300-00104,10.0,2023_06
18-302-00115,2.0,2023_06
18-757-00254,0.0,2023_06
18-760-00281,0.0,2023_06
18-325-00269,10.0,2023_06
18-319-00202,0.0,2023_06
18-326-00247,2.0,2023_06
18-310-00162,0.0,2023_06
18-310-00164,0.0,2023_06
18-323-00226,13.0,2023_06
18-307-00141,9.0,2023_06
18-307-00145,1.0,2023_06
18-323-00223,15.0,2023_06
18-305-00135,0.0,2023_06
18-321-00208,0.0,2023_06
18-302-00119,0.0,2023_06
18-303-00123,93.0,2023_06
18-799-00265,56.0,2023_06
18-320-00206,8.0,2023_06
18-316-00185,0.0,2023_06
18-325-00239,6.0,2023_06
18-308-00151,0.0,2023_06
18-319-00200,0.0,2023_06
18-816-00261,31.0,2023_06
18-312-00169,0.0,2023_06
18-306-00139,0.0,2023_06
18-323-00222,1.0,2023_06
18-310-00163,0.0,2023_06
18-309-00156,1.0,2023_06
18-312-00170,0.0,2023_06
18-301-00110,0.0,2023_07
18-303-00121,9.0,2023_07
18-799-00124,14.0,2023_07
18-323-00224,0.0,2023_07
18-320-00205,25.0,2023_07
18-300-00102,0.0,2023_07
18-304-00126,0.0,2023_07
18-307-00142,21.0,2023_07
18-320-00207,20.0,2023_07
18-313-00172,39.0,2023_07
18-310-00160,8.0,2023_07
18-306-00138,2.0,2023_07
18-313-00174,1.0,2023_07
18-308-00150,16.0,2023_07
18-310-00159,7.0,2023_07
18-310-00158,10.0,2023_07
18-300-00103,1.0,2023_07
18-308-00153,11.0,2023_07
18-756-00251,16.0,2023_07
18-300-00101,3.0,2023_07
18-321-00211,5.0,2023_07
18-756-00250,58.0,2023_07
18-324-00233,0.0,2023_07
18-308-00152,70.0,2023_07
18-312-00277,1.0,2023_07
18-312-00276,0.0,2023_07
18-307-00144,4.0,2023_07
18-321-00210,0.0,2023_07
18-313-00173,1.0,2023_07
18-300-00104,0.0,2023_07
18-760-00281,2.0,2023_07
18-319-00202,0.0,2023_07
18-304-00271,0.0,2023_07
18-326-00247,1.0,2023_07
18-310-00162,7.0,2023_07
18-310-00164,0.0,2023_07
18-307-00141,11.0,2023_07
18-311-00168,13.0,2023_07
18-307-00145,2.0,2023_07
18-321-00272,6.0,2023_07
18-317-00192,1.0,2023_07
18-309-00154,1.0,2023_07
18-305-00131,0.0,2023_07
18-799-00265,0.0,2023_07
18-320-00206,10.0,2023_07
18-325-00239,2.0,2023_07
18-308-00151,20.0,2023_07
18-311-00166,44.0,2023_07
18-755-00279,2.0,2023_07
18-319-00200,6.0,2023_07
18-307-00147,4.0,2023_07
18-816-00261,1.0,2023_07
18-310-00161,1.0,2023_07
18-312-00169,2.0,2023_07
18-306-00139,0.0,2023_07
18-323-00222,0.0,2023_07
18-309-00156,4.0,2023_07
18-760-00280,0.0,2023_07
18-301-00110,1.0,2023_08
18-311-00167,2.0,2023_08
18-303-00121,0.0,2023_08
18-300-00105,0.0,2023_08
18-302-00116,0.0,2023_08
18-323-00227,0.0,2023_08
18-323-00225,0.0,2023_08
18-323-00224,0.0,2023_08
18-320-00205,7.0,2023_08
18-300-00102,0.0,2023_08
18-304-00126,11.0,2023_08
18-307-00142,14.0,2023_08
18-320-00207,3.0,2023_08
18-756-00249,0.0,2023_08
18-319-00199,0.0,2023_08
18-313-00172,51.0,2023_08
18-310-00160,11.0,2023_08
18-301-00114,1.0,2023_08
18-306-00138,22.0,2023_08
18-303-00266,0.0,2023_08
18-325-00270,0.0,2023_08
18-311-00165,2.0,2023_08
18-313-00174,9.0,2023_08
18-307-00146,7.0,2023_08
18-308-00150,19.0,2023_08
18-305-00133,0.0,2023_08
18-310-00159,7.0,2023_08
18-310-00158,7.0,2023_08
18-300-00103,2.0,2023_08
18-323-00228,0.0,2023_08
18-308-00153,15.0,2023_08
18-756-00251,4.0,2023_08
18-313-00175,0.0,2023_08
18-816-00259,14.0,2023_08
18-300-00101,1.0,2023_08
18-321-00211,0.0,2023_08
18-756-00250,11.0,2023_08
18-326-00245,0.0,2023_08
18-308-00152,102.0,2023_08
18-312-00276,0.0,2023_08
18-307-00144,0.0,2023_08
18-326-00268,3.0,2023_08
18-305-00130,5.0,2023_08
18-321-00210,0.0,2023_08
18-313-00173,5.0,2023_08
18-300-00104,0.0,2023_08
18-302-00115,0.0,2023_08
18-760-00281,55.0,2023_08
18-325-00269,1.0,2023_08
18-302-00117,0.0,2023_08
18-304-00271,0.0,2023_08
18-310-00162,2.0,2023_08
18-306-00140,1.0,2023_08
18-310-00164,1.0,2023_08
18-323-00226,0.0,2023_08
18-307-00141,8.0,2023_08
18-311-00168,37.0,2023_08
18-307-00145,6.0,2023_08
18-321-00208,0.0,2023_08
18-302-00119,0.0,2023_08
18-305-00131,0.0,2023_08
18-313-00177,0.0,2023_08
18-320-00206,1.0,2023_08
18-325-00239,11.0,2023_08
18-308-00151,42.0,2023_08
18-311-00166,86.0,2023_08
18-755-00279,4.0,2023_08
18-307-00147,4.0,2023_08
18-816-00261,0.0,2023_08
18-310-00161,0.0,2023_08
18-312-00169,1.0,2023_08
18-306-00139,27.0,2023_08
18-323-00222,0.0,2023_08
18-310-00163,0.0,2023_08
18-760-00280,19.0,2023_08
18-301-00110,4.0,2023_09
18-303-00121,10.0,2023_09
18-302-00116,0.0,2023_09
18-323-00225,0.0,2023_09
18-323-00224,0.0,2023_09
18-304-00126,0.0,2023_09
18-307-00142,7.0,2023_09
18-320-00207,0.0,2023_09
18-313-00172,51.0,2023_09
18-310-00160,3.0,2023_09
18-321-00214,0.0,2023_09
18-303-00266,0.0,2023_09
18-325-00270,4.0,2023_09
18-311-00165,0.0,2023_09
18-313-00174,0.0,2023_09
18-307-00146,1.0,2023_09
18-308-00150,2.0,2023_09
18-305-00133,0.0,2023_09
18-301-00112,2.0,2023_09
18-310-00158,0.0,2023_09
18-302-00118,0.0,2023_09
18-756-00251,0.0,2023_09
18-321-00211,1.0,2023_09
18-756-00250,18.0,2023_09
18-312-00276,0.0,2023_09
18-305-00130,3.0,2023_09
18-321-00210,0.0,2023_09
18-313-00173,1.0,2023_09
18-300-00104,0.0,2023_09
18-302-00115,0.0,2023_09
18-760-00281,0.0,2023_09
18-325-00269,17.0,2023_09
18-302-00117,0.0,2023_09
18-304-00271,0.0,2023_09
18-310-00162,1.0,2023_09
18-304-00128,0.0,2023_09
18-321-00215,0.0,2023_09
18-321-00208,0.0,2023_09
18-302-00119,0.0,2023_09
18-305-00131,6.0,2023_09
18-325-00239,26.0,2023_09
18-311-00166,0.0,2023_09
18-312-00169,0.0,2023_09
18-306-00139,0.0,2023_09
18-760-00280,0.0,2023_09
18-318-00194,5.0,2024_06
18-317-00190,55.0,2024_06
18-300-00105,0.0,2024_06
18-799-00124,33.0,2024_06
18-302-00116,0.0,2024_06
18-323-00227,0.0,2024_06
18-323-00225,0.0,2024_06
18-303-00264,0.0,2024_06
18-303-00122,7.0,2024_06
18-324-00262,0.0,2024_06
18-300-00102,0.0,2024_06
18-307-00142,0.0,2024_06
18-320-00207,0.0,2024_06
18-319-00199,0.0,2024_06
18-313-00172,0.0,2024_06
18-321-00216,0.0,2024_06
18-319-00198,0.0,2024_06
18-310-00160,3.0,2024_06
18-301-00114,1.0,2024_06
18-306-00138,0.0,2024_06
18-325-00270,0.0,2024_06
18-311-00165,0.0,2024_06
18-313-00174,0.0,2024_06
18-306-00137,2.0,2024_06
18-308-00150,5.0,2024_06
18-310-00159,0.0,2024_06
18-310-00158,0.0,2024_06
18-757-00253,12.0,2024_06
18-309-00155,0.0,2024_06
18-300-00103,0.0,2024_06
18-302-00118,1.0,2024_06
18-323-00228,0.0,2024_06
18-308-00153,0.0,2024_06
18-756-00251,0.0,2024_06
18-313-00175,0.0,2024_06
18-816-00259,24.0,2024_06
18-300-00101,0.0,2024_06
18-318-00195,22.0,2024_06
18-321-00211,2.0,2024_06
18-756-00250,7.0,2024_06
18-326-00245,0.0,2024_06
18-757-00252,66.0,2024_06
18-324-00233,1.0,2024_06
18-308-00152,10.0,2024_06
18-312-00277,0.0,2024_06
18-312-00276,0.0,2024_06
18-307-00144,0.0,2024_06
