,distance_from_river,timeperiod,object_id
0,18894.9994469482,,18-310-00161
1,17585.3508933227,,18-312-00170
2,17245.9511019736,,18-310-00162
3,12625.1342853345,,18-321-00212
4,10258.1380497389,,18-300-00107
5,9778.70011992468,,18-321-00273
6,9734.80845759864,,18-321-00272
7,9727.32483313638,,18-310-00163
8,9585.71844618961,,18-314-00178
9,9518.81545869975,,18-315-00182
10,9310.75802805318,,18-317-00193
11,8275.40720399206,,18-309-00156
12,8141.680110138,,18-314-00275
13,8114.76169660114,,18-310-00164
14,8037.34860791697,,18-756-00251
15,7807.60222559962,,18-314-00179
16,7771.48906778771,,18-757-00254
17,7279.67181692873,,18-313-00175
18,6931.46796608241,,18-300-00106
19,6823.79142292096,,18-300-00105
20,6370.97683312383,,18-312-00171
21,6209.23055214618,,18-302-00119
22,6029.04581495728,,18-755-00248
23,5885.05931325307,,18-307-00141
24,5709.96323209171,,18-321-00216
25,5620.56054553648,,18-313-00174
26,5590.91090179183,,18-305-00133
27,5515.99154805702,,18-305-00130
28,5456.20129898054,,18-310-00159
29,5415.55239272824,,18-311-00168
30,5391.15081710738,,18-755-00278
31,5065.65997767813,,18-305-00132
32,4989.53282327419,,18-759-00255
33,4832.70824338826,,18-311-00167
34,4761.21283361425,,18-318-00197
35,4631.18132307297,,18-300-00108
36,4495.0141887507,,18-318-00196
37,4493.98038476877,,18-322-00219
38,4471.83120738117,,18-312-00169
39,4471.14534042235,,18-322-00220
40,4360.47435894094,,18-318-00195
41,4338.84904974477,,18-310-00158
42,4184.55835585089,,18-307-00144
43,4140.42716146944,,18-757-00252
44,4137.23031984953,,18-312-00276
45,4021.49671488879,,18-315-00183
46,3972.46050797539,,18-309-00157
47,3954.67731087726,,18-323-00223
48,3948.22342052796,,18-302-00115
49,3848.30526995886,,18-304-00127
50,3729.08231744492,,18-317-00192
51,3725.19848803828,,18-318-00194
52,3716.00695664828,,18-319-00198
53,3640.56048933757,,18-302-00118
54,3603.70312064506,,18-316-00184
55,3578.41457358688,,18-757-00253
56,3565.51552525982,,18-311-00165
57,3511.53941428472,,18-316-00186
58,3479.87311656044,,18-316-00185
59,3479.74245474723,,18-326-00268
60,3455.85362726379,,18-301-00111
61,3442.07944310163,,18-756-00250
62,3361.96359969557,,18-321-00218
63,3236.69996882433,,18-309-00155
64,3189.55196863814,,18-308-00153
65,3162.61821849796,,18-315-00180
66,3109.10397617537,,18-322-00221
67,3103.94372539113,,18-324-00232
68,3103.39897001804,,18-312-00277
69,3052.28047687099,,18-317-00190
70,2990.2595528125,,18-315-00181
71,2959.77516230287,,18-305-00131
72,2940.09525625215,,18-302-00116
73,2923.83802522199,,18-308-00152
74,2910.85311860086,,18-316-00187
75,2891.05927761335,,18-308-00149
76,2819.71387074307,,18-304-00271
77,2782.11705634849,,18-303-00123
78,2729.69340058909,,18-317-00191
79,2682.66295622245,,18-755-00279
80,2663.32355180041,,18-310-00160
81,2606.61950955364,,18-316-00188
82,2606.38888969748,,18-313-00177
83,2546.61832204961,,18-301-00110
84,2527.68528135838,,18-301-00114
85,2488.89625289751,,18-301-00112
86,2433.12238704795,,18-307-00142
87,2416.17488935042,,18-304-00126
88,2404.51719340744,,18-301-00274
89,2372.66262662978,,18-313-00172
90,2281.85874884562,,18-816-00259
91,2259.63904080634,,18-323-00226
92,2235.57715092523,,18-304-00128
93,2203.03991093077,,18-321-00215
94,2181.91170381019,,18-304-00129
95,2167.26282500902,,18-816-00236
96,2143.13966400494,,18-323-00224
97,2136.91027231127,,18-306-00140
98,2123.91773553517,,18-321-00209
99,2101.37467917534,,18-307-00145
100,2098.2478083845,,18-321-00214
101,2041.97608871157,,18-324-00262
102,1974.783022296,,18-321-00217
103,1959.54665219752,,18-305-00134
104,1954.56742895141,,18-308-00151
105,1936.41114156731,,18-306-00138
106,1931.69523112368,,18-319-00200
107,1929.47287493898,,18-307-00143
108,1902.57103882453,,18-308-00150
109,1895.18790841804,,18-313-00176
110,1784.00767390045,,18-305-00135
111,1762.0324055837,,18-760-00280
112,1755.19516203203,,18-324-00260
113,1744.65076976669,,18-311-00166
114,1743.352880009,,18-303-00122
115,1734.98817073979,,18-326-00240
116,1718.76663843439,,18-300-00101
117,1683.83608689492,,18-321-00208
118,1675.04062178116,,18-319-00199
119,1661.33938449988,,18-320-00207
120,1626.19118843416,,18-323-00228
121,1611.35359243029,,18-756-00249
122,1585.67912406164,,18-300-00102
123,1570.41582129684,,18-300-00104
124,1553.35158220696,,18-321-00210
125,1504.13083451529,,18-326-00242
126,1494.02292670145,,18-324-00234
127,1492.10167006196,,18-321-00213
128,1479.77609331319,,18-317-00189
129,1466.81884265629,,18-305-00136
130,1431.2678429884,,18-325-00238
131,1426.14325642663,,18-326-00246
132,1423.50161411641,,18-323-00225
133,1387.99615065184,,18-326-00245
134,1341.09183809564,,18-325-00237
135,1290.61828038935,,18-799-00125
136,1287.55477046844,,18-816-00258
137,1274.97268742522,,18-301-00113
138,1269.74083334883,,18-306-00137
139,1261.58512509913,,18-322-00267
140,1258.71818048657,,18-307-00146
141,1239.69705125317,,18-816-00235
142,1225.23305309802,,18-325-00270
143,1222.62887407009,,18-320-00205
144,1218.40864710521,,18-799-00265
145,1212.29512880873,,18-326-00244
146,1193.33897215598,,18-758-00257
147,1188.42494264315,,18-302-00117
148,1185.0191080101,,18-307-00147
149,1179.12811699606,,18-323-00227
150,1151.84387273404,,18-309-00154
151,1118.19496514335,,18-323-00222
152,1110.17698014349,,18-319-00201
153,1084.82939317159,,18-320-00206
154,1059.44912905466,,18-326-00241
155,1019.49209019215,,18-303-00264
156,1000.3982118166,,18-324-00263
157,983.730629069569,,18-319-00202
158,971.511813796651,,18-321-00211
159,933.986558487462,,18-323-00230
160,922.651967682984,,18-301-00109
161,914.896802794863,,18-816-00261
162,898.689390555558,,18-313-00173
163,886.380373228609,,18-306-00139
164,862.170197031847,,18-326-00247
165,862.084181553466,,18-799-00124
166,855.429803404653,,18-324-00233
167,853.552863641768,,18-300-00103
168,846.076905825125,,18-303-00266
169,822.878712885684,,18-760-00281
170,785.640308965614,,18-325-00239
171,784.883996693133,,18-324-00231
172,742.422316999816,,18-326-00243
173,710.939183932277,,18-325-00269
174,636.440051673894,,18-303-00120
175,570.261461693716,,18-308-00148
176,568.272293664226,,18-758-00256
177,528.279684748397,,18-320-00203
178,458.191524381396,,18-303-00121
179,379.126625437441,,18-320-00204
