object_id,Population_affected_Total,timeperiod
18-324-00233,1835.0,2024_06
18-308-00152,42244.0,2024_06
18-312-00277,4761.0,2024_06
18-312-00276,687.0,2024_06
18-307-00144,0.0,2024_06
18-326-00268,0.0,2024_06
18-321-00210,3634.0,2024_06
18-305-00136,267358.0,2024_06
18-317-00189,92256.0,2024_06
18-316-00184,74870.0,2024_06
18-318-00197,307.0,2024_06
18-313-00173,959.0,2024_06
18-300-00104,0.0,2024_06
18-316-00188,2546.0,2024_06
18-302-00115,7239.0,2024_06
18-318-00196,1000.0,2024_06
18-757-00254,3028.0,2024_06
18-760-00281,22603.0,2024_06
18-325-00269,11245.0,2024_06
18-319-00202,0.0,2024_06
18-309-00157,1274.0,2024_06
18-302-00117,0.0,2024_06
18-304-00271,0.0,2024_06
18-326-00247,0.0,2024_06
18-304-00128,1479.0,2024_06
18-305-00134,10680.0,2024_06
18-323-00226,0.0,2024_06
18-307-00141,0.0,2024_06
18-317-00191,58433.0,2024_06
18-307-00145,1069.0,2024_06
18-323-00223,3670.0,2024_06
18-317-00192,14743.0,2024_06
18-305-00135,87497.0,2024_06
18-321-00208,108.0,2024_06
18-302-00119,0.0,2024_06
18-309-00154,7975.0,2024_06
18-303-00123,17185.0,2024_06
18-799-00265,5160.0,2024_06
18-320-00206,0.0,2024_06
18-316-00185,64136.0,2024_06
18-325-00239,10196.0,2024_06
18-308-00151,17430.0,2024_06
18-311-00166,0.0,2024_06
18-316-00187,14891.0,2024_06
18-319-00200,0.0,2024_06
18-307-00147,0.0,2024_06
18-816-00261,4390.0,2024_06
18-310-00161,589.0,2024_06
18-312-00169,2525.0,2024_06
18-323-00222,2964.0,2024_06
18-309-00156,2189.0,2024_06
18-316-00186,2628.0,2024_06
18-760-00280,12363.0,2024_06
18-301-00110,10320.0,2024_07
18-318-00194,5665.0,2024_07
18-311-00167,51.0,2024_07
18-317-00190,27504.0,2024_07
18-303-00121,63454.0,2024_07
18-300-00105,31247.0,2024_07
18-799-00124,0.0,2024_07
18-302-00116,7100.0,2024_07
18-323-00227,0.0,2024_07
18-323-00225,0.0,2024_07
18-323-00224,105366.0,2024_07
18-303-00122,1230.0,2024_07
18-320-00205,954.0,2024_07
18-300-00102,0.0,2024_07
18-304-00126,46717.0,2024_07
18-307-00142,18439.0,2024_07
18-320-00207,1143.0,2024_07
18-301-00113,119468.0,2024_07
18-756-00249,3775.0,2024_07
18-319-00199,2583.0,2024_07
18-313-00172,85761.0,2024_07
18-319-00198,0.0,2024_07
18-310-00160,12152.0,2024_07
18-321-00214,0.0,2024_07
18-301-00114,126235.0,2024_07
18-306-00138,4631.0,2024_07
18-303-00266,65268.0,2024_07
18-325-00270,25976.0,2024_07
18-311-00165,111992.0,2024_07
18-313-00174,10601.0,2024_07
18-307-00146,1190.0,2024_07
18-306-00137,21631.0,2024_07
18-308-00150,15464.0,2024_07
18-305-00133,219.0,2024_07
18-301-00112,192562.0,2024_07
18-310-00159,3025.0,2024_07
18-310-00158,6669.0,2024_07
18-757-00253,5400.0,2024_07
18-309-00155,35733.0,2024_07
18-300-00103,947.0,2024_07
18-302-00118,0.0,2024_07
18-308-00153,4205.0,2024_07
18-756-00251,38763.0,2024_07
18-313-00175,555.0,2024_07
18-816-00259,0.0,2024_07
18-321-00213,6600.0,2024_07
18-300-00101,435.0,2024_07
18-318-00195,2925.0,2024_07
18-321-00211,955.0,2024_07
18-756-00250,39112.0,2024_07
18-326-00245,57.0,2024_07
18-757-00252,9870.0,2024_07
18-308-00152,54038.0,2024_07
18-312-00277,10154.0,2024_07
18-312-00276,25714.0,2024_07
18-307-00144,7678.0,2024_07
18-326-00268,0.0,2024_07
18-303-00120,21111.0,2024_07
18-305-00130,53314.0,2024_07
18-321-00210,0.0,2024_07
18-305-00136,870.0,2024_07
18-317-00189,21611.0,2024_07
18-316-00184,144520.0,2024_07
18-318-00197,3642.0,2024_07
18-313-00173,18841.0,2024_07
18-300-00104,0.0,2024_07
18-304-00127,15068.0,2024_07
18-316-00188,0.0,2024_07
18-302-00115,77282.0,2024_07
18-318-00196,2520.0,2024_07
18-757-00254,0.0,2024_07
18-755-00248,49347.0,2024_07
18-760-00281,80949.0,2024_07
18-325-00269,51047.0,2024_07
18-319-00202,0.0,2024_07
18-309-00157,9251.0,2024_07
18-302-00117,24546.0,2024_07
18-304-00271,87963.0,2024_07
18-310-00162,11500.0,2024_07
18-304-00128,6960.0,2024_07
18-313-00176,32.0,2024_07
18-306-00140,12617.0,2024_07
18-305-00134,6490.0,2024_07
18-321-00215,0.0,2024_07
18-310-00164,5502.0,2024_07
18-307-00141,20823.0,2024_07
18-311-00168,10597.0,2024_07
18-317-00191,8420.0,2024_07
18-307-00145,84721.0,2024_07
18-321-00272,6855.0,2024_07
18-323-00223,0.0,2024_07
18-317-00192,1212.0,2024_07
18-314-00275,4499.0,2024_07
18-305-00135,2494.0,2024_07
18-321-00208,0.0,2024_07
18-302-00119,0.0,2024_07
18-309-00154,15674.0,2024_07
18-305-00131,28797.0,2024_07
18-755-00278,7525.0,2024_07
18-303-00123,0.0,2024_07
18-313-00177,2435.0,2024_07
18-320-00206,0.0,2024_07
18-316-00185,50727.0,2024_07
18-325-00239,42933.0,2024_07
18-308-00151,46684.0,2024_07
18-311-00166,27775.0,2024_07
18-316-00187,10608.0,2024_07
18-755-00279,12500.0,2024_07
18-319-00200,44254.0,2024_07
18-307-00147,2413.0,2024_07
18-816-00261,256.0,2024_07
18-310-00161,17415.0,2024_07
18-312-00169,12291.0,2024_07
18-306-00139,36341.0,2024_07
18-323-00222,82.0,2024_07
18-310-00163,1735.0,2024_07
18-309-00156,14829.0,2024_07
18-312-00170,0.0,2024_07
18-316-00186,0.0,2024_07
18-760-00280,14137.0,2024_07
18-301-00110,0.0,2022_07
18-318-00194,190660.0,2022_07
18-311-00167,0.0,2022_07
18-317-00190,11250.0,2022_07
18-303-00121,98000.0,2022_07
18-300-00105,0.0,2022_07
18-799-00124,475.0,2022_07
18-302-00116,4883.0,2022_07
18-323-00227,0.0,2022_07
18-323-00225,235.0,2022_07
18-303-00122,37280.0,2022_07
18-320-00205,249.0,2022_07
18-304-00126,26751.0,2022_07
18-307-00142,27705.0,2022_07
18-320-00207,648.0,2022_07
18-301-00113,0.0,2022_07
18-756-00249,59.0,2022_07
18-313-00172,0.0,2022_07
18-310-00160,8167.0,2022_07
18-321-00214,0.0,2022_07
18-301-00114,0.0,2022_07
18-306-00138,686.0,2022_07
18-303-00266,34367.0,2022_07
18-325-00270,0.0,2022_07
18-311-00165,6533.0,2022_07
18-307-00146,832.0,2022_07
18-306-00137,5232.0,2022_07
18-308-00150,2335.0,2022_07
18-310-00159,2164.0,2022_07
18-310-00158,7440.0,2022_07
18-757-00253,0.0,2022_07
18-309-00155,10132.0,2022_07
18-308-00153,16713.0,2022_07
18-756-00251,6439.0,2022_07
18-816-00259,2374.0,2022_07
18-318-00195,50021.0,2022_07
18-321-00211,1492.0,2022_07
18-756-00250,18013.0,2022_07
18-326-00245,0.0,2022_07
18-757-00252,482.0,2022_07
18-324-00233,0.0,2022_07
18-308-00152,62335.0,2022_07
18-312-00276,0.0,2022_07
18-307-00144,0.0,2022_07
18-326-00268,0.0,2022_07
18-303-00120,19222.0,2022_07
18-305-00130,133.0,2022_07
18-305-00136,171183.0,2022_07
18-317-00189,6694.0,2022_07
18-316-00184,230435.0,2022_07
18-318-00197,0.0,2022_07
18-313-00173,0.0,2022_07
18-304-00127,0.0,2022_07
18-316-00188,106771.0,2022_07
18-302-00115,2413.0,2022_07
18-757-00254,263.0,2022_07
18-760-00281,0.0,2022_07
18-325-00269,22577.0,2022_07
18-319-00202,0.0,2022_07
18-309-00157,0.0,2022_07
18-304-00271,794.0,2022_07
18-326-00247,600.0,2022_07
18-304-00129,18546.0,2022_07
18-310-00162,4434.0,2022_07
18-304-00128,133042.0,2022_07
18-305-00134,103200.0,2022_07
18-321-00215,0.0,2022_07
18-310-00164,569.0,2022_07
18-307-00141,34522.0,2022_07
18-317-00191,11933.0,2022_07
18-307-00145,4906.0,2022_07
18-323-00223,1839.0,2022_07
18-317-00192,0.0,2022_07
18-305-00135,158174.0,2022_07
18-305-00132,0.0,2022_07
18-309-00154,1337.0,2022_07
18-305-00131,101.0,2022_07
18-755-00278,2750.0,2022_07
18-303-00123,122952.0,2022_07
18-799-00265,1280.0,2022_07
18-316-00185,725306.0,2022_07
18-325-00239,13516.0,2022_07
18-308-00151,11374.0,2022_07
18-311-00166,296.0,2022_07
18-316-00187,284513.0,2022_07
18-755-00279,6056.0,2022_07
18-307-00147,9342.0,2022_07
18-816-00261,0.0,2022_07
18-310-00161,3035.0,2022_07
18-312-00169,112.0,2022_07
18-306-00139,724.0,2022_07
18-310-00163,312.0,2022_07
18-309-00156,3693.0,2022_07
18-312-00170,0.0,2022_07
18-326-00246,309.0,2022_07
18-316-00186,57723.0,2022_07
18-760-00280,0.0,2022_07
18-316-00188,0.0,2022_12
18-301-00110,1190.0,2022_06
18-318-00194,56370.0,2022_06
18-317-00190,44845.0,2022_06
18-324-00260,9042.0,2022_06
18-303-00121,370497.0,2022_06
18-300-00105,23674.0,2022_06
18-799-00124,161000.0,2022_06
18-302-00116,99311.0,2022_06
18-323-00227,43820.0,2022_06
18-324-00234,1507.0,2022_06
18-323-00225,21000.0,2022_06
18-323-00224,269330.0,2022_06
18-303-00264,13792.0,2022_06
18-303-00122,224207.0,2022_06
18-324-00262,2209.0,2022_06
18-320-00205,2882.0,2022_06
18-300-00102,17767.0,2022_06
18-304-00126,39292.0,2022_06
18-307-00142,21361.0,2022_06
18-320-00207,14741.0,2022_06
18-301-00113,130503.0,2022_06
18-756-00249,512.0,2022_06
18-319-00199,66972.0,2022_06
18-313-00172,26532.0,2022_06
18-321-00216,0.0,2022_06
18-319-00198,925.0,2022_06
18-310-00160,8037.0,2022_06
18-321-00214,0.0,2022_06
18-301-00114,920.0,2022_06
18-306-00138,59814.0,2022_06
18-321-00212,0.0,2022_06
18-303-00266,155232.0,2022_06
18-325-00270,185900.0,2022_06
18-311-00165,0.0,2022_06
18-313-00174,33.0,2022_06
18-307-00146,1358.0,2022_06
18-306-00137,25814.0,2022_06
18-308-00150,5929.0,2022_06
18-305-00133,0.0,2022_06
18-301-00112,63237.0,2022_06
18-310-00159,2493.0,2022_06
18-310-00158,22.0,2022_06
18-757-00253,27642.0,2022_06
18-309-00155,14676.0,2022_06
18-300-00103,31826.0,2022_06
18-302-00118,82.0,2022_06
18-323-00228,58214.0,2022_06
18-308-00153,17148.0,2022_06
18-756-00251,28925.0,2022_06
18-816-00259,28545.0,2022_06
18-321-00213,0.0,2022_06
18-300-00101,1989.0,2022_06
18-318-00195,13247.0,2022_06
18-321-00211,554659.0,2022_06
18-756-00250,41310.0,2022_06
18-326-00245,3681.0,2022_06
18-757-00252,88148.0,2022_06
18-324-00233,12645.0,2022_06
18-308-00152,58808.0,2022_06
18-312-00277,321.0,2022_06
18-307-00144,2926.0,2022_06
18-326-00268,50259.0,2022_06
18-303-00120,198692.0,2022_06
18-305-00130,525.0,2022_06
18-321-00210,188602.0,2022_06
18-305-00136,259500.0,2022_06
18-317-00189,120371.0,2022_06
18-316-00184,230435.0,2022_06
18-318-00197,1338.0,2022_06
18-313-00173,0.0,2022_06
18-300-00104,22186.0,2022_06
18-304-00127,0.0,2022_06
18-316-00188,133675.0,2022_06
18-302-00115,171429.0,2022_06
18-318-00196,14000.0,2022_06
18-757-00254,12494.0,2022_06
18-760-00281,17403.0,2022_06
18-325-00269,125007.0,2022_06
18-319-00202,103609.0,2022_06
18-302-00117,13546.0,2022_06
18-304-00271,5941.0,2022_06
18-326-00247,9525.0,2022_06
18-304-00129,16652.0,2022_06
18-310-00162,2047.0,2022_06
18-304-00128,103868.0,2022_06
18-306-00140,0.0,2022_06
18-305-00134,103200.0,2022_06
18-321-00215,0.0,2022_06
18-310-00164,475.0,2022_06
18-323-00226,12500.0,2022_06
18-307-00141,34522.0,2022_06
18-317-00191,84474.0,2022_06
18-307-00145,51619.0,2022_06
18-321-00272,2499.0,2022_06
18-323-00223,49621.0,2022_06
18-317-00192,7751.0,2022_06
18-305-00135,158174.0,2022_06
18-321-00208,89924.0,2022_06
18-302-00119,0.0,2022_06
18-305-00132,0.0,2022_06
18-309-00154,6605.0,2022_06
18-305-00131,5844.0,2022_06
18-303-00123,250640.0,2022_06
18-799-00265,195000.0,2022_06
18-320-00206,2808.0,2022_06
18-316-00185,725306.0,2022_06
18-325-00239,154678.0,2022_06
18-308-00151,26398.0,2022_06
18-311-00166,6292.0,2022_06
18-316-00187,284513.0,2022_06
18-319-00200,166318.0,2022_06
18-307-00147,19672.0,2022_06
18-816-00261,10810.0,2022_06
18-310-00161,1919.0,2022_06
18-312-00169,71.0,2022_06
18-306-00139,4627.0,2022_06
18-323-00222,44605.0,2022_06
18-310-00163,270.0,2022_06
18-309-00156,4521.0,2022_06
18-326-00246,11035.0,2022_06
18-316-00186,60821.0,2022_06
18-760-00280,0.0,2022_06
18-300-00105,0.0,2022_10
18-307-00142,2615.0,2022_10
18-301-00113,0.0,2022_10
18-313-00172,0.0,2022_10
18-310-00160,3857.0,2022_10
18-301-00114,0.0,2022_10
18-313-00174,0.0,2022_10
18-307-00146,0.0,2022_10
18-308-00150,7167.0,2022_10
18-305-00133,0.0,2022_10
18-310-00158,0.0,2022_10
18-308-00153,7015.0,2022_10
18-308-00152,11687.0,2022_10
18-312-00276,0.0,2022_10
18-305-00136,0.0,2022_10
18-313-00173,0.0,2022_10
18-760-00281,0.0,2022_10
18-304-00271,0.0,2022_10
18-305-00134,0.0,2022_10
18-307-00141,0.0,2022_10
18-307-00145,7439.0,2022_10
18-314-00275,0.0,2022_10
18-305-00132,0.0,2022_10
18-325-00239,0.0,2022_10
18-308-00151,12905.0,2022_10
18-307-00147,707.0,2022_10
18-312-00169,0.0,2022_10
18-309-00156,2666.0,2022_10
18-760-00280,0.0,2022_10
18-300-00105,5137.0,2022_04
18-310-00160,3857.0,2022_04
18-301-00114,0.0,2022_04
18-300-00103,0.0,2022_04
18-300-00101,0.0,2022_04
18-756-00250,2.0,2022_04
18-300-00104,0.0,2022_04
18-307-00141,18.0,2022_04
18-317-00192,0.0,2022_04
18-319-00200,0.0,2022_04
18-318-00194,2140.0,2022_05
18-317-00190,5386.0,2022_05
18-303-00121,0.0,2022_05
18-300-00105,0.0,2022_05
18-799-00124,183.0,2022_05
18-302-00116,0.0,2022_05
18-323-00227,176.0,2022_05
18-324-00234,3.0,2022_05
18-323-00225,0.0,2022_05
18-323-00224,0.0,2022_05
18-303-00122,2536.0,2022_05
18-324-00262,41.0,2022_05
18-300-00102,0.0,2022_05
18-307-00142,8615.0,2022_05
18-301-00113,0.0,2022_05
18-756-00249,3594.0,2022_05
18-319-00199,0.0,2022_05
18-313-00172,0.0,2022_05
18-321-00216,0.0,2022_05
18-319-00198,0.0,2022_05
18-310-00160,4587.0,2022_05
18-321-00214,0.0,2022_05
18-301-00114,0.0,2022_05
18-306-00138,5791.0,2022_05
18-321-00212,0.0,2022_05
18-303-00266,0.0,2022_05
18-325-00270,16446.0,2022_05
18-306-00137,1986.0,2022_05
18-308-00150,644.0,2022_05
18-301-00112,0.0,2022_05
18-757-00253,53838.0,2022_05
18-309-00155,0.0,2022_05
18-302-00118,0.0,2022_05
18-323-00228,292.0,2022_05
18-308-00153,71.0,2022_05
18-756-00251,9325.0,2022_05
18-816-00259,1000.0,2022_05
18-321-00213,0.0,2022_05
18-300-00101,0.0,2022_05
18-321-00211,50.0,2022_05
18-756-00250,23721.0,2022_05
18-326-00245,5.0,2022_05
18-757-00252,57325.0,2022_05
18-308-00152,0.0,2022_05
18-312-00277,0.0,2022_05
18-312-00276,0.0,2022_05
18-326-00268,19998.0,2022_05
18-303-00120,0.0,2022_05
18-321-00210,216.0,2022_05
18-305-00136,237158.0,2022_05
18-317-00189,10996.0,2022_05
18-316-00184,112062.0,2022_05
18-313-00173,0.0,2022_05
18-300-00104,0.0,2022_05
18-316-00188,44538.0,2022_05
18-302-00115,0.0,2022_05
18-757-00254,6835.0,2022_05
18-755-00248,0.0,2022_05
18-760-00281,0.0,2022_05
18-325-00269,30860.0,2022_05
18-319-00202,0.0,2022_05
18-302-00117,0.0,2022_05
18-304-00271,0.0,2022_05
18-326-00247,2214.0,2022_05
18-304-00128,41036.0,2022_05
18-306-00140,958.0,2022_05
18-305-00134,57360.0,2022_05
18-321-00215,0.0,2022_05
18-310-00164,37.0,2022_05
18-323-00226,0.0,2022_05
18-307-00141,797.0,2022_05
18-307-00145,1969.0,2022_05
18-321-00272,0.0,2022_05
18-323-00223,1241.0,2022_05
18-305-00135,115439.0,2022_05
18-321-00208,3242.0,2022_05
18-302-00119,0.0,2022_05
18-755-00278,190.0,2022_05
18-303-00123,0.0,2022_05
18-313-00177,0.0,2022_05
18-316-00185,37000.0,2022_05
18-325-00239,800.0,2022_05
18-308-00151,0.0,2022_05
18-316-00187,39955.0,2022_05
18-755-00279,0.0,2022_05
18-319-00200,0.0,2022_05
18-307-00147,40.0,2022_05
18-816-00261,0.0,2022_05
18-306-00139,1201.0,2022_05
18-323-00222,7964.0,2022_05
18-326-00246,7766.0,2022_05
18-316-00186,10203.0,2022_05
18-760-00280,0.0,2022_05
