count_pixels_pw,permanent_water_area,object_id,timeperiod
410.0,328786.121388229,18-300-00101,2021
150.0,120449.273721596,18-300-00102,2021
71.0,56962.0170939987,18-300-00103,2021
290.0,232461.19320666,18-300-00104,2021
151.0,121382.877002203,18-300-00105,2021
,,18-300-00106,2021
112.0,90087.6718867585,18-300-00107,2021
774.0,621800.993211678,18-300-00108,2021
19813.0,15945093.4882788,18-301-00109,2021
5059.0,4068350.71119003,18-301-00110,2021
1924.0,1547675.64152208,18-301-00111,2021
15481.0,12469164.2381849,18-301-00112,2021
339.0,272502.911955351,18-301-00113,2021
6287.0,5052882.00315499,18-301-00114,2021
48431.0,38990443.5048923,18-302-00115,2021
20937.0,16858384.9859713,18-302-00116,2021
11709.0,9428123.16893031,18-302-00117,2021
,,18-302-00118,2021
342.0,275521.67119501,18-302-00119,2021
11509.0,9247167.30598579,18-303-00120,2021
38729.0,31139711.6362806,18-303-00121,2021
7783.0,6251704.61706191,18-303-00122,2021
,,18-303-00123,2021
2.0,1604.24497029696,18-799-00124,2021
18.0,14425.8569372194,18-799-00125,2021
22066.0,17719518.8960496,18-304-00126,2021
15090.0,12113015.9798543,18-304-00127,2021
484.0,389223.40311166,18-304-00128,2021
,,18-304-00129,2021
3930.0,3151270.62222483,18-305-00130,2021
,,18-305-00131,2021
127.0,101889.994059355,18-305-00132,2021
970.0,778505.737711936,18-305-00133,2021
,,18-305-00134,2021
352.0,283088.676126283,18-305-00135,2021
1227.0,987662.024354042,18-305-00136,2021
30849.0,24697996.0819527,18-306-00137,2021
6380.0,5102298.34601714,18-306-00138,2021
50039.0,40100885.1729058,18-306-00139,2021
23227.0,18591525.3573602,18-306-00140,2021
5912.0,4723819.47723099,18-307-00141,2021
5999.0,4789223.89534106,18-307-00142,2021
1177.0,938800.38956161,18-307-00143,2021
9248.0,7363027.68497677,18-307-00144,2021
8947.0,7136347.4585154,18-307-00145,2021
7786.0,6206206.3614441,18-307-00146,2021
568.0,452848.832029498,18-307-00147,2021
,,18-308-00148,2021
1588.0,1261956.63607928,18-308-00149,2021
11.0,8750.29543484869,18-308-00150,2021
12279.0,9762360.04345297,18-308-00151,2021
28978.0,22993985.4908688,18-308-00152,2021
3059.0,2434103.67059679,18-308-00153,2021
35033.0,27776058.651158,18-309-00154,2021
13865.0,11013162.1120577,18-309-00155,2021
9738.0,7742680.11168093,18-309-00156,2021
2401.0,1910389.61560563,18-309-00157,2021
56662.0,45126604.0594148,18-310-00158,2021
21878.0,17401359.5881193,18-310-00159,2021
47204.0,37519441.5598579,18-310-00160,2021
1193.0,949866.071102786,18-310-00161,2021
492.0,392170.896336053,18-310-00162,2021
66.0,52614.0536041952,18-310-00163,2021
2173.0,1732211.47962203,18-310-00164,2021
2183.0,1741680.66934196,18-311-00165,2021
8945.0,7147055.10152338,18-311-00166,2021
975.0,779890.456350381,18-311-00167,2021
351.0,280708.222138928,18-311-00168,2021
10.0,8000.95871888899,18-312-00169,2021
,,18-312-00170,2021
,,18-312-00171,2021
36811.0,29481049.2905919,18-313-00172,2021
33581.0,26881548.1141064,18-313-00173,2021
109.0,87296.5077298597,18-313-00174,2021
58.0,46564.9974000338,18-313-00175,2021
1.0,802.240947517204,18-313-00176,2021
113.0,90932.3565882855,18-313-00177,2021
,,18-314-00178,2021
,,18-314-00179,2021
12467.0,10078520.3648186,18-315-00180,2021
1.0,810.972241942544,18-315-00181,2021
,,18-315-00182,2021
,,18-315-00183,2021
5834.0,4738702.56147559,18-316-00184,2021
6431.0,5230517.70684756,18-316-00185,2021
19.0,15436.2752930251,18-316-00186,2021
1526.0,1243532.54648764,18-316-00187,2021
1989.0,1617423.39959593,18-316-00188,2021
214.0,174013.081051042,18-317-00189,2021
290.0,235862.584726419,18-317-00190,2021
7.0,5697.29597828226,18-317-00191,2021
2.0,1631.25309414845,18-317-00192,2021
10.0,8154.07735511365,18-317-00193,2021
844.0,686568.321786166,18-318-00194,2021
11.0,8955.75654961761,18-318-00195,2021
37.0,30148.9183011661,18-318-00196,2021
28.0,22857.5945333222,18-318-00197,2021
,,18-319-00198,2021
43452.0,34923416.7335307,18-319-00199,2021
1775.0,1425936.60244326,18-319-00200,2021
925.0,742489.686925969,18-319-00201,2021
1066.0,855442.101071618,18-319-00202,2021
47.0,37713.0436806409,18-320-00203,2021
,,18-320-00204,2021
1.0,800.557472784806,18-320-00205,2021
32.0,25671.2120603348,18-320-00206,2021
546.0,437564.007659419,18-320-00207,2021
2.0,1605.37727623967,18-321-00208,2021
,,18-321-00209,2021
2.0,1606.63867946181,18-321-00210,2021
22208.0,17854798.3824989,18-321-00211,2021
345.0,278111.715493494,18-321-00212,2021
9176.0,7384590.53549242,18-321-00213,2021
4351.0,3502159.98691272,18-321-00214,2021
403.0,324387.954433148,18-321-00215,2021
,,18-321-00216,2021
27.0,21705.4122073707,18-321-00217,2021
,,18-321-00218,2021
,,18-322-00219,2021
664.0,534390.23814687,18-322-00220,2021
1218.0,979418.389907096,18-322-00221,2021
2.0,1604.6886485557,18-323-00222,2021
,,18-323-00223,2021
29357.0,23599372.023258,18-323-00224,2021
,,18-323-00225,2021
1.0,802.71906470374,18-323-00226,2021
1.0,802.319569551566,18-323-00227,2021
2.0,1604.49533990801,18-323-00228,2021
,,18-324-00260,2021
,,18-323-00230,2021
2977.0,2384791.44186941,18-324-00231,2021
8.0,6415.64017681117,18-324-00232,2021
,,18-324-00233,2021
,,18-324-00234,2021
,,18-816-00235,2021
,,18-816-00236,2021
159.0,127509.684007978,18-325-00237,2021
55.0,44132.072940549,18-325-00238,2021
25699.0,20647222.7281361,18-325-00239,2021
,,18-326-00240,2021
2.0,1602.99818926195,18-326-00241,2021
,,18-326-00242,2021
,,18-326-00243,2021
39.0,31254.2155468555,18-326-00244,2021
,,18-326-00245,2021
4.0,3201.19131636794,18-326-00246,2021
20.0,16006.5810700549,18-326-00247,2021
44.0,35107.2560700513,18-755-00248,2021
31329.0,25072306.3253917,18-756-00249,2021
13970.0,11174742.3028621,18-756-00250,2021
37.0,29584.4648804849,18-756-00251,2021
1217.0,980301.878197396,18-757-00252,2021
304.0,244631.419953194,18-757-00253,2021
392.0,316010.213943177,18-757-00254,2021
3686.0,2972948.49861195,18-759-00255,2021
84035.0,67748908.7775672,18-758-00256,2021
8538.0,6899050.37855504,18-758-00257,2021
,,18-816-00258,2021
3.0,2403.9257056643,18-816-00259,2021
1.0,800.963663318783,18-816-00261,2021
,,18-324-00262,2021
,,18-324-00263,2021
6304.0,5056672.49933676,18-303-00264,2021
477.0,382516.455660323,18-799-00265,2021
34366.0,27635326.6742242,18-303-00266,2021
17086.0,13745216.3019019,18-322-00267,2021
3.0,2404.61623704222,18-326-00268,2021
29586.0,23754386.2189277,18-325-00269,2021
20352.0,16320214.0901813,18-325-00270,2021
4467.0,3592547.36990579,18-304-00271,2021
20614.0,16605469.1723737,18-321-00272,2021
1576.0,1269458.02836543,18-321-00273,2021
1250.0,1004099.08558633,18-301-00274,2021
3825.0,3061580.64237921,18-312-00276,2021
1972.0,1578013.82674447,18-312-00277,2021
81.0,64643.5126793947,18-755-00278,2021
141.0,112625.777768351,18-755-00279,2021
9876.0,7887167.27177012,18-760-00280,2021
60948.0,48684104.6782938,18-760-00281,2021
11.0,8839.61923630046,18-314-00275,2021
