,ndbi_mean,timeperiod,object_id
0,-0.0602248611661029,2021_05,18-300-00101
1,-0.0144973628443622,2021_05,18-300-00102
2,-0.0450586702256308,2021_05,18-300-00103
3,-0.116516517941798,2021_05,18-300-00104
4,-0.0015478929358335,2021_05,18-300-00105
5,-0.0113070524715562,2021_05,18-300-00106
6,-0.0813918764136778,2021_05,18-300-00107
7,-0.115431540172009,2021_05,18-300-00108
8,-0.04621925765698,2021_05,18-301-00109
9,-0.0682520426329408,2021_05,18-301-00110
10,-0.065175061785309,2021_05,18-301-00111
11,-0.0300295790466203,2021_05,18-301-00112
12,-0.0488827671000355,2021_05,18-301-00113
13,-0.0745620836561562,2021_05,18-301-00114
14,0.0009715102485531,2021_05,18-302-00115
15,-0.0093069650517871,2021_05,18-302-00116
16,0.0333746360022919,2021_05,18-302-00117
17,0.0396807728870333,2021_05,18-302-00118
18,0.0072205135571303,2021_05,18-302-00119
19,-0.0552144383115789,2021_05,18-303-00120
20,-0.0158526223327949,2021_05,18-303-00121
21,-0.101053090366699,2021_05,18-303-00122
22,-0.0808902865630492,2021_05,18-303-00123
23,-0.0060419829272395,2021_05,18-799-00124
24,-0.0089146300502445,2021_05,18-799-00125
25,-0.017562470382737,2021_05,18-304-00126
26,-0.102020644775156,2021_05,18-304-00127
27,-0.022123751742211,2021_05,18-304-00128
28,-0.0668775863045262,2021_05,18-304-00129
29,-0.0084743080054853,2021_05,18-305-00130
30,-0.0180747425530947,2021_05,18-305-00131
31,-0.142118053089489,2021_05,18-305-00132
32,-0.137870039518858,2021_05,18-305-00133
33,-0.0046592516894106,2021_05,18-305-00134
34,-0.0103460355081987,2021_05,18-305-00135
35,0.0096451951607988,2021_05,18-305-00136
36,-0.0314940882106285,2021_05,18-306-00137
37,-0.0319891213933456,2021_05,18-306-00138
38,0.0039910318607749,2021_05,18-306-00139
39,0.016376610227441,2021_05,18-306-00140
40,-0.031610250960586,2021_05,18-307-00141
41,-0.053659269331066,2021_05,18-307-00142
42,-0.0762906466686073,2021_05,18-307-00143
43,-0.0445176818227485,2021_05,18-307-00144
44,-0.0596898490703089,2021_05,18-307-00145
45,-0.0467117327844311,2021_05,18-307-00146
46,-0.0472634846022783,2021_05,18-307-00147
47,-0.0384488701820373,2021_05,18-308-00148
48,-0.115341577774439,2021_05,18-308-00149
49,-0.0190367766541873,2021_05,18-308-00150
50,-0.0228936207373878,2021_05,18-308-00151
51,-0.0778068804747068,2021_05,18-308-00152
52,-0.0324462406632031,2021_05,18-308-00153
53,-0.0388683683160283,2021_05,18-309-00154
54,-0.0892130833698711,2021_05,18-309-00155
55,-0.0834109715458537,2021_05,18-309-00156
56,-0.0792544529876239,2021_05,18-309-00157
57,-0.0368934840388161,2021_05,18-310-00158
58,-0.0300884542247672,2021_05,18-310-00159
59,-0.0459919448144227,2021_05,18-310-00160
60,-0.0066920093458671,2021_05,18-310-00161
61,0.0257466448562684,2021_05,18-310-00162
62,0.0217791760996342,2021_05,18-310-00163
63,-0.0355372647292741,2021_05,18-310-00164
64,0.0118985277071496,2021_05,18-311-00165
65,0.0280089693880805,2021_05,18-311-00166
66,0.0415494831911206,2021_05,18-311-00167
67,0.0217426739889408,2021_05,18-311-00168
68,0.0173396481506309,2021_05,18-312-00169
69,0.0685908074015288,2021_05,18-312-00170
70,-0.0402141732338795,2021_05,18-312-00171
71,-0.0082712654358589,2021_05,18-313-00172
72,0.0215683252228406,2021_05,18-313-00173
73,0.0534111746868004,2021_05,18-313-00174
74,0.0784125241925117,2021_05,18-313-00175
75,0.0429546861441384,2021_05,18-313-00176
76,0.0739930904111382,2021_05,18-313-00177
77,-0.0216467349726121,2021_05,18-314-00178
78,-0.0685206672917371,2021_05,18-314-00179
79,-0.0372682416043205,2021_05,18-315-00180
80,-0.1453468418394,2021_05,18-315-00181
81,-0.123162896238541,2021_05,18-315-00182
82,-0.0422069279917263,2021_05,18-315-00183
83,-0.129901982403344,2021_05,18-316-00184
84,-0.0518206545504164,2021_05,18-316-00185
85,-0.0999510116413448,2021_05,18-316-00186
86,-0.0816857812765235,2021_05,18-316-00187
87,-0.0648383568546027,2021_05,18-316-00188
88,-0.064677483746614,2021_05,18-317-00189
89,-0.0903579551968684,2021_05,18-317-00190
90,-0.0781032167206304,2021_05,18-317-00191
91,-0.0988622664280373,2021_05,18-317-00192
92,-0.0728437180487101,2021_05,18-317-00193
93,-0.0268105189694356,2021_05,18-318-00194
94,-0.0351141905859923,2021_05,18-318-00195
95,-0.0388774712348861,2021_05,18-318-00196
96,-0.0544790231461003,2021_05,18-318-00197
97,-0.0441950988769531,2021_05,18-319-00198
98,-0.0456810937775605,2021_05,18-319-00199
99,-0.053459634136323,2021_05,18-319-00200
100,-0.0287585317971122,2021_05,18-319-00201
101,-0.0568660183956748,2021_05,18-319-00202
102,-0.0533852216932508,2021_05,18-320-00203
103,-0.0434219152165836,2021_05,18-320-00204
104,-0.107957402245222,2021_05,18-320-00205
105,-0.0604809095099604,2021_05,18-320-00206
106,-0.100594098331364,2021_05,18-320-00207
107,-0.0414322247871985,2021_05,18-321-00208
108,-0.0748066107432047,2021_05,18-321-00209
109,-0.0394593273552235,2021_05,18-321-00210
110,-0.0603944603172508,2021_05,18-321-00211
111,-0.0225286434928164,2021_05,18-321-00212
112,-0.0493590332881375,2021_05,18-321-00213
113,-0.090022269327929,2021_05,18-321-00214
114,-0.0764215812087059,2021_05,18-321-00215
115,-0.0098837106761012,2021_05,18-321-00216
116,-0.0187009749345211,2021_05,18-321-00217
117,-0.02801987579013,2021_05,18-321-00218
118,0.0233564555974296,2021_05,18-322-00219
119,-0.0299627832285966,2021_05,18-322-00220
120,-0.0797126923631501,2021_05,18-322-00221
121,-0.0257427738721823,2021_05,18-323-00222
122,-0.0227609645837786,2021_05,18-323-00223
123,-0.0279634285519827,2021_05,18-323-00224
124,-0.0707857342450781,2021_05,18-323-00225
125,-0.0423611540499721,2021_05,18-323-00226
126,0.0266275710155448,2021_05,18-323-00227
127,-0.0019823850747728,2021_05,18-323-00228
128,-0.0141360091962628,2021_05,18-324-00260
129,-0.004434305446836,2021_05,18-323-00230
130,-0.111633108614374,2021_05,18-324-00231
131,-0.0111749748483088,2021_05,18-324-00232
132,-0.0607387313624583,2021_05,18-324-00233
133,-0.0313081963117732,2021_05,18-324-00234
134,-0.0564830416724795,2021_05,18-816-00235
135,-0.0465907156467437,2021_05,18-816-00236
136,0.013127404263145,2021_05,18-325-00237
137,-0.0085164520157641,2021_05,18-325-00238
138,-0.0455096774307707,2021_05,18-325-00239
139,-0.0298401069127003,2021_05,18-326-00240
140,-0.0268989227887193,2021_05,18-326-00241
141,0.0642894373999701,2021_05,18-326-00242
142,-0.0882327216012137,2021_05,18-326-00243
143,-0.00933176067704,2021_05,18-326-00244
144,-0.0343568966645513,2021_05,18-326-00245
145,-0.0165071683195679,2021_05,18-326-00246
146,-0.0098728677727777,2021_05,18-326-00247
147,0.0469314796087727,2021_05,18-755-00248
148,-0.0398081295679098,2021_05,18-756-00249
149,-0.0294551368437713,2021_05,18-756-00250
150,-0.0495015444219165,2021_05,18-756-00251
151,0.0878717454813294,2021_05,18-757-00252
152,0.0362556429317227,2021_05,18-757-00253
153,0.112633628524816,2021_05,18-757-00254
154,-0.0230305662957912,2021_05,18-759-00255
155,0.0306119458733355,2021_05,18-758-00256
156,-0.0543786626599853,2021_05,18-758-00257
157,0.0004123797783484,2021_05,18-816-00258
158,-0.0535068789477241,2021_05,18-816-00259
159,-0.0117879891721838,2021_05,18-816-00261
160,-0.0404881656226069,2021_05,18-324-00262
161,-0.0459160530295678,2021_05,18-324-00263
162,-0.0427297546370253,2021_05,18-303-00264
163,-0.066576868054817,2021_05,18-799-00265
164,-0.0141547918319702,2021_05,18-303-00266
165,-0.0479161634881633,2021_05,18-322-00267
166,0.0120136876117325,2021_05,18-326-00268
167,0.0128101496620783,2021_05,18-325-00269
168,-0.0672620634536605,2021_05,18-325-00270
169,-0.104367232144462,2021_05,18-304-00271
170,0.0013421756929142,2021_05,18-321-00272
171,-0.0240867095615991,2021_05,18-321-00273
172,-0.0200722678398059,2021_05,18-301-00274
173,0.0164518273090297,2021_05,18-312-00276
174,0.0096812843257545,2021_05,18-312-00277
175,0.0016717798001057,2021_05,18-755-00278
176,0.0174449746082471,2021_05,18-755-00279
177,-0.0241449412303307,2021_05,18-760-00280
178,-0.0034926281515727,2021_05,18-760-00281
179,-0.0372724077016585,2021_05,18-314-00275
180,-0.0074315041291211,2023_03,18-300-00101
181,0.0122392485787558,2023_03,18-300-00102
182,0.0382719684315129,2023_03,18-300-00103
183,-0.0239367105378474,2023_03,18-300-00104
184,0.0185929952511493,2023_03,18-300-00105
185,-0.0049576024947094,2023_03,18-300-00106
186,-0.0365850817661388,2023_03,18-300-00107
187,-0.0582354130700123,2023_03,18-300-00108
188,0.027675387733861,2023_03,18-301-00109
189,-0.0336017299760208,2023_03,18-301-00110
190,-0.0052477582722435,2023_03,18-301-00111
191,0.0226014336554453,2023_03,18-301-00112
192,0.0021709107872289,2023_03,18-301-00113
193,-0.0208519141197477,2023_03,18-301-00114
194,0.0215215734438676,2023_03,18-302-00115
195,0.0207305037354121,2023_03,18-302-00116
196,0.0526536110200013,2023_03,18-302-00117
197,0.0721841096809951,2023_03,18-302-00118
198,0.0232451889812283,2023_03,18-302-00119
199,-0.0829157990401464,2023_03,18-303-00120
200,-0.0312835410635218,2023_03,18-303-00121
201,-0.0635371879519685,2023_03,18-303-00122
202,-0.0650332192622268,2023_03,18-303-00123
203,0.0058666085176926,2023_03,18-799-00124
204,0.0272477510987984,2023_03,18-799-00125
205,-0.0417047108277515,2023_03,18-304-00126
206,-0.094820269933695,2023_03,18-304-00127
207,-0.029335803072125,2023_03,18-304-00128
208,-0.0362318254986904,2023_03,18-304-00129
209,0.0102832629288994,2023_03,18-305-00130
210,0.0250135713757443,2023_03,18-305-00131
211,-0.0696283601634956,2023_03,18-305-00132
212,-0.126957624782254,2023_03,18-305-00133
213,0.0344526988243774,2023_03,18-305-00134
214,0.0087892646570495,2023_03,18-305-00135
215,0.0198620078958686,2023_03,18-305-00136
216,-0.005605440124258,2023_03,18-306-00137
217,-0.0140375362546385,2023_03,18-306-00138
218,0.0279843451890923,2023_03,18-306-00139
219,0.0451240488755877,2023_03,18-306-00140
220,0.0548414558124361,2023_03,18-307-00141
221,0.0318164081641104,2023_03,18-307-00142
222,-0.0017598602484599,2023_03,18-307-00143
223,-0.0032188060953534,2023_03,18-307-00144
224,0.0081891145948417,2023_03,18-307-00145
225,-0.0146968225276138,2023_03,18-307-00146
226,-0.0633872210967661,2023_03,18-307-00147
227,-0.0458690971136093,2023_03,18-308-00148
228,-0.158246293027177,2023_03,18-308-00149
229,0.0199712678236965,2023_03,18-308-00150
230,0.0242833787558538,2023_03,18-308-00151
231,0.0180742723372261,2023_03,18-308-00152
232,0.004753828740246,2023_03,18-308-00153
233,0.0307049386002755,2023_03,18-309-00154
234,-0.0080224815200429,2023_03,18-309-00155
235,-0.0380893018510606,2023_03,18-309-00156
236,-0.0586109125969406,2023_03,18-309-00157
237,0.0439058813024104,2023_03,18-310-00158
238,0.0847493375043983,2023_03,18-310-00159
239,0.0675016847322665,2023_03,18-310-00160
240,0.0597014778007855,2023_03,18-310-00161
241,0.083509390572361,2023_03,18-310-00162
242,0.0899601759414327,2023_03,18-310-00163
243,-0.0075627269849547,2023_03,18-310-00164
244,0.0652386286015616,2023_03,18-311-00165
245,0.0579605331978107,2023_03,18-311-00166
246,0.0718721363827062,2023_03,18-311-00167
247,0.0730143053399478,2023_03,18-311-00168
248,0.0569812964308005,2023_03,18-312-00169
249,0.0986747837991563,2023_03,18-312-00170
250,-0.0389411413883789,2023_03,18-312-00171
251,0.0255765462452899,2023_03,18-313-00172
252,0.0927052158306404,2023_03,18-313-00173
253,0.0795333281593066,2023_03,18-313-00174
254,0.0816064318526691,2023_03,18-313-00175
255,0.0605151705083599,2023_03,18-313-00176
256,0.0873956454162787,2023_03,18-313-00177
257,-0.0360162198080867,2023_03,18-314-00178
258,-0.127466379426443,2023_03,18-314-00179
259,-0.0695643454532061,2023_03,18-315-00180
260,-0.202001494052569,2023_03,18-315-00181
261,-0.183947326714614,2023_03,18-315-00182
262,-0.102356118133191,2023_03,18-315-00183
263,-0.12153349045831,2023_03,18-316-00184
264,-0.031508468184438,2023_03,18-316-00185
265,-0.116178512814039,2023_03,18-316-00186
266,-0.117004767539222,2023_03,18-316-00187
267,-0.0690676022647471,2023_03,18-316-00188
268,0.0028601522424559,2023_03,18-317-00189
269,-0.0242593802030807,2023_03,18-317-00190
270,-0.0070532795293569,2023_03,18-317-00191
271,-0.0467471192640322,2023_03,18-317-00192
272,-0.0313449482589483,2023_03,18-317-00193
273,0.0145054870296541,2023_03,18-318-00194
274,0.0047016120334082,2023_03,18-318-00195
275,-0.0109077023990687,2023_03,18-318-00196
276,-0.0900492418720365,2023_03,18-318-00197
277,-0.0122983189656659,2023_03,18-319-00198
278,-0.022512562973947,2023_03,18-319-00199
279,-0.0599467792244673,2023_03,18-319-00200
280,0.0199763572928315,2023_03,18-319-00201
281,-0.0517166067378312,2023_03,18-319-00202
282,0.0168158596595831,2023_03,18-320-00203
283,-0.0070623425381141,2023_03,18-320-00204
284,-0.0141182369294072,2023_03,18-320-00205
285,0.0074934707466981,2023_03,18-320-00206
286,-0.0485671511075241,2023_03,18-320-00207
287,-0.023815486194064,2023_03,18-321-00208
288,-0.0445467617762847,2023_03,18-321-00209
289,-0.0277043049857303,2023_03,18-321-00210
290,-0.0265912849752241,2023_03,18-321-00211
291,-0.0291703172361884,2023_03,18-321-00212
292,-0.0041859208745793,2023_03,18-321-00213
293,-0.0452804231073751,2023_03,18-321-00214
294,-0.0507079861952609,2023_03,18-321-00215
295,-0.0162861903785413,2023_03,18-321-00216
296,-0.0009729904709378,2023_03,18-321-00217
297,-0.0588830091553944,2023_03,18-321-00218
298,0.0151768311256193,2023_03,18-322-00219
299,-0.0329772312137473,2023_03,18-322-00220
300,-0.070285622947645,2023_03,18-322-00221
301,-0.0015698810348241,2023_03,18-323-00222
302,-0.0269369797916104,2023_03,18-323-00223
303,-0.036626342699768,2023_03,18-323-00224
304,-0.0588813564641688,2023_03,18-323-00225
305,-0.026512466517022,2023_03,18-323-00226
306,0.010165761985988,2023_03,18-323-00227
307,0.0149663473515941,2023_03,18-323-00228
308,-0.0029376726122957,2023_03,18-324-00260
309,0.0233428443486071,2023_03,18-323-00230
310,-0.0572771830386189,2023_03,18-324-00231
311,-0.0142387884299713,2023_03,18-324-00232
312,-0.0146157103793977,2023_03,18-324-00233
313,-0.0567968877822316,2023_03,18-324-00234
314,0.0027831020809355,2023_03,18-816-00235
315,-0.0661271661520004,2023_03,18-816-00236
316,-0.0157962096364874,2023_03,18-325-00237
317,-0.0184229293731756,2023_03,18-325-00238
318,-0.0212883277960016,2023_03,18-325-00239
319,0.0264025325723735,2023_03,18-326-00240
320,-0.0010108798285359,2023_03,18-326-00241
321,0.015614069170422,2023_03,18-326-00242
322,0.0003304055758884,2023_03,18-326-00243
323,0.0170610981275258,2023_03,18-326-00244
324,0.00335181511773,2023_03,18-326-00245
325,0.0201997095589806,2023_03,18-326-00246
326,0.0342044990055786,2023_03,18-326-00247
327,0.102451784177301,2023_03,18-755-00248
328,0.0168789425235857,2023_03,18-756-00249
329,0.0425376817671247,2023_03,18-756-00250
330,0.0315712888894733,2023_03,18-756-00251
331,0.0863477193407779,2023_03,18-757-00252
332,0.0213465999549543,2023_03,18-757-00253
333,0.0668058140379528,2023_03,18-757-00254
334,-0.0613852198260336,2023_03,18-759-00255
335,0.0410088882711437,2023_03,18-758-00256
336,0.0025489850135639,2023_03,18-758-00257
337,-0.0297965651292067,2023_03,18-816-00258
338,-0.0749860988142262,2023_03,18-816-00259
339,0.0093953731515597,2023_03,18-816-00261
340,-0.0506462173332578,2023_03,18-324-00262
341,-0.005651361058711,2023_03,18-324-00263
342,-0.0340365252448517,2023_03,18-303-00264
343,-0.0338177021232855,2023_03,18-799-00265
344,0.002699139164286,2023_03,18-303-00266
345,-0.0260631694867917,2023_03,18-322-00267
346,-0.0065365407582397,2023_03,18-326-00268
347,-0.0174708018138783,2023_03,18-325-00269
348,-0.0227271296716547,2023_03,18-325-00270
349,-0.0857288204356376,2023_03,18-304-00271
350,0.0266212528587406,2023_03,18-321-00272
351,-0.0346007872719415,2023_03,18-321-00273
352,-0.02328881299878,2023_03,18-301-00274
