,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
127,2019_10,27.407002688172046,27.06,27.89,18-301-00111
128,2019_11,26.857362637362638,26.73,27.06,18-301-00111
129,2019_12,26.629247311827957,26.56,26.72,18-301-00111
130,2020_01,26.50924731182796,26.45,26.56,18-301-00111
131,2020_02,26.379655172413795,26.32,26.45,18-301-00111
132,2020_03,26.219253731343283,26.04,26.32,18-301-00111
133,2020_04,26.505454545454544,26.4,26.6,18-301-00111
134,2020_05,27.11064602960969,26.29,28.59,18-301-00111
135,2020_06,28.80080555555556,27.92,30.07,18-301-00111
136,2020_07,29.820873655913978,29.03,30.5,18-301-00111
137,2020_08,29.202701612903226,28.48,30.2,18-301-00111
138,2020_09,28.952375,28.36,29.86,18-301-00111
139,2020_10,27.809354838709677,27.39,28.7,18-301-00111
140,2020_11,27.1325,26.37,27.39,18-301-00111
141,2020_12,26.72225806451613,26.63,27.04,18-301-00111
142,2021_01,26.579677419354837,26.54,26.63,18-301-00111
143,2021_02,26.50929411764706,26.49,26.54,18-301-00111
144,2021_03,26.24279569892473,26.13,26.48,18-301-00111
145,2021_04,26.200222222222223,26.14,26.23,18-301-00111
146,2021_05,26.540527306967984,26.18,27.16,18-301-00111
147,2021_06,27.5314799154334,26.56,28.88,18-301-00111
148,2021_07,28.96733870967742,27.91,29.36,18-301-00111
149,2021_08,29.255023255813956,28.6,29.91,18-301-00111
150,2021_09,28.626458333333332,28.11,29.56,18-301-00111
151,2021_10,28.021532258064518,27.67,29.81,18-301-00111
152,2021_11,27.47978260869565,27.29,27.69,18-301-00111
153,2021_12,27.064,26.95,27.29,18-301-00111
154,2022_01,26.84516129032258,26.78,26.95,18-301-00111
155,2022_02,26.70916666666667,26.61,26.78,18-301-00111
156,2022_03,26.593010752688173,26.54,26.77,18-301-00111
157,2022_04,26.97722222222222,26.63,27.12,18-301-00111
158,2022_05,27.29199192462988,26.9,27.89,18-301-00111
159,2022_06,28.440278940027895,27.18,30.0,18-301-00111
160,2022_07,28.481787634408605,27.8,29.36,18-301-00111
161,2022_08,28.704650537634407,27.95,29.9,18-301-00111
162,2022_09,28.801222222222222,28.37,29.3,18-301-00111
163,2022_10,28.20947580645161,27.64,29.1,18-301-00111
164,2022_11,27.28975903614458,27.0,27.64,18-301-00111
165,2022_12,26.941720430107527,26.8,28.85,18-301-00111
166,2023_01,26.60588888888889,16.69,26.79,18-301-00111
167,2023_02,26.59190476190476,26.55,26.65,18-301-00111
168,2023_03,26.552747252747256,26.5,26.62,18-301-00111
169,2023_04,26.735333333333337,26.62,26.87,18-301-00111
170,2023_05,27.13965006729475,26.86,27.65,18-301-00111
171,2023_06,28.218846715328468,27.29,29.83,18-301-00111
172,2023_07,29.080860215053765,28.51,30.15,18-301-00111
173,2023_08,29.366827956989244,28.73,30.0,18-301-00111
174,2023_09,28.335861027190333,27.78,29.24,18-301-00111
175,2016_01,23.61912087912088,23.36,26.66,18-301-00112
176,2016_02,23.32183908045977,23.22,26.26,18-301-00112
177,2016_03,23.700860215053762,23.34,24.04,18-301-00112
178,2016_04,25.234444444444442,23.17,26.88,18-301-00112
179,2016_05,26.504952893674293,25.74,27.56,18-301-00112
180,2016_06,27.320152777777775,26.27,28.89,18-301-00112
181,2016_07,28.991048387096775,28.27,30.0,18-301-00112
182,2016_08,27.736666666666665,26.65,29.55,18-301-00112
183,2016_09,27.643083333333333,26.64,28.33,18-301-00112
184,2016_10,27.176975806451612,25.91,28.25,18-301-00112
185,2016_11,25.20677777777778,24.67,25.88,18-301-00112
186,2016_12,24.27709677419355,24.02,24.66,18-301-00112
187,2017_01,23.785913978494627,23.52,24.01,18-301-00112
188,2017_02,23.410714285714285,23.07,23.52,18-301-00112
189,2017_03,23.765744680851064,23.01,24.08,18-301-00112
190,2017_04,24.948222222222224,23.94,26.27,18-301-00112
191,2017_05,26.105376344086025,25.68,26.64,18-301-00112
192,2017_06,27.461236111111113,26.43,28.1,18-301-00112
193,2017_07,28.569596774193545,27.8,29.52,18-301-00112
194,2017_08,28.502379032258066,27.71,29.87,18-301-00112
195,2017_09,27.80655555555556,27.25,28.65,18-301-00112
196,2017_10,27.065215053763442,26.57,27.76,18-301-00112
197,2017_11,25.40733333333333,24.79,26.51,18-301-00112
198,2017_12,24.406021505376348,24.09,24.78,18-301-00112
199,2018_01,23.84978494623656,23.66,24.08,18-301-00112
200,2018_02,23.602261904761903,23.53,23.66,18-301-00112
201,2018_03,23.810722222222225,23.55,24.1,18-301-00112
202,2018_04,24.363954802259887,23.9,25.02,18-301-00112
203,2018_05,25.198667563930016,24.64,26.65,18-301-00112
204,2018_06,26.700805555555558,25.82,27.59,18-301-00112
205,2018_07,28.02731182795699,27.28,28.62,18-301-00112
206,2018_08,28.07475806451613,27.63,28.6,18-301-00112
207,2018_09,28.138069444444444,27.48,28.93,18-301-00112
208,2018_10,26.341424731182798,25.39,27.57,18-301-00112
209,2018_11,24.998791208791207,24.63,25.39,18-301-00112
210,2018_12,24.292473118279567,24.09,24.61,18-301-00112
211,2019_01,23.866559139784947,23.69,24.08,18-301-00112
212,2019_02,23.61219512195122,23.57,23.68,18-301-00112
213,2019_03,23.90433734939759,23.66,24.14,18-301-00112
214,2019_04,24.562399999999997,24.14,24.99,18-301-00112
215,2019_05,24.865,24.84,24.9,18-301-00112
216,2019_06,27.204053452115815,26.48,28.13,18-301-00112
217,2019_07,28.46770945945946,25.0,30.37,18-301-00112
218,2019_08,27.638662634408604,26.6,29.98,18-301-00112
219,2019_09,27.553013888888888,26.53,30.22,18-301-00112
220,2019_10,26.66282930107527,25.8,27.96,18-301-00112
221,2019_11,25.535777777777774,24.83,26.09,18-301-00112
222,2019_12,25.098540540540537,24.28,25.87,18-301-00112
223,2020_01,24.82172043010753,24.06,25.52,18-301-00112
224,2020_02,24.687971014492753,23.85,25.42,18-301-00112
225,2020_03,24.6588,23.81,27.93,18-301-00112
226,2020_04,24.609166666666667,23.56,25.3,18-301-00112
227,2020_05,25.539675675675678,23.71,28.2,18-301-00112
228,2020_06,27.69937194696441,26.37,29.75,18-301-00112
229,2020_07,29.034278002699057,27.69,30.19,18-301-00112
230,2020_08,28.280732700135687,27.43,29.32,18-301-00112
231,2020_09,27.944089162182937,27.4,28.99,18-301-00112
232,2020_10,27.085617469879516,26.1,29.03,18-301-00112
233,2020_11,25.436304347826084,24.45,26.41,18-301-00112
234,2020_12,24.547292817679562,13.99,25.36,18-301-00112
235,2021_01,23.87223404255319,0.0,24.98,18-301-00112
236,2021_02,23.9509756097561,23.09,27.7,18-301-00112
237,2021_03,23.902139037433155,23.1,25.5,18-301-00112
238,2021_04,24.219416666666667,23.41,26.64,18-301-00112
239,2021_05,24.731965006729475,23.83,26.66,18-301-00112
240,2021_06,26.83462121212121,25.42,27.62,18-301-00112
241,2021_07,27.77084263959391,27.04,28.38,18-301-00112
242,2021_08,27.902649999999998,26.95,29.41,18-301-00112
243,2021_09,27.64596527777778,26.45,29.52,18-301-00112
244,2021_10,26.2861626344086,25.53,27.91,18-301-00112
245,2021_11,25.171929824561403,24.28,26.09,18-301-00112
246,2021_12,24.43422222222222,23.56,25.35,18-301-00112
247,2022_01,23.99988304093567,23.28,26.04,18-301-00112
248,2022_02,23.878397435897437,23.12,24.8,18-301-00112
249,2022_03,23.976277777777774,23.03,25.1,18-301-00112
250,2022_04,25.488967741935483,24.05,26.97,18-301-00112
251,2022_05,26.267449879711307,25.0,28.29,18-301-00112
252,2022_06,27.66731384829506,25.56,29.6,18-301-00112
253,2022_07,27.21915322580645,26.4,28.95,18-301-00112
254,2022_08,26.926216397849462,26.09,28.15,18-301-00112
255,2022_09,27.178868055555554,26.33,28.24,18-301-00112
256,2022_10,26.916451612903227,26.03,28.39,18-301-00112
257,2022_11,25.28289617486339,0.0,26.89,18-301-00112
258,2022_12,24.4927807486631,0.0,25.4,18-301-00112
259,2023_01,24.259005847953215,23.32,25.02,18-301-00112
260,2023_02,23.953035714285715,23.17,24.76,18-301-00112
261,2023_03,24.015027027027024,23.17,25.1,18-301-00112
262,2023_04,24.47026315789474,23.74,25.28,18-301-00112
263,2023_05,25.134846567967696,24.25,25.9,18-301-00112
264,2023_06,26.591714082503554,24.87,28.71,18-301-00112
265,2023_07,27.983447580645162,27.02,29.06,18-301-00112
266,2023_08,28.218400537634412,27.41,29.46,18-301-00112
267,2023_09,27.111397280966766,26.2,29.48,18-301-00112
268,2016_01,32.22956043956044,32.2,32.26,18-301-00114
269,2016_02,32.150689655172414,32.11,32.19,18-301-00114
270,2016_03,32.05752688172043,31.99,32.11,18-301-00114
271,2016_04,32.086444444444446,32.0,32.36,18-301-00114
272,2016_05,32.181897711978465,31.97,33.0,18-301-00114
273,2016_06,32.77338888888889,31.84,35.19,18-301-00114
274,2016_07,33.30029569892473,32.49,34.57,18-301-00114
275,2016_08,32.6307123655914,32.34,33.12,18-301-00114
276,2016_09,32.90402777777778,32.52,34.3,18-301-00114
277,2016_10,32.49108870967742,32.28,33.63,18-301-00114
278,2016_11,32.217777777777776,32.09,32.38,18-301-00114
279,2016_12,32.09860215053764,31.1,32.15,18-301-00114
280,2017_01,32.05505376344086,31.07,32.13,18-301-00114
281,2017_02,32.111785714285716,31.98,32.98,18-301-00114
282,2017_03,31.981170212765957,31.82,32.97,18-301-00114
283,2017_04,32.17044444444445,31.87,32.8,18-301-00114
284,2017_05,32.30302419354839,31.91,32.82,18-301-00114
285,2017_06,32.49666666666666,31.9,33.76,18-301-00114
286,2017_07,32.97399193548387,32.46,34.26,18-301-00114
287,2017_08,33.34719086021506,32.49,35.58,18-301-00114
288,2017_09,33.20154166666667,32.73,34.75,18-301-00114
289,2017_10,32.739637096774196,32.41,34.48,18-301-00114
290,2017_11,32.37388888888889,32.26,33.31,18-301-00114
291,2017_12,32.13731182795699,31.15,32.26,18-301-00114
292,2018_01,32.078709677419354,31.09,32.77,18-301-00114
293,2018_02,31.961190476190477,31.91,32.03,18-301-00114
294,2018_03,31.92561111111111,31.83,32.02,18-301-00114
295,2018_04,31.990282485875706,31.83,32.12,18-301-00114
296,2018_05,32.232166890982505,31.97,32.77,18-301-00114
297,2018_06,32.49872222222223,31.82,33.8,18-301-00114
298,2018_07,32.92063172043011,32.39,35.15,18-301-00114
299,2018_08,32.56028225806451,32.21,33.47,18-301-00114
300,2018_09,33.008208333333336,32.27,34.59,18-301-00114
301,2018_10,32.39603494623656,32.15,33.46,18-301-00114
302,2018_11,32.17362637362638,32.15,32.22,18-301-00114
303,2018_12,32.11731182795699,32.04,32.18,18-301-00114
304,2019_01,31.87247311827957,22.02,32.94,18-301-00114
305,2019_02,31.855862068965518,31.81,31.9,18-301-00114
306,2019_03,31.831650485436892,31.76,31.92,18-301-00114
307,2019_04,31.802692307692308,31.75,31.87,18-301-00114
308,2019_05,32.04875,31.84,32.22,18-301-00114
309,2019_06,33.505,32.24,34.54,18-301-00114
310,2019_07,33.501424731182794,31.77,35.45,18-301-00114
311,2019_08,32.71989247311828,32.33,33.99,18-301-00114
312,2019_09,32.92022222222222,32.39,34.62,18-301-00114
313,2019_10,32.366290322580646,32.1,33.08,18-301-00114
314,2019_11,32.132183908045974,32.1,32.18,18-301-00114
315,2019_12,31.972111111111115,31.89,32.1,18-301-00114
316,2020_01,31.84263736263736,31.8,31.89,18-301-00114
317,2020_02,31.79133333333333,31.78,31.8,18-301-00114
318,2020_03,31.77,31.77,31.77,18-301-00114
319,2020_04,31.81222222222222,31.79,31.83,18-301-00114
320,2020_05,31.9964333781965,31.74,33.43,18-301-00114
321,2020_06,32.78977777777778,32.07,35.5,18-301-00114
322,2020_07,33.88415322580645,32.77,35.57,18-301-00114
323,2020_08,32.476478494623656,31.2,35.52,18-301-00114
324,2020_09,33.475680555555556,32.59,35.14,18-301-00114
325,2020_10,32.369946236559144,31.97,33.42,18-301-00114
326,2020_11,31.807934782608694,25.47,31.97,18-301-00114
327,2020_12,31.75438202247191,31.08,31.8,18-301-00114
328,2021_01,31.051263157894734,0.0,31.74,18-301-00114
329,2021_02,31.686913580246912,31.66,31.73,18-301-00114
330,2021_03,31.637659574468085,31.62,31.66,18-301-00114
331,2021_04,31.608999999999998,31.6,31.62,18-301-00114
332,2021_05,31.690215343203228,31.62,31.73,18-301-00114
333,2021_06,31.868361111111113,31.71,32.74,18-301-00114
334,2021_07,32.29681451612903,31.72,33.55,18-301-00114
335,2021_08,33.068709677419356,32.43,35.1,18-301-00114
336,2021_09,32.60161111111111,32.13,33.85,18-301-00114
337,2021_10,32.305524193548386,32.11,33.08,18-301-00114
338,2021_11,32.096593406593406,32.06,32.14,18-301-00114
339,2021_12,31.992473118279573,31.9,32.05,18-301-00114
340,2022_01,31.82806451612903,31.79,31.89,18-301-00114
341,2022_02,31.75440476190476,31.37,31.79,18-301-00114
342,2022_03,31.706881720430104,31.69,31.72,18-301-00114
343,2022_04,31.441309523809526,0.0,31.88,18-301-00114
344,2022_05,32.454861111111114,31.78,33.68,18-301-00114
345,2022_06,33.37303333333333,31.99,35.5,18-301-00114
346,2022_07,32.68463087248322,3.47,35.57,18-301-00114
347,2022_08,32.685994623655915,32.21,34.68,18-301-00114
348,2022_09,32.59334722222222,32.19,33.69,18-301-00114
349,2022_10,32.30782258064516,32.05,32.97,18-301-00114
350,2022_11,32.16318681318681,32.09,32.2,18-301-00114
351,2022_12,31.99096774193548,31.91,32.09,18-301-00114
352,2023_01,31.87395061728395,31.82,31.91,18-301-00114
353,2023_02,31.791666666666668,31.77,31.82,18-301-00114
354,2023_03,31.741702127659572,31.69,31.8,18-301-00114
355,2023_04,31.72662790697675,31.59,31.9,18-301-00114
356,2023_05,31.71529569892473,31.6,31.89,18-301-00114
357,2023_06,32.63281944444444,31.56,35.37,18-301-00114
358,2023_07,32.81520161290322,32.29,34.27,18-301-00114
359,2023_08,32.979838709677416,32.17,34.38,18-301-00114
360,2023_09,32.60134238310709,32.14,34.24,18-301-00114
361,2016_04,33.42,32.96,33.73,18-302-00116
362,2016_05,33.03063172043011,32.03,34.44,18-302-00116
363,2016_06,33.98023611111111,32.6,35.78,18-302-00116
364,2016_07,35.94916666666667,35.1,37.0,18-302-00116
365,2016_08,34.47731770833333,33.09,36.34,18-302-00116
366,2016_09,34.583277777777774,33.09,35.45,18-302-00116
367,2016_10,33.67681451612903,31.78,35.39,18-302-00116
368,2016_11,31.78,31.78,31.78,18-302-00116
369,2017_01,29.204301075268816,29.0,29.46,18-302-00116
370,2017_02,28.864404761904762,28.78,29.0,18-302-00116
371,2017_03,29.153279569892476,0.06,30.07,18-302-00116
372,2017_04,30.81153846153846,29.14,32.79,18-302-00116
373,2017_05,32.593612440191386,31.24,33.54,18-302-00116
374,2017_06,34.53681944444444,33.21,35.24,18-302-00116
375,2017_07,35.60799731182796,34.65,36.7,18-302-00116
376,2017_08,35.18309937456567,34.21,37.02,18-302-00116
377,2017_09,34.53080344332855,33.64,35.67,18-302-00116
378,2017_10,33.60993951612903,32.5,34.86,18-302-00116
379,2017_11,31.384696132596687,30.7,32.89,18-302-00116
380,2017_12,30.320967741935483,29.97,31.22,18-302-00116
381,2018_01,29.73978494623656,29.55,29.96,18-302-00116
382,2018_02,29.532261904761906,29.44,29.65,18-302-00116
383,2018_03,29.889166666666668,29.5,30.3,18-302-00116
384,2018_04,30.593612903225807,30.09,31.46,18-302-00116
385,2018_05,31.31564255827854,30.17,33.66,18-302-00116
386,2018_06,33.2469012345679,31.85,34.75,18-302-00116
387,2018_07,34.81836320191159,33.64,35.71,18-302-00116
388,2018_08,34.98175029868578,34.31,35.76,18-302-00116
389,2018_09,35.04597530864198,34.09,36.17,18-302-00116
390,2018_10,32.73642771804062,31.39,34.5,18-302-00116
391,2018_11,30.947197802197802,30.46,31.44,18-302-00116
392,2018_12,30.118133333333336,29.72,30.57,18-302-00116
393,2019_01,29.505510204081634,29.14,29.98,18-302-00116
394,2019_02,29.190217391304348,29.0,29.52,18-302-00116
395,2019_03,29.620379746835447,29.12,30.25,18-302-00116
396,2019_04,30.423461538461538,29.8,31.42,18-302-00116
397,2019_05,31.011304347826087,30.65,31.38,18-302-00116
398,2019_06,34.364314516129035,33.52,35.27,18-302-00116
399,2019_07,35.40352822580645,25.27,37.31,18-302-00116
400,2019_08,34.556263440860214,32.05,35.97,18-302-00116
401,2019_09,34.325319444444446,33.11,37.33,18-302-00116
402,2019_10,32.98849462365591,31.81,34.83,18-302-00116
403,2019_11,31.228978494623657,30.46,32.6,18-302-00116
404,2019_12,30.106956521739132,29.59,30.67,18-302-00116
405,2020_01,29.635494505494506,29.31,29.95,18-302-00116
406,2020_02,29.38020202020202,29.07,29.7,18-302-00116
407,2020_03,29.44621212121212,29.14,29.81,18-302-00116
408,2020_04,30.82212121212121,29.91,31.89,18-302-00116
409,2020_05,31.998713804713802,30.58,35.35,18-302-00116
410,2020_06,34.75327083333333,33.15,36.72,18-302-00116
411,2020_07,36.062782258064516,35.08,37.25,18-302-00116
412,2020_08,35.222930107526885,34.07,36.22,18-302-00116
413,2020_09,34.682993055555556,33.15,36.09,18-302-00116
414,2020_10,33.81173387096774,32.28,36.1,18-302-00116
415,2020_11,31.384725274725277,30.49,32.86,18-302-00116
416,2020_12,30.13610810810811,29.6,30.64,18-302-00116
417,2021_01,29.619569892473116,29.2,30.12,18-302-00116
418,2021_02,29.335654761904763,28.89,29.89,18-302-00116
419,2021_03,29.397771739130434,28.88,29.98,18-302-00116
420,2021_04,29.8764,29.03,31.1,18-302-00116
421,2021_05,31.183263795423958,29.41,33.87,18-302-00116
422,2021_06,33.40089583333334,32.1,34.59,18-302-00116
423,2021_07,34.37094086021505,33.28,35.44,18-302-00116
424,2021_08,34.50322580645162,32.93,36.48,18-302-00116
425,2021_09,34.46623611111111,32.84,36.56,18-302-00116
426,2021_10,32.484620295698925,31.76,33.4,18-302-00116
427,2021_11,30.92686813186813,30.23,32.02,18-302-00116
428,2021_12,29.973440860215057,29.5,30.44,18-302-00116
429,2022_01,29.488548387096774,29.17,29.86,18-302-00116
430,2022_02,29.382142857142856,29.06,29.7,18-302-00116
431,2022_03,29.565161290322582,29.02,30.64,18-302-00116
432,2022_04,32.170481927710846,30.34,33.88,18-302-00116
433,2022_05,33.74887195121951,31.33,35.55,18-302-00116
434,2022_06,34.82049305555556,33.07,36.64,18-302-00116
435,2022_07,34.433534136546186,33.21,36.06,18-302-00116
436,2022_08,33.67878360215054,32.64,34.97,18-302-00116
437,2022_09,34.241416666666666,32.94,35.56,18-302-00116
438,2022_10,34.06684811827957,32.75,35.71,18-302-00116
439,2022_11,31.26870786516854,30.06,33.6,18-302-00116
440,2022_12,29.92952095808383,29.25,30.59,18-302-00116
441,2023_01,29.46921568627451,29.18,29.95,18-302-00116
442,2023_02,29.343030303030304,29.17,29.7,18-302-00116
443,2023_03,29.598235294117647,29.1,30.51,18-302-00116
444,2023_04,30.446283783783784,29.76,31.49,18-302-00116
445,2023_05,31.729301075268815,30.41,33.25,18-302-00116
446,2023_06,33.483041666666665,31.48,35.6,18-302-00116
447,2023_07,34.96287029569892,34.14,36.03,18-302-00116
448,2023_08,35.26235215053763,34.41,36.52,18-302-00116
449,2023_09,34.083288084464556,32.77,36.52,18-302-00116
450,2017_03,46.43827956989247,46.36,46.97,18-302-00118
451,2017_04,46.89394444444444,46.45,47.85,18-302-00118
452,2017_05,46.84279569892473,46.62,47.52,18-302-00118
453,2017_07,47.38393817204301,46.85,48.5,18-302-00118
454,2017_08,47.394468339307046,46.89,49.52,18-302-00118
455,2017_09,47.28998611111111,47.02,49.29,18-302-00118
456,2017_10,47.1983660933661,46.9,48.77,18-302-00118
457,2017_11,46.781555555555556,46.69,46.98,18-302-00118
458,2018_04,46.47833333333334,46.34,46.99,18-302-00118
459,2018_05,46.66803827751197,46.4,47.21,18-302-00118
460,2018_06,46.73882716049383,46.45,47.5,18-302-00118
461,2018_07,46.63450418160096,46.47,46.93,18-302-00118
462,2018_08,46.61937873357228,45.47,47.23,18-302-00118
463,2018_09,46.48845679012346,46.35,46.9,18-302-00118
464,2018_10,46.28784946236559,46.21,46.55,18-302-00118
465,2018_11,46.1854945054945,46.14,46.26,18-302-00118
