object_id,Preparedness Measures_tenders_awarded_value,timeperiod
18-300-00108,9872765.0,2019_09
18-303-00122,2497769.71,2019_09
18-304-00128,7241577.12,2019_09
18-305-00134,115144939.74,2019_09
18-307-00146,0.0,2019_09
18-312-00276,0.0,2019_09
18-316-00185,14780044.59,2019_09
18-318-00195,33711633.17,2019_09
18-320-00205,5044228.0,2019_09
18-320-00206,32807893.0,2019_09
18-320-00207,29849617.53,2019_09
18-321-00211,1773032.38,2019_09
18-321-00273,2071942.0,2019_09
18-322-00219,31357185.98,2019_09
18-323-00226,34576380.0,2019_09
18-324-00231,11612298.29,2019_09
18-324-00262,20092058.4,2019_09
18-326-00241,9914055.0,2019_09
18-326-00244,2967057.0,2019_09
18-326-00245,4742695.0,2019_09
18-326-00246,22698659.0,2019_09
18-300-00104,2970340.24,2019_10
18-307-00145,9054449.05,2019_10
18-326-00241,5355498.83,2019_11
18-317-00189,11757800.0,2019_12
18-300-00101,7242724.0,2020_01
18-300-00104,6815487.0,2020_01
18-302-00116,81158743.57,2020_01
18-321-00212,15321480.0,2020_01
18-322-00219,0.0,2020_01
18-326-00246,604337.0,2020_01
18-300-00104,12063924.8,2020_02
18-302-00115,12076121.75,2020_02
18-303-00122,151209093.93,2020_02
18-304-00128,16396162.32,2020_02
18-305-00134,217677242.97,2020_02
18-309-00156,24999985.0,2020_02
18-310-00159,7785440.0,2020_02
18-322-00267,14173401.23,2020_02
18-324-00231,5292246.61,2020_02
18-326-00246,24439870.0,2020_02
18-300-00104,5580713.0,2020_03
18-303-00122,79398008.04,2020_03
18-304-00128,120031712.2,2020_03
18-308-00152,7940361.8,2020_03
18-316-00185,192265793.35,2020_03
18-317-00189,6488145.0,2020_03
18-317-00190,11825182.82,2020_03
18-318-00195,6499675.78,2020_03
18-320-00205,15147738.0,2020_03
18-322-00219,79492564.0,2020_03
18-324-00262,13999394.0,2020_03
18-325-00269,102249296.76,2020_03
18-301-00112,0.0,2020_05
18-317-00189,38690736.49,2020_05
18-301-00112,63580973.84,2020_06
18-303-00122,183514096.4,2020_06
18-305-00130,10961711.0,2020_06
18-306-00139,33339054.08,2020_06
18-307-00145,100085400.0,2020_06
18-307-00146,32189640.15,2020_06
18-310-00159,117581899.5,2020_06
18-312-00276,246923252.96,2020_06
18-313-00175,46857406.03,2020_06
18-316-00185,64129982.83,2020_06
18-317-00189,141717573.64000002,2020_06
18-317-00190,110105283.93,2020_06
18-318-00195,74710241.99,2020_06
18-322-00219,19660231.0,2020_06
18-323-00226,73752954.63,2020_06
18-323-00228,82785301.69,2020_06
18-325-00238,26784679.17,2020_06
18-756-00249,38491149.53,2020_06
18-300-00101,13854613.94,2020_07
18-301-00112,43678812.0,2020_07
18-303-00122,32982300.0,2020_07
18-305-00134,9214200.0,2020_07
18-308-00150,4980849.9,2020_07
18-308-00152,7038707.53,2020_07
18-312-00170,9423600.0,2020_07
18-316-00186,17672705.0,2020_07
18-318-00195,95220407.84,2020_07
18-323-00226,46784700.0,2020_07
18-326-00246,51751650.0,2020_07
18-300-00104,27602100.0,2020_08
18-301-00111,25801051.0,2020_08
18-301-00112,128535493.0,2020_08
18-301-00113,13367642.0,2020_08
18-301-00114,19395317.0,2020_08
18-303-00122,53457600.03,2020_08
18-304-00128,12414971.0,2020_08
18-305-00136,19764000.0,2020_08
18-306-00139,17624902.17,2020_08
18-307-00145,19025834.26,2020_08
18-309-00157,6521463.0,2020_08
18-310-00164,181572130.7,2020_08
18-313-00175,23163651.0,2020_08
18-316-00184,28107000.0,2020_08
18-316-00185,6830000.0,2020_08
18-316-00188,58482813.0,2020_08
18-321-00212,19865758.0,2020_08
18-323-00226,177701686.0,2020_08
18-324-00262,20143199.02,2020_08
18-326-00246,7384700.0,2020_08
18-755-00279,16252000.0,2020_08
18-756-00249,7969995.0,2020_08
18-758-00256,27713207.32,2020_08
18-758-00257,48017876.1,2020_08
18-760-00281,8197200.0,2020_08
18-310-00161,10000000.0,2020_09
18-316-00185,14134122.98,2020_09
18-317-00190,12158337.87,2020_09
18-318-00195,5715463.0,2020_09
18-321-00216,2347198.0,2020_09
18-301-00112,18286886.85,2020_10
18-302-00119,0.0,2020_10
18-303-00122,45992874.29000001,2020_10
18-304-00128,15915057.83,2020_10
18-305-00134,49174620.71,2020_10
18-305-00135,6979500.0,2020_10
18-306-00138,39702160.9,2020_10
18-308-00150,121399657.1,2020_10
18-309-00154,38850000.0,2020_10
18-310-00161,65522816.72,2020_10
18-313-00175,8092105.7,2020_10
18-316-00185,210329063.84,2020_10
18-316-00188,7510502.0,2020_10
18-317-00189,9374617.28,2020_10
18-321-00214,21257935.04,2020_10
18-321-00272,4735387.93,2020_10
18-322-00221,14317682.0,2020_10
18-322-00267,24070686.22,2020_10
18-324-00263,12820548.32,2020_10
18-816-00259,3306435.0,2020_10
18-816-00261,11534714.0,2020_10
18-304-00128,16422566.51,2020_11
18-308-00150,0.0,2020_11
18-310-00161,0.0,2020_11
18-316-00185,28519216.22,2020_11
18-317-00189,14582135.79,2020_11
18-317-00191,18944190.23,2020_11
18-320-00205,300596467.4,2020_11
18-323-00226,19335377.3,2020_11
18-325-00237,15835732.2,2020_11
18-325-00270,14842014.36,2020_11
18-760-00281,14762658.0,2020_11
18-303-00122,10770124.13,2020_12
18-316-00185,92982327.06,2020_12
18-317-00189,19308910.06,2020_12
18-318-00195,16006500.0,2020_12
18-321-00209,8114841.0,2020_12
18-300-00104,15173314.9,2021_01
18-301-00112,21516193.39,2021_01
18-305-00134,4973636.83,2021_01
18-308-00150,5364520.0,2021_01
18-316-00185,0.0,2021_01
18-318-00195,31081944.36,2021_01
18-320-00207,3764500.09,2021_01
18-323-00226,15756376.0,2021_01
18-300-00104,23694617.0,2021_02
18-302-00116,22666051.55,2021_02
18-303-00122,23754920.16,2021_02
18-306-00139,167158080.0,2021_02
18-309-00156,181731565.43,2021_02
18-316-00187,25309752.27,2021_02
18-320-00206,9647878.52,2021_02
18-321-00211,6123843.26,2021_02
18-323-00226,0.0,2021_02
18-324-00262,10380846.0,2021_02
18-326-00246,19637962.6,2021_02
18-757-00252,11685352.0,2021_02
18-300-00104,25982273.2,2021_03
18-309-00156,107649776.36,2021_03
18-310-00162,30299000.0,2021_03
18-312-00170,13250753.0,2021_03
18-313-00175,0.0,2021_03
18-316-00185,15971623.0,2021_03
18-316-00186,99944437.0,2021_03
18-317-00190,39646164.99,2021_03
18-321-00210,30585600.0,2021_03
18-321-00272,7895813.0,2021_03
18-322-00219,9493772.0,2021_03
18-322-00267,7388703.0,2021_03
18-323-00226,25013189.0,2021_03
18-324-00262,19757464.0,2021_03
18-325-00269,8213583.51,2021_03
18-756-00251,58876000.0,2021_03
18-300-00102,12710045.7,2021_04
18-321-00210,12168000.0,2021_04
18-321-00211,17999143.0,2021_04
18-300-00101,17884047.7,2021_05
18-300-00104,104297919.4,2021_05
18-301-00112,15394964.76,2021_05
18-302-00115,29497757.66,2021_05
18-303-00123,11936367.0,2021_05
18-304-00128,38924717.45,2021_05
18-306-00139,0.0,2021_05
18-309-00157,0.0,2021_05
18-310-00164,17931256.48,2021_05
18-315-00181,11153505.54,2021_05
18-320-00207,14733572.72,2021_05
18-321-00273,0.0,2021_05
18-322-00219,115318042.74,2021_05
18-322-00267,46583330.76,2021_05
18-326-00244,13861334.54,2021_05
18-326-00246,4247067.0,2021_05
18-300-00101,8544502.0,2021_06
18-300-00103,9900457.63,2021_06
18-300-00104,21833344.21,2021_06
18-301-00112,34105304.44,2021_06
18-304-00128,19777948.5,2021_06
18-304-00271,10701619.79,2021_06
18-305-00134,66827564.28,2021_06
18-308-00150,16963088.85,2021_06
18-312-00169,17098889.0,2021_06
18-317-00190,13498761.47,2021_06
18-320-00207,19523963.0,2021_06
18-323-00226,36528208.71,2021_06
18-324-00262,12777482.88,2021_06
18-325-00270,14847289.0,2021_06
18-326-00245,17829625.08,2021_06
18-300-00101,9926893.93,2021_07
18-300-00104,132452232.0,2021_07
18-303-00122,14996070.69,2021_07
18-316-00188,7699652.0,2021_07
18-317-00191,10806862.32,2021_07
18-320-00207,0.0,2021_07
18-321-00216,9003000.0,2021_07
18-323-00226,7772400.0,2021_07
18-326-00246,14935955.0,2021_07
18-760-00281,20430872.26,2021_07
18-816-00261,14983925.28,2021_07
18-309-00156,5558319.75,2021_08
18-312-00276,17064653.57,2021_08
18-313-00177,4442961.12,2021_08
18-320-00205,7276370.0,2021_08
18-324-00262,6199877.0,2021_08
18-325-00239,2671369.0,2021_08
18-300-00104,30376839.81,2021_09
18-310-00160,30469083.83,2021_09
18-322-00219,13499158.48,2021_09
18-324-00262,21773265.0,2021_09
18-325-00269,12496117.49,2021_09
18-756-00251,19851602.0,2021_09
18-760-00281,23103996.22,2021_09
18-799-00265,29018567.0,2021_09
18-816-00261,35037970.0,2021_09
18-323-00226,17842722.79,2021_10
18-304-00126,7996508.0,2021_11
18-305-00134,15644260.88,2021_11
18-308-00150,11755100.0,2021_11
18-304-00128,530233263.1,2021_12
18-305-00134,83912033.73,2021_12
18-306-00139,119440825.0,2021_12
18-307-00145,17099951.0,2021_12
18-312-00276,3303873.0,2021_12
18-322-00219,25184245.27,2021_12
18-300-00104,6852963.0,2022_01
18-307-00146,89810655.0,2022_01
18-308-00150,58212765.0,2022_01
18-310-00160,133730855.0,2022_01
18-317-00191,0.0,2022_01
18-324-00234,6847997.0,2022_01
18-324-00262,9999268.0,2022_01
18-799-00265,5988642.0,2022_01
18-302-00117,23821600.0,2022_02
18-303-00122,3979000.0,2022_02
18-308-00150,487487580.0,2022_02
18-308-00152,9111437.0,2022_02
18-316-00184,0.0,2022_02
18-317-00189,3599848.0,2022_02
18-317-00190,3599984.0,2022_02
18-320-00205,0.0,2022_02
18-322-00219,68479816.0,2022_02
18-323-00226,5631676.0,2022_02
18-760-00281,42083269.0,2022_02
18-300-00103,5793480.28,2022_03
18-300-00104,14765833.0,2022_03
18-303-00122,29647449.0,2022_03
18-306-00139,102831334.0,2022_03
18-307-00145,73645139.0,2022_03
18-307-00147,113200298.0,2022_03
18-308-00150,70884324.0,2022_03
18-308-00152,4882790.34,2022_03
18-310-00158,166525900.0,2022_03
18-310-00163,59148310.0,2022_03
18-310-00164,647285.4,2022_03
18-313-00175,50874068.0,2022_03
18-313-00177,45587474.0,2022_03
18-316-00185,3600000.0,2022_03
18-321-00211,39046923.0,2022_03
18-322-00219,1018062285.4,2022_03
18-324-00262,5441779.5,2022_03
18-325-00269,98826773.0,2022_03
18-326-00246,13639309.94,2022_03
18-760-00281,31230424.0,2022_03
18-799-00265,9875850.0,2022_03
18-300-00104,14885088.0,2022_04
18-303-00122,9012004.0,2022_04
18-304-00128,143795991.0,2022_04
18-304-00271,62050963.01,2022_04
18-306-00139,119879436.0,2022_04
18-307-00145,0.0,2022_04
18-307-00147,84910058.0,2022_04
18-308-00150,144366984.8,2022_04
18-312-00169,42887156.0,2022_04
18-317-00189,67216200.02,2022_04
18-321-00209,15384877.0,2022_04
18-321-00216,71917502.0,2022_04
18-322-00219,35887896.0,2022_04
18-324-00262,16430548.0,2022_04
18-325-00269,44794076.0,2022_04
18-760-00281,62630217.0,2022_04
18-799-00265,5382000.0,2022_04
18-300-00102,44265815.44,2022_05
18-302-00119,53761642.0,2022_05
18-304-00128,79098376.01,2022_05
18-308-00150,115849029.0,2022_05
18-308-00153,3999800.0,2022_05
18-309-00155,26518816.0,2022_05
18-310-00158,103351472.0,2022_05
18-316-00185,31447941.0,2022_05
18-316-00187,17888464.0,2022_05
18-317-00189,214214750.47,2022_05
18-322-00219,17987080.0,2022_05
18-324-00260,44025201.0,2022_05
18-760-00281,26820792.0,2022_05
18-300-00104,0.0,2022_06
18-300-00108,13154245.0,2022_06
18-301-00112,0.0,2022_06
18-301-00113,104850990.0,2022_06
18-302-00115,37904400.0,2022_06
18-303-00122,76496400.0,2022_06
18-304-00127,193573800.0,2022_06
18-304-00128,62255000.0,2022_06
18-304-00271,325703790.0,2022_06
18-305-00131,58804200.0,2022_06
18-305-00133,198480600.0,2022_06
18-305-00134,186855227.0,2022_06
18-307-00145,89761247.0,2022_06
18-308-00150,163006515.0,2022_06
18-310-00160,74119369.0,2022_06
18-310-00164,30365591.0,2022_06
18-313-00174,0.0,2022_06
18-319-00200,1507442.0,2022_06
18-321-00210,155244385.0,2022_06
18-321-00212,129521700.0,2022_06
18-321-00216,88168500.0,2022_06
18-321-00272,141777000.0,2022_06
18-322-00219,22339619.0,2022_06
18-323-00226,154520100.0,2022_06
18-325-00269,46744200.0,2022_06
18-756-00251,152573400.0,2022_06
18-758-00257,21478500.0,2022_06
18-799-00124,767555915.0,2022_06
18-816-00261,0.0,2022_06
18-303-00122,0.0,2022_07
18-305-00130,0.0,2022_07
18-305-00132,45424800.0,2022_07
18-305-00133,345329100.0,2022_07
18-305-00134,21402151.0,2022_07
18-306-00138,116155800.0,2022_07
18-306-00139,0.0,2022_07
18-306-00140,30684261.0,2022_07
18-307-00145,200619458.0,2022_07
18-308-00152,307647341.0,2022_07
18-309-00157,119725000.0,2022_07
18-310-00159,134203500.0,2022_07
18-310-00162,0.0,2022_07
18-313-00177,51691000.0,2022_07
18-316-00185,9043914.0,2022_07
18-316-00186,0.0,2022_07
18-317-00189,22925566.0,2022_07
18-317-00190,39982500.0,2022_07
18-317-00192,36751770.0,2022_07
18-318-00194,44954500.0,2022_07
18-318-00195,45889200.0,2022_07
18-321-00211,47911860.0,2022_07
18-321-00272,32509300.0,2022_07
18-322-00219,62999157.0,2022_07
18-323-00226,44501118.0,2022_07
18-756-00249,238689625.0,2022_07
18-760-00281,36003600.0,2022_07
18-300-00103,0.0,2022_08
18-300-00107,3465000.0,2022_08
18-303-00122,53380346.0,2022_08
18-305-00134,19933200.0,2022_08
18-306-00139,14849755.0,2022_08
18-309-00157,44375000.0,2022_08
18-310-00159,93140100.0,2022_08
18-312-00276,54990900.0,2022_08
18-313-00172,0.0,2022_08
18-313-00177,82745000.0,2022_08
18-318-00197,43597800.0,2022_08
18-320-00205,22282667.0,2022_08
18-320-00207,44623413.0,2022_08
18-322-00219,37512649.0,2022_08
18-756-00249,119143800.0,2022_08
18-760-00281,76626900.0,2022_08
18-302-00115,10567918.0,2022_09
18-306-00139,89998738.0,2022_09
18-308-00150,10593822.0,2022_09
18-317-00189,22370859.0,2022_09
18-323-00226,12116130.0,2022_09
18-326-00246,4653920.01,2022_09
18-303-00121,66852000.0,2022_10
18-304-00128,45911790.0,2022_10
18-317-00190,26992020.0,2022_10
18-321-00210,61299000.0,2022_10
18-321-00211,0.0,2022_10
18-322-00219,178929000.0,2022_10
18-758-00257,0.0,2022_10
18-303-00122,37800091.0,2022_11
18-305-00134,26642973.65,2022_11
18-309-00154,342540008.0,2022_11
18-318-00195,34485855.0,2022_11
18-300-00104,30975199.700000003,2022_12
18-305-00130,2216601.0,2022_12
18-312-00276,482450.37,2022_12
18-316-00185,1499396.0,2022_12
18-320-00206,2210582.0,2022_12
18-320-00207,12296516.45,2022_12
18-322-00219,25141467.0,2022_12
18-324-00262,12297934.92,2022_12
18-326-00246,3899900.0,2022_12
18-310-00160,2501349.0,2023_01
18-316-00185,39852016.0,2023_01
18-320-00205,5000000.0,2023_01
18-320-00206,7999000.0,2023_01
18-322-00219,42127045.0,2023_01
18-326-00246,12099493.02,2023_01
18-816-00259,74678342.0,2023_01
18-300-00104,4499990.0,2023_02
18-310-00159,4668718.0,2023_02
18-318-00195,10589082.0,2023_02
18-320-00205,319147533.0,2023_02
18-322-00219,17500653.0,2023_02
18-324-00262,18207521.83,2023_02
18-300-00104,22996576.85,2023_03
18-301-00112,156123495.0,2023_03
18-303-00122,190401069.0,2023_03
18-304-00271,4049974.0,2023_03
18-305-00134,291240029.18,2023_03
18-307-00147,10980000.0,2023_03
18-308-00150,291761318.0,2023_03
18-312-00276,27151263.0,2023_03
18-316-00185,102290039.0,2023_03
18-317-00189,44728009.0,2023_03
18-318-00195,249664812.0,2023_03
18-320-00207,4964057.0,2023_03
18-321-00216,3325000.0,2023_03
18-322-00219,651118514.0,2023_03
18-323-00226,163431117.0,2023_03
18-324-00262,48097550.0,2023_03
18-325-00269,5283900.0,2023_03
18-326-00245,70680294.9,2023_03
18-326-00246,7999900.0,2023_03
18-759-00255,144102252.0,2023_03
18-760-00281,9650700.0,2023_03
18-816-00259,4406100.0,2023_03
18-302-00115,72656557.13,2023_04
18-304-00271,213895538.0,2023_04
18-305-00130,67078800.0,2023_04
18-305-00134,14579863.2,2023_04
18-307-00145,13499973.0,2023_04
18-322-00220,4511785.0,2023_04
18-326-00246,152417097.0,2023_04
18-759-00255,30367798.0,2023_04
18-816-00261,80572874.0,2023_04
18-300-00104,9894767.69,2023_05
18-301-00112,34732800.0,2023_05
18-303-00121,22448300.0,2023_05
18-303-00122,48470900.0,2023_05
18-304-00128,88447445.0,2023_05
18-305-00132,54280350.0,2023_05
18-305-00134,25901781.0,2023_05
18-306-00139,186316020.0,2023_05
18-307-00145,136364866.0,2023_05
18-307-00146,13499775.0,2023_05
18-310-00158,17999929.0,2023_05
18-310-00159,40700340.72,2023_05
18-310-00161,73629000.0,2023_05
18-310-00162,19762276.0,2023_05
18-312-00276,37332450.0,2023_05
18-313-00172,41551800.0,2023_05
18-318-00195,34796340.0,2023_05
18-321-00211,26612271.0,2023_05
18-322-00219,124860550.0,2023_05
18-323-00224,106353000.0,2023_05
18-324-00262,11305801.0,2023_05
18-325-00269,41785300.0,2023_05
18-326-00247,25906500.0,2023_05
18-757-00252,772926.0,2023_05
18-758-00256,31500000.0,2023_05
18-758-00257,29762700.0,2023_05
18-799-00124,146506500.0,2023_05
18-300-00104,14751054.0,2023_06
18-301-00112,17735011.0,2023_06
18-303-00121,14365800.0,2023_06
18-304-00128,49935482.16,2023_06
18-306-00139,19763606.0,2023_06
18-307-00141,13302397.8,2023_06
18-307-00142,38661353.0,2023_06
18-308-00152,36889156.0,2023_06
18-309-00154,4155958.0,2023_06
18-309-00156,1523020.9,2023_06
18-310-00160,137751201.0,2023_06
18-312-00169,33646050.0,2023_06
18-313-00175,14456687.0,2023_06
18-316-00185,11692673.0,2023_06
18-317-00192,0.0,2023_06
18-318-00195,84236123.0,2023_06
18-320-00206,9366126.0,2023_06
18-321-00211,9902000.0,2023_06
18-322-00219,69560273.94,2023_06
18-323-00226,126518273.1,2023_06
18-325-00239,49817100.0,2023_06
18-816-00259,36867012.49,2023_06
18-816-00261,144372104.0,2023_06
18-300-00104,13484651.0,2023_07
18-302-00115,22102222.0,2023_07
18-303-00264,50028030.0,2023_07
18-304-00128,21506000.0,2023_07
18-304-00271,32014200.0,2023_07
18-305-00134,60597146.0,2023_07
18-309-00154,121197821.0,2023_07
18-310-00164,83325000.0,2023_07
18-312-00276,35547927.010000005,2023_07
18-313-00172,54000000.0,2023_07
18-316-00187,24543000.0,2023_07
18-317-00190,4319462.0,2023_07
18-321-00210,136330000.0,2023_07
18-321-00211,30743910.0,2023_07
18-322-00219,13622002.0,2023_07
18-324-00263,26432500.0,2023_07
18-325-00239,30867300.0,2023_07
18-756-00249,59992200.0,2023_07
18-758-00257,17798999.0,2023_07
18-300-00104,27639686.0,2023_08
18-302-00116,26086320.0,2023_08
18-304-00128,17549851.0,2023_08
18-305-00134,17999826.0,2023_08
18-305-00135,5430600.0,2023_08
18-307-00142,39421800.0,2023_08
18-307-00146,76491000.0,2023_08
18-308-00150,42008228.0,2023_08
18-310-00162,36813600.0,2023_08
18-315-00181,22435229.0,2023_08
18-316-00184,39150000.0,2023_08
18-316-00185,5476885.0,2023_08
18-318-00197,18400770.0,2023_08
18-319-00200,0.0,2023_08
18-320-00203,17486448.0,2023_08
18-320-00206,7236373.5,2023_08
18-321-00212,79410000.0,2023_08
18-321-00272,7686605.0,2023_08
18-322-00219,124262566.0,2023_08
18-323-00226,103180950.0,2023_08
18-325-00269,0.0,2023_08
18-326-00246,67248000.0,2023_08
18-326-00268,33304107.6,2023_08
18-755-00279,429277.38,2023_08
18-756-00251,136332000.0,2023_08
18-757-00253,34060635.0,2023_08
18-758-00257,52134300.0,2023_08
18-300-00104,13104450.0,2023_09
18-302-00115,102158539.0,2023_09
18-303-00266,0.0,2023_09
18-307-00145,17549832.0,2023_09
18-309-00157,67085200.0,2023_09
18-310-00160,2116750.0,2023_09
18-310-00164,18917970.0,2023_09
18-313-00174,0.0,2023_09
18-313-00175,47513700.0,2023_09
18-316-00185,0.0,2023_09
18-317-00190,33113250.0,2023_09
18-318-00194,49950000.0,2023_09
18-320-00206,30714681.6,2023_09
18-321-00209,32995800.0,2023_09
18-322-00219,37431857.67,2023_09
18-324-00262,5000000.0,2023_09
18-325-00269,11966650.0,2023_09
18-326-00268,48909503.0,2023_09
18-758-00257,17788552.0,2023_09
