class,age,male,female
0,0 to 1,701.21,643.43
1,1 to 5,2745.92,2515.29
10,10 to 15,3417.06,3125.65
15,15 to 20,3152.38,3008.39
20,20 to 25,2927.35,3049.94
25,25 to 30,3096.51,3090.69
30,30 to 35,2978.69,2804.53
35,35 to 40,2663.88,2404.82
40,40 to 45,2145.96,1965.06
45,45 to 50,1932.61,1741.34
5,5 to 10,3487.34,3271.27
50,50 to 55,1501.78,1406.58
55,55 to 60,1221.83,1065.75
60,60 to 65,944.41,903.95
65,65 to 70,629.09,643.86
70,70 to 75,423.89,419.44
75,75 to 80,279.3,264.98
80,80 and over,239.92,257.28
