class,age,male,female
0,0 to 1,3206.86,2957.54
1,1 to 5,12557.9,11561.47
10,10 to 15,14819.93,13712.36
15,15 to 20,14857.26,14215.59
20,20 to 25,14311.52,13789.08
25,25 to 30,13933.5,13392.65
30,30 to 35,12762.01,12084.66
35,35 to 40,12008.67,11115.62
40,40 to 45,10174.08,9405.86
45,45 to 50,8947.5,8299.78
5,5 to 10,15247.3,14033.14
50,50 to 55,7605.19,7274.4
55,55 to 60,6388.56,5357.74
60,60 to 65,4633.18,4344.82
65,65 to 70,3199.16,2983.12
70,70 to 75,1999.18,2045.24
75,75 to 80,1308.96,1295.4
80,80 and over,1089.01,1395.08
