class,age,male,female
0,0 to 1,2238.72,2095.75
1,1 to 5,8766.72,8192.61
10,10 to 15,10245.89,9345.11
15,15 to 20,8924.21,7533.68
20,20 to 25,8061.44,8160.06
25,25 to 30,8696.8,8414.09
30,30 to 35,7817.99,7455.43
35,35 to 40,7129.28,6710.62
40,40 to 45,5916.73,5504.7
45,45 to 50,5442.75,4853.58
5,5 to 10,11457.68,10531.98
50,50 to 55,4423.38,4217.79
55,55 to 60,3532.93,2983.15
60,60 to 65,2620.1,2517.66
65,65 to 70,1755.83,1660.75
70,70 to 75,1217.18,1284.81
75,75 to 80,805.35,735.58
80,80 and over,671.59,804.61
