class,age,male,female
0,0 to 1,1303.19,1214.39
1,1 to 5,5103.21,4747.24
10,10 to 15,7324.48,6747.09
15,15 to 20,7143.5,6990.72
20,20 to 25,6835.86,7163.26
25,25 to 30,7481.76,7241.15
30,30 to 35,6896.17,6348.08
35,35 to 40,6290.53,5788.99
40,40 to 45,5149.16,4626.74
45,45 to 50,4721.61,4271.29
5,5 to 10,6679.75,6231.61
50,50 to 55,3777.93,3586.74
55,55 to 60,3152.13,2701.58
60,60 to 65,2338.26,2201.69
65,65 to 70,1653.86,1511.45
70,70 to 75,977.55,924.16
75,75 to 80,642.88,567.11
80,80 and over,511.34,538.99
