class,age,male,female
0,0 to 1,1977.08,1862.2
1,1 to 5,7742.3,7279.5
10,10 to 15,10532.16,9852.64
15,15 to 20,10020.22,9647.82
20,20 to 25,9736.54,9757.27
25,25 to 30,10279.19,9771.83
30,30 to 35,9031.7,8674.53
35,35 to 40,8576.22,8002.07
40,40 to 45,7129.42,6742.6
45,45 to 50,6676.05,6139.45
5,5 to 10,10421.55,9691.71
50,50 to 55,5253.28,5021.78
55,55 to 60,4170.73,3650.84
60,60 to 65,2958.35,2898.13
65,65 to 70,1915.53,1929.53
70,70 to 75,1286.48,1334.2
75,75 to 80,794.9,806.66
80,80 and over,678.43,771.51
