class,age,male,female
0,0 to 1,1229.34,1136.37
1,1 to 5,4814.02,4442.24
10,10 to 15,6657.3,6053.58
15,15 to 20,6762.3,6551.36
20,20 to 25,6721.71,6947.59
25,25 to 30,7306.71,6961.69
30,30 to 35,6761.1,6126.73
35,35 to 40,6113.7,5607.84
40,40 to 45,5059.33,4781.75
45,45 to 50,4788.73,4407.78
5,5 to 10,6324.84,5842.8
50,50 to 55,3879.22,3536.37
55,55 to 60,3145.24,2706
60,60 to 65,2209.56,2107.39
65,65 to 70,1432.95,1361.46
70,70 to 75,877.58,876.72
75,75 to 80,602.87,547.6
80,80 and over,464.83,542.21
