class,age,male,female
0,0 to 1,1818.67,1685.94
1,1 to 5,7121.81,6590.63
10,10 to 15,8140.3,7292.76
15,15 to 20,7412.34,5794.98
20,20 to 25,6724.08,6834.8
25,25 to 30,6871.23,6596.72
30,30 to 35,6258.72,5794.24
35,35 to 40,5593.72,5127.06
40,40 to 45,4602.09,4344.05
45,45 to 50,4064.03,3846.73
5,5 to 10,8871.08,8271.35
50,50 to 55,3455,3309.95
55,55 to 60,2824.74,2400.9
60,60 to 65,1960.9,1958.23
65,65 to 70,1313.06,1371.3
70,70 to 75,876.65,1085.03
75,75 to 80,619.16,739.15
80,80 and over,556.72,810.49
