class,age,male,female
0,0 to 1,330.69,307.17
1,1 to 5,1294.95,1200.79
10,10 to 15,1745.9,1599.11
15,15 to 20,1749.58,1542.73
20,20 to 25,1687.48,1651.68
25,25 to 30,1783.93,1703.03
30,30 to 35,1595.49,1498.8
35,35 to 40,1516.89,1367.9
40,40 to 45,1252.86,1104.05
45,45 to 50,1137,992.06
5,5 to 10,1677.37,1563.72
50,50 to 55,897.29,828.76
55,55 to 60,750.17,612.86
60,60 to 65,538.8,540.86
65,65 to 70,373.79,391.57
70,70 to 75,230.25,263.85
75,75 to 80,148.6,161.62
80,80 and over,126.15,160.86
