class,age,male,female
0,0 to 1,847.41,791.12
1,1 to 5,3318.42,3092.63
10,10 to 15,4091.09,3779.09
15,15 to 20,3901.28,3889.2
20,20 to 25,3737.4,3720.05
25,25 to 30,3846.08,3523.44
30,30 to 35,3493.21,2946.56
35,35 to 40,2977.1,2589.97
40,40 to 45,2550.23,2212.68
45,45 to 50,2223.01,1947.94
5,5 to 10,4045.92,3732.6
50,50 to 55,1833,1610.83
55,55 to 60,1522.96,1093.6
60,60 to 65,952.48,809.64
65,65 to 70,603.21,509.59
70,70 to 75,355.63,352.82
75,75 to 80,296.49,265.01
80,80 and over,224.18,250.86
