class,age,male,female
0,0 to 1,1261.29,1162.56
1,1 to 5,4939.15,4544.63
10,10 to 15,5612.91,5178.24
15,15 to 20,4977.23,4490.27
20,20 to 25,4499.84,4607.04
25,25 to 30,4756.97,4551.38
30,30 to 35,4248.95,3984.13
35,35 to 40,3778.34,3486.21
40,40 to 45,3067.83,2887.26
45,45 to 50,2716.35,2555.51
5,5 to 10,6151.77,5731.43
50,50 to 55,2272.11,2201.84
55,55 to 60,1759.16,1524.67
60,60 to 65,1369.75,1400.95
65,65 to 70,902.76,907.55
70,70 to 75,647.6,698.81
75,75 to 80,395.95,413.65
80,80 and over,409.13,528.2
