class,age,male,female
0,0 to 1,3687.38,3443.54
1,1 to 5,14447.99,13470.37
10,10 to 15,15081.82,13400.28
15,15 to 20,13150.28,11415.06
20,20 to 25,12473.17,12578.65
25,25 to 30,12438.56,11642.49
30,30 to 35,11098.2,10032.54
35,35 to 40,9621.24,8816.25
40,40 to 45,7969.47,7433.4
45,45 to 50,6786.1,6431.08
5,5 to 10,17070.37,15879.19
50,50 to 55,5796.71,5466.91
55,55 to 60,4588.2,3951.37
60,60 to 65,3250.12,3189.53
65,65 to 70,2083.37,2269.12
70,70 to 75,1411.03,1801.73
75,75 to 80,970.51,1191.64
80,80 and over,948.69,1324.53
