class,age,male,female
0,0 to 1,1748.83,1604.87
1,1 to 5,6848.32,6273.68
10,10 to 15,8515.36,7787.85
15,15 to 20,7855.96,7499.75
20,20 to 25,7296.73,7604.67
25,25 to 30,7714.9,7706.66
30,30 to 35,7427.8,6999.54
35,35 to 40,6648.42,6004.03
40,40 to 45,5358.36,4906.71
45,45 to 50,4825.55,4349.77
5,5 to 10,8691.74,8157.02
50,50 to 55,3750.92,3511.91
55,55 to 60,3051.07,2660.12
60,60 to 65,2357.86,2258.11
65,65 to 70,1570.73,1608.24
70,70 to 75,1058.36,1047.63
75,75 to 80,696.38,661.84
80,80 and over,599.69,643
