class,age,male,female
0,0 to 1,790.21,730.19
1,1 to 5,3094.42,2854.45
10,10 to 15,4223.88,3857.14
15,15 to 20,4234.08,4084.69
20,20 to 25,4186.27,4270.59
25,25 to 30,4447.82,4314.58
30,30 to 35,4209.04,3894.66
35,35 to 40,4022.42,3710.41
40,40 to 45,3425.84,3136.64
45,45 to 50,3269,2852.96
5,5 to 10,4037.74,3733.42
50,50 to 55,2546.22,2291.42
55,55 to 60,2057.9,1774.49
60,60 to 65,1494.65,1410.03
65,65 to 70,1053.99,957.27
70,70 to 75,657.35,606.48
75,75 to 80,440.21,368.85
80,80 and over,340.36,348.68
