class,age,male,female
0,0 to 1,1577.01,1458.95
1,1 to 5,6175.47,5703.28
10,10 to 15,7606.19,6959.04
15,15 to 20,7418.4,6712.78
20,20 to 25,6585.84,6605.82
25,25 to 30,7027.59,6486.99
30,30 to 35,6023.59,5720.74
35,35 to 40,5830.3,5405.02
40,40 to 45,4690.88,4443.14
45,45 to 50,4276.94,3936.97
5,5 to 10,7918.77,7262.1
50,50 to 55,3273.12,3110.79
55,55 to 60,2744.24,2285.34
60,60 to 65,1787.18,1784.01
65,65 to 70,1252.68,1342.77
70,70 to 75,807.17,911.53
75,75 to 80,601.78,630.42
80,80 and over,504.94,607.78
