class,age,male,female
0,0 to 1,517.4,481.73
1,1 to 5,2026.1,1883.15
10,10 to 15,2866.08,2675.4
15,15 to 20,2872.13,2680.93
20,20 to 25,2611.7,2610.92
25,25 to 30,2796.68,2753.76
30,30 to 35,2537.74,2443.61
35,35 to 40,2440.87,2252.38
40,40 to 45,1984.37,1829.49
45,45 to 50,1770.89,1602.24
5,5 to 10,2724.03,2525.75
50,50 to 55,1384.02,1327.79
55,55 to 60,1131.14,1032.39
60,60 to 65,810.28,857.41
65,65 to 70,584.7,615.54
70,70 to 75,370.15,412.05
75,75 to 80,241.89,251.71
80,80 and over,196.65,240.82
